Time	Channel A	Channel B
(us)	(V)	(mV)

-4.59999956	0.00000000	-8.65526600
-4.39999957	0.00000000	-8.65526600
-4.19999958	0.00000000	-8.65526600
-3.99999959	0.00000000	-8.65526600
-3.79999960	0.00000000	-8.65526600
-3.59999962	0.00000000	-8.65526600
-3.39999963	0.00000000	-8.65526600
-3.19999964	0.00000000	-8.65526600
-2.99999965	0.00000000	-8.65526600
-2.79999966	0.00000000	-8.65526600
-2.59999968	0.00000000	-8.65526600
-2.39999969	0.00000000	-8.65526600
-2.19999970	0.00000000	-8.65526600
-1.99999971	0.00000000	-8.65526600
-1.79999972	0.00000000	-8.65526600
-1.59999973	0.00000000	-8.65526600
-1.39999975	0.00000000	-8.65526600
-1.19999976	0.00000000	-8.65526600
-0.99999977	0.00000000	-8.65526600
-0.79999978	0.00000000	-8.65526600
-0.59999979	0.00000000	-8.65526600
-0.39999981	0.17531990	-8.65526600
-0.19999982	0.52657480	-8.65526600
0.00000017	0.87844490	-8.65526600
0.20000016	1.05376500	-8.65526600
0.40000015	0.87844490	-8.65526600
0.60000013	0.35125490	-8.70447700
0.80000012	-0.35125490	-9.06742000
1.00000011	-1.22970000	-9.46727400
1.20000010	-2.28408000	-9.06742000
1.40000009	-2.81127000	-8.70447700
1.60000008	-2.63533500	-8.65526600
1.80000006	-1.58095500	-8.65526600
2.00000005	0.17531990	-8.65526600
2.20000004	2.28408000	-8.60605200
2.40000003	4.21690500	-8.24311000
2.60000002	5.27128500	-7.89247000
2.80000000	5.09534900	-8.70447700
2.99999999	3.51377900	-9.87942800
3.19999998	0.52657480	-10.29158000
3.39999997	-2.81127000	-9.92864100
3.59999996	-5.97379400	-9.11663300
3.79999994	-7.73129900	-8.65526600
3.99999993	-7.73129900	-8.19389700
4.19999992	-5.62254000	-7.43725300
4.39999991	-1.93282500	-7.43725300
4.59999990	2.45940000	-8.19389700
4.79999989	6.50098400	-8.65526600
4.99999987	8.96099900	-9.11663300
5.19999986	9.31225400	-9.92864100
5.39999985	7.20410900	-10.34080000
5.59999984	3.16252500	-10.34080000
5.79999983	-1.40563500	-9.92864100
5.99999981	-5.97379400	-9.11663300
6.19999980	-8.78567900	-8.70447700
6.39999979	-9.31225400	-8.60605200
6.59999978	-7.73129900	-8.24311000
6.79999977	-4.21690500	-7.84325700
6.99999975	0.17531990	-8.24311000
7.19999974	4.21690500	-8.60605200
7.39999973	6.85223900	-8.70447700
7.59999972	7.73129900	-9.06742000
7.79999971	6.50098400	-9.51648500
7.99999970	3.86565000	-9.47957600
8.19999968	0.52657480	-9.51648500
8.39999967	-2.45940000	-9.06742000
8.59999966	-4.56816000	-8.70447700
8.79999965	-5.09534900	-8.65526600
8.99999964	-4.56816000	-8.65526600
9.19999962	-2.81127000	-8.65526600
9.39999961	-0.87844490	-8.65526600
9.59999960	0.87844490	-8.65526600
9.79999959	2.10814500	-8.65526600
9.99999958	2.45940000	-8.65526600
10.19999956	2.10814500	-8.65526600
