Time	Channel A	Channel B
(us)	(V)	(mV)

-4.59999956	0.00000000	8.65526600
-4.39999957	0.00000000	8.65526600
-4.19999958	0.00000000	8.65526600
-3.99999959	0.00000000	8.65526600
-3.79999960	0.00000000	8.65526600
-3.59999962	0.00000000	8.65526600
-3.39999963	0.00000000	8.65526600
-3.19999964	0.00000000	8.65526600
-2.99999965	0.00000000	8.65526600
-2.79999966	0.00000000	8.65526600
-2.59999968	0.00000000	8.65526600
-2.39999969	0.00000000	8.65526600
-2.19999970	0.00000000	8.65526600
-1.99999971	0.00000000	8.65526600
-1.79999972	0.00000000	8.65526600
-1.59999973	0.00000000	8.70447700
-1.39999975	0.00000000	9.06742000
-1.19999976	0.00000000	9.46727400
-0.99999977	0.00000000	9.06742000
-0.79999978	0.00000000	8.70447700
-0.59999979	0.00000000	8.65526600
-0.39999981	0.35125490	8.65526600
-0.19999982	0.70250980	8.65526600
0.00000017	0.87844490	8.65526600
0.20000016	1.05376500	8.65526600
0.40000015	0.70250980	8.65526600
0.60000013	0.00000000	8.65526600
0.80000012	-0.87844490	8.65526600
1.00000011	-1.75689000	8.65526600
1.20000010	-2.63533500	8.70447700
1.40000009	-2.81127000	9.06742000
1.60000008	-2.10814500	9.51648500
1.80000006	-0.70250980	9.47957600
2.00000005	1.22970000	9.51648500
2.20000004	3.33846000	9.06742000
2.40000003	4.91941500	8.65526600
2.60000002	5.27128500	8.24311000
2.80000000	4.39283900	7.84325700
2.99999999	1.93282500	8.24311000
3.19999998	-1.22970000	8.60605200
3.39999997	-4.56816000	8.70447700
3.59999996	-7.20410900	9.11663300
3.79999994	-8.08255400	9.92864100
3.99999993	-6.85223900	10.34080000
4.19999992	-3.68971500	10.39001000
4.39999991	0.52657480	10.34080000
4.59999990	4.74409400	9.92864100
4.79999989	8.08255400	9.11663300
4.99999987	9.48818900	8.70447700
5.19999986	8.43380900	8.65526600
5.39999985	5.27128500	8.65526600
5.59999984	0.70250980	8.65526600
5.79999983	-4.04096900	8.70447700
5.99999981	-7.73129900	9.11663300
6.19999980	-9.48818900	9.92864100
6.39999979	-8.78567900	10.34080000
6.59999978	-5.97379400	10.39001000
6.79999977	-1.75689000	10.39001000
6.99999975	2.63533500	10.34080000
7.19999974	5.97379400	9.92864100
7.39999973	7.55536400	9.11663300
7.59999972	7.37942900	8.70447700
7.79999971	5.27128500	8.65526600
7.99999970	2.10814500	8.65526600
8.19999968	-1.22970000	8.65526600
8.39999967	-3.68971500	8.70447700
8.59999966	-5.09534900	9.11663300
8.79999965	-4.91941500	9.87942800
8.99999964	-3.68971500	9.87942800
9.19999962	-1.75689000	9.11663300
9.39999961	0.17531990	8.75369100
9.59999960	1.75689000	9.06742000
9.79999959	2.45940000	9.46727400
9.99999958	2.28408000	9.06742000
10.19999956	1.75689000	8.70447700
10.39999955	0.87844490	8.65526600
10.59999954	0.00000000	8.65526600
10.79999953	-0.52657480	8.65526600
10.99999952	-0.87844490	8.65526600
