Time	Channel A	Channel B
(us)	(V)	(mV)

-4.59999956	0.00000000	-6.92667200
-4.39999957	0.00000000	-6.92667200
-4.19999958	0.00000000	-6.92667200
-3.99999959	0.00000000	-6.87746000
-3.79999960	0.00000000	-6.51451700
-3.59999962	0.00000000	-6.11466500
-3.39999963	0.00000000	-6.46530500
-3.19999964	0.00000000	-6.46530500
-2.99999965	0.00000000	-6.06545300
-2.79999966	0.00000000	-6.10236200
-2.59999968	0.00000000	-6.06545300
-2.39999969	0.00000000	-6.51451700
-2.19999970	0.00000000	-6.87746000
-1.99999971	0.00000000	-6.92667200
-1.79999972	0.00000000	-6.92667200
-1.59999973	0.00000000	-6.92667200
-1.39999975	0.00000000	-6.87746000
-1.19999976	0.00000000	-6.46530500
-0.99999977	0.00000000	-5.65329700
-0.79999978	0.00000000	-5.24114100
-0.59999979	0.00000000	-5.19192900
-0.39999981	0.17531990	-5.24114100
-0.19999982	0.52657480	-5.65329700
0.00000017	0.87844490	-6.46530500
0.20000016	1.05376500	-6.87746000
0.40000015	0.87844490	-6.87746000
0.60000013	0.52657480	-6.51451700
0.80000012	-0.35125490	-6.11466500
1.00000011	-1.22970000	-6.51451700
1.20000010	-2.28408000	-6.82824800
1.40000009	-2.81127000	-6.46530500
1.60000008	-2.63533500	-5.65329700
1.80000006	-1.58095500	-5.24114100
2.00000005	0.00000000	-5.24114100
2.20000004	2.10814500	-5.65329700
2.40000003	4.04096900	-6.46530500
2.60000002	5.27128500	-6.87746000
2.80000000	5.09534900	-6.92667200
2.99999999	3.51377900	-6.92667200
3.19999998	0.70250980	-6.92667200
3.39999997	-2.63533500	-6.87746000
3.59999996	-5.97379400	-6.46530500
3.79999994	-7.73129900	-5.65329700
3.99999993	-7.73129900	-5.24114100
4.19999992	-5.79847400	-5.19192900
4.39999991	-2.10814500	-5.19192900
4.59999990	2.45940000	-5.24114100
4.79999989	6.50098400	-5.65329700
4.99999987	8.96099900	-6.46530500
5.19999986	9.31225400	-6.87746000
5.39999985	7.37942900	-6.97588500
5.59999984	3.33846000	-7.33882900
5.79999983	-1.40563500	-7.68946800
5.99999981	-5.79847400	-6.87746000
6.19999980	-8.78567900	-5.65329700
6.39999979	-9.48818900	-4.82898600
6.59999978	-7.73129900	-4.37992100
6.79999977	-4.21690500	-4.77977300
6.99999975	0.17531990	-5.14271600
7.19999974	4.04096900	-5.24114100
7.39999973	6.85223900	-5.65329700
7.59999972	7.73129900	-6.46530500
7.79999971	6.50098400	-6.87746000
7.99999970	3.86565000	-6.92667200
8.19999968	0.70250980	-6.92667200
8.39999967	-2.28408000	-6.92667200
8.59999966	-4.56816000	-6.92667200
8.79999965	-5.09534900	-6.87746000
8.99999964	-4.56816000	-6.46530500
9.19999962	-2.98659000	-5.65329700
9.39999961	-0.87844490	-5.24114100
9.59999960	0.87844490	-5.24114100
9.79999959	2.10814500	-5.65329700
9.99999958	2.45940000	-6.46530500
10.19999956	2.28408000	-6.87746000
