Time	Channel A	Channel B
(us)	(V)	(mV)

-4.59999956	0.00000000	4.37992100
-4.39999957	0.00000000	4.77977300
-4.19999958	0.00000000	5.14271600
-3.99999959	0.00000000	5.19192900
-3.79999960	0.00000000	5.19192900
-3.59999962	0.00000000	5.19192900
-3.39999963	0.00000000	5.14271600
-3.19999964	0.00000000	4.77977300
-2.99999965	0.00000000	4.37992100
-2.79999966	0.00000000	4.73056000
-2.59999968	0.00000000	4.73056000
-2.39999969	0.00000000	4.37992100
-2.19999970	0.00000000	4.73056000
-1.99999971	0.00000000	4.68134800
-1.79999972	0.00000000	3.97391700
-1.59999973	0.00000000	3.97391700
-1.39999975	0.00000000	4.73056000
-1.19999976	0.00000000	5.14271600
-0.99999977	0.00000000	5.19192900
-0.79999978	0.00000000	5.14271600
-0.59999979	0.00000000	4.77977300
-0.39999981	0.17531990	4.37992100
-0.19999982	0.52657480	4.77977300
0.00000017	0.87844490	5.09350300
0.20000016	1.05376500	4.73056000
0.40000015	0.87844490	3.92470400
0.60000013	0.52657480	3.51254900
0.80000012	-0.17531990	3.51254900
1.00000011	-1.22970000	3.92470400
1.20000010	-2.10814500	4.73056000
1.40000009	-2.81127000	5.14271600
1.60000008	-2.63533500	5.19192900
1.80000006	-1.75689000	5.19192900
2.00000005	0.00000000	5.19192900
2.20000004	1.93282500	5.14271600
2.40000003	4.04096900	4.73056000
2.60000002	5.27128500	3.92470400
2.80000000	5.09534900	3.51254900
2.99999999	3.68971500	3.46333600
3.19999998	0.87844490	3.46333600
3.39999997	-2.45940000	3.51254900
3.59999996	-5.62254000	3.92470400
3.79999994	-7.73129900	4.73056000
3.99999993	-7.73129900	5.14271600
4.19999992	-5.97379400	5.19192900
4.39999991	-2.45940000	5.19192900
4.59999990	2.10814500	5.19192900
4.79999989	6.14972900	5.14271600
4.99999987	8.96099900	4.73056000
5.19999986	9.31225400	3.92470400
5.39999985	7.55536400	3.51254900
5.59999984	3.68971500	3.46333600
5.79999983	-1.05376500	3.51254900
5.99999981	-5.62254000	3.92470400
6.19999980	-8.60974400	4.73056000
6.39999979	-9.48818900	5.14271600
6.59999978	-7.90661900	5.19192900
6.79999977	-4.56816000	5.19192900
6.99999975	-0.17531990	5.19192900
7.19999974	3.86565000	5.19192900
7.39999973	6.67691900	5.14271600
7.59999972	7.73129900	4.73056000
7.79999971	6.67691900	3.92470400
7.99999970	4.21690500	3.51254900
8.19999968	0.87844490	3.51254900
8.39999967	-2.10814500	3.92470400
8.59999966	-4.39283900	4.73056000
8.79999965	-5.09534900	5.14271600
8.99999964	-4.56816000	5.19192900
9.19999962	-2.98659000	5.19192900
9.39999961	-1.05376500	5.19192900
9.59999960	0.70250980	5.19192900
9.79999959	1.93282500	5.19192900
9.99999958	2.45940000	5.14271600
10.19999956	2.28408000	4.77977300
10.39999955	1.58095500	4.37992100
10.59999954	0.52657480	4.77977300
10.79999953	-0.35125490	5.14271600
10.99999952	-0.70250980	5.14271600
