Time	Channel A	Channel B
(us)	(V)	(mV)

-4.49999956	0.00000000	36.82332000
-4.29999957	0.00000000	37.58612000
-4.09999958	0.00000000	37.58612000
-3.89999959	0.00000000	36.82332000
-3.69999960	0.00000000	36.46038000
-3.49999962	0.00000000	36.77411000
-3.29999963	0.00000000	37.22318000
-3.09999964	0.00000000	37.18627000
-2.89999965	0.00000000	37.22318000
-2.69999966	0.00000000	36.77411000
-2.49999968	0.00000000	36.41117000
-2.29999969	0.00000000	36.41117000
-2.09999970	0.00000000	36.77411000
-1.89999971	0.00000000	37.17397000
-1.69999972	0.00000000	36.77411000
-1.49999973	0.00000000	36.46038000
-1.29999975	0.00000000	36.77411000
-1.09999976	0.00000000	37.17397000
-0.89999977	0.00000000	36.77411000
-0.69999978	0.00000000	36.41117000
-0.49999979	0.00000000	36.36196000
-0.29999981	0.35125490	36.36196000
-0.09999982	0.70250980	36.36196000
0.10000017	1.05376500	36.36196000
0.30000016	1.05376500	36.36196000
0.50000015	0.70250980	36.41117000
0.70000013	0.00000000	36.77411000
0.90000012	-1.05376500	37.22318000
1.10000011	-1.93282500	37.18627000
1.30000010	-2.63533500	37.27239000
1.50000009	-2.81127000	37.23548000
1.70000008	-2.10814500	37.68455000
1.90000006	-0.52657480	38.04749000
2.10000005	1.58095500	38.04749000
2.30000004	3.68971500	37.58612000
2.50000003	5.09534900	36.36196000
2.70000002	5.27128500	35.14394000
2.90000000	4.21690500	34.68258000
3.09999999	1.58095500	34.68258000
3.29999998	-1.75689000	35.14394000
3.49999997	-5.09534900	36.31274000
3.69999996	-7.37942900	37.17397000
3.89999994	-8.08255400	37.23548000
4.09999993	-6.50098400	37.68455000
4.29999992	-3.16252500	37.99828000
4.49999991	1.05376500	37.63533000
4.69999990	5.27128500	36.82332000
4.89999989	8.43380900	36.41117000
5.09999987	9.48818900	36.31274000
5.29999986	8.08255400	35.94980000
5.49999985	4.74409400	35.54995000
5.69999984	0.00000000	35.94980000
5.89999983	-4.56816000	36.36196000
6.09999981	-8.08255400	36.82332000
6.29999980	-9.48818900	37.63533000
6.49999979	-8.43380900	38.04749000
6.69999978	-5.44660400	38.09670000
6.89999977	-1.22970000	38.09670000
7.09999975	2.98659000	38.04749000
7.29999974	6.32566500	37.63533000
7.49999973	7.73129900	36.82332000
7.69999972	7.20410900	36.41117000
7.89999971	4.91941500	36.36196000
8.09999970	1.58095500	36.36196000
8.29999968	-1.58095500	36.41117000
8.49999967	-4.04096900	36.82332000
8.69999966	-5.09534900	37.63533000
8.89999965	-4.91941500	38.04749000
9.09999964	-3.51377900	38.09670000
9.29999962	-1.40563500	38.09670000
9.49999961	0.35125490	38.09670000
9.69999960	1.75689000	38.09670000
9.89999959	2.45940000	38.04749000
10.09999958	2.28408000	37.63533000
10.29999956	1.58095500	36.82332000
10.49999955	0.70250980	36.46038000
10.69999954	0.00000000	36.82332000
10.89999953	-0.70250980	37.63533000
11.09999952	-0.87844490	37.99828000
