Time	Channel A	Channel B
(us)	(V)	(mV)

-4.49999956	0.00000000	-57.14812000
-4.29999957	0.00000000	-57.14812000
-4.09999958	0.00000000	-57.14812000
-3.89999959	0.00000000	-57.14812000
-3.69999960	0.00000000	-57.14812000
-3.49999962	0.00000000	-57.14812000
-3.29999963	0.00000000	-57.14812000
-3.09999964	0.00000000	-57.14812000
-2.89999965	0.00000000	-57.19734000
-2.69999966	0.00000000	-57.56028000
-2.49999968	0.00000000	-57.96013000
-2.29999969	0.00000000	-57.56028000
-2.09999970	0.00000000	-57.19734000
-1.89999971	0.00000000	-57.14812000
-1.69999972	0.00000000	-57.14812000
-1.49999973	0.00000000	-57.14812000
-1.29999975	0.00000000	-57.14812000
-1.09999976	0.00000000	-57.14812000
-0.89999977	0.00000000	-57.14812000
-0.69999978	0.00000000	-57.14812000
-0.49999979	0.00000000	-57.14812000
-0.29999981	0.35125490	-57.14812000
-0.09999982	0.70250980	-57.14812000
0.10000017	1.05376500	-57.14812000
0.30000016	1.05376500	-57.14812000
0.50000015	0.70250980	-57.14812000
0.70000013	0.00000000	-57.14812000
0.90000012	-0.87844490	-57.14812000
1.10000011	-1.93282500	-57.14812000
1.30000010	-2.63533500	-57.09892000
1.50000009	-2.81127000	-56.73597000
1.70000008	-2.10814500	-56.33612000
1.90000006	-0.52657480	-56.73597000
2.10000005	1.40563500	-57.09892000
2.30000004	3.51377900	-57.14812000
2.50000003	4.91941500	-57.14812000
2.70000002	5.27128500	-57.14812000
2.90000000	4.21690500	-57.14812000
3.09999999	1.75689000	-57.14812000
3.29999998	-1.58095500	-57.14812000
3.49999997	-4.91941500	-57.09892000
3.69999996	-7.37942900	-56.68676000
3.89999994	-8.08255400	-55.87475000
4.09999993	-6.67691900	-55.46260000
4.29999992	-3.51377900	-55.46260000
4.49999991	0.70250980	-55.87475000
4.69999990	5.09534900	-56.68676000
4.89999989	8.25849000	-57.14812000
5.09999987	9.48818900	-57.60949000
5.29999986	8.25849000	-58.41535000
5.49999985	4.91941500	-58.82750000
5.69999984	0.17531990	-58.82750000
5.89999983	-4.39283900	-58.41535000
6.09999981	-7.90661900	-57.56028000
6.29999980	-9.48818900	-56.73597000
6.49999979	-8.60974400	-55.92396000
6.69999978	-5.62254000	-55.92396000
6.89999977	-1.40563500	-56.68676000
7.09999975	2.81127000	-57.09892000
7.29999974	6.14972900	-57.14812000
7.49999973	7.73129900	-57.19734000
7.69999972	7.20410900	-57.60949000
7.89999971	4.91941500	-58.36614000
8.09999970	1.75689000	-58.36614000
8.29999968	-1.40563500	-57.60949000
8.49999967	-3.86565000	-57.19734000
8.69999966	-5.09534900	-57.14812000
8.89999965	-4.91941500	-57.14812000
9.09999964	-3.51377900	-57.14812000
9.29999962	-1.58095500	-57.14812000
9.49999961	0.35125490	-57.14812000
9.69999960	1.75689000	-57.14812000
9.89999959	2.45940000	-57.14812000
10.09999958	2.45940000	-57.14812000
10.29999956	1.75689000	-57.14812000
