Time	Channel A	Channel B
(us)	(V)	(mV)

-4.59999956	0.00000000	15.99409000
-4.39999957	0.00000000	16.39395000
-4.19999958	0.00000000	15.99409000
-3.99999959	0.00000000	15.63115000
-3.79999960	0.00000000	15.53273000
-3.59999962	0.00000000	15.12057000
-3.39999963	0.00000000	14.36393000
-3.19999964	0.00000000	14.31471000
-2.99999965	0.00000000	14.66535000
-2.79999966	0.00000000	14.31471000
-2.59999968	0.00000000	14.36393000
-2.39999969	0.00000000	15.12057000
-2.19999970	0.00000000	15.53273000
-1.99999971	0.00000000	15.58194000
-1.79999972	0.00000000	15.58194000
-1.59999973	0.00000000	15.58194000
-1.39999975	0.00000000	15.58194000
-1.19999976	0.00000000	15.58194000
-0.99999977	0.00000000	15.58194000
-0.79999978	0.00000000	15.58194000
-0.59999979	0.00000000	15.58194000
-0.39999981	0.35125490	15.58194000
-0.19999982	0.70250980	15.58194000
0.00000017	0.87844490	15.58194000
0.20000016	1.05376500	15.58194000
0.40000015	0.70250980	15.58194000
0.60000013	0.17531990	15.58194000
0.80000012	-0.70250980	15.58194000
1.00000011	-1.75689000	15.58194000
1.20000010	-2.45940000	15.58194000
1.40000009	-2.81127000	15.58194000
1.60000008	-2.28408000	15.58194000
1.80000006	-1.05376500	15.58194000
2.00000005	0.87844490	15.58194000
2.20000004	3.16252500	15.53273000
2.40000003	4.74409400	15.16978000
2.60000002	5.27128500	14.76993000
2.80000000	4.56816000	15.16978000
2.99999999	2.28408000	15.53273000
3.19999998	-0.87844490	15.58194000
3.39999997	-4.21690500	15.58194000
3.59999996	-6.85223900	15.58194000
3.79999994	-8.08255400	15.58194000
3.99999993	-7.20410900	15.58194000
4.19999992	-4.21690500	15.58194000
4.39999991	-0.17531990	15.58194000
4.59999990	4.21690500	15.58194000
4.79999989	7.73129900	15.53273000
4.99999987	9.48818900	15.12057000
5.19999986	8.60974400	14.31471000
5.39999985	5.79847400	13.90256000
5.59999984	1.40563500	13.85334000
5.79999983	-3.33846000	13.90256000
5.99999981	-7.37942900	14.31471000
6.19999980	-9.31225400	15.12057000
6.39999979	-8.96099900	15.53273000
6.59999978	-6.50098400	15.58194000
6.79999977	-2.45940000	15.58194000
6.99999975	1.93282500	15.58194000
7.19999974	5.62254000	15.58194000
7.39999973	7.55536400	15.58194000
7.59999972	7.37942900	15.58194000
7.79999971	5.62254000	15.58194000
7.99999970	2.45940000	15.58194000
8.19999968	-0.70250980	15.58194000
8.39999967	-3.51377900	15.58194000
8.59999966	-4.91941500	15.58194000
8.79999965	-5.09534900	15.58194000
8.99999964	-3.86565000	15.58194000
9.19999962	-1.93282500	15.58194000
9.39999961	0.00000000	15.58194000
9.59999960	1.58095500	15.58194000
9.79999959	2.28408000	15.58194000
9.99999958	2.45940000	15.58194000
10.19999956	1.93282500	15.58194000
10.39999955	1.05376500	15.58194000
10.59999954	0.17531990	15.58194000
10.79999953	-0.52657480	15.58194000
10.99999952	-0.87844490	15.58194000
