Time	Channel A	Channel B
(us)	(V)	(mV)

-4.49999956	0.00000000	2.60211600
-4.29999957	0.00000000	2.63902500
-4.09999958	0.00000000	2.60211600
-3.89999959	0.00000000	3.05118100
-3.69999960	0.00000000	3.41412400
-3.49999962	0.00000000	3.41412400
-3.29999963	0.00000000	3.00196800
-3.09999964	0.00000000	2.18996000
-2.89999965	0.00000000	1.77780500
-2.69999966	0.00000000	1.77780500
-2.49999968	0.00000000	2.18996000
-2.29999969	0.00000000	2.95275600
-2.09999970	0.00000000	2.95275600
-1.89999971	0.00000000	2.18996000
-1.69999972	0.00000000	1.77780500
-1.49999973	0.00000000	1.77780500
-1.29999975	0.00000000	2.18996000
-1.09999976	0.00000000	3.00196800
-0.89999977	0.00000000	3.36491100
-0.69999978	0.00000000	3.00196800
-0.49999979	0.00000000	2.23917300
-0.29999981	0.35125490	2.18996000
-0.09999982	0.70250980	2.54060000
0.10000017	1.05376500	2.14074800
0.30000016	1.05376500	1.77780500
0.50000015	0.70250980	1.77780500
0.70000013	0.17531990	2.14074800
0.90000012	-0.70250980	2.54060000
1.10000011	-1.75689000	2.18996000
1.30000010	-2.63533500	2.23917300
1.50000009	-2.81127000	3.00196800
1.70000008	-2.28408000	3.41412400
1.90000006	-0.87844490	3.46333600
2.10000005	1.05376500	3.46333600
2.30000004	3.16252500	3.41412400
2.50000003	4.74409400	3.00196800
2.70000002	5.27128500	2.18996000
2.90000000	4.56816000	1.77780500
3.09999999	2.28408000	1.72859200
3.29999998	-0.87844490	1.77780500
3.49999997	-4.21690500	2.18996000
3.69999996	-6.85223900	3.00196800
3.89999994	-8.08255400	3.41412400
4.09999993	-7.02817400	3.46333600
4.29999992	-4.21690500	3.46333600
4.49999991	0.00000000	3.46333600
4.69999990	4.39283900	3.41412400
4.89999989	7.90661900	3.00196800
5.09999987	9.48818900	2.18996000
5.29999986	8.78567900	1.77780500
5.49999985	5.79847400	1.72859200
5.69999984	1.22970000	1.77780500
5.89999983	-3.51377900	2.18996000
6.09999981	-7.37942900	3.00196800
6.29999980	-9.31225400	3.41412400
6.49999979	-8.96099900	3.46333600
6.69999978	-6.32566500	3.46333600
6.89999977	-2.28408000	3.46333600
7.09999975	2.10814500	3.41412400
7.29999974	5.62254000	3.00196800
7.49999973	7.55536400	2.18996000
7.69999972	7.37942900	1.77780500
7.89999971	5.44660400	1.72859200
8.09999970	2.45940000	1.77780500
8.29999968	-0.87844490	2.18996000
8.49999967	-3.51377900	3.00196800
8.69999966	-4.91941500	3.41412400
8.89999965	-5.09534900	3.41412400
9.09999964	-3.86565000	3.05118100
9.29999962	-1.93282500	2.60211600
9.49999961	0.00000000	2.58981300
9.69999960	1.58095500	2.18996000
9.89999959	2.28408000	2.18996000
10.09999958	2.45940000	2.58981300
10.29999956	1.93282500	2.55290300
10.49999955	1.05376500	2.58981300
10.69999954	0.17531990	2.18996000
10.89999953	-0.52657480	2.18996000
11.09999952	-0.87844490	2.54060000
