Time	Channel A	Channel B
(us)	(V)	(mV)

-4.49999956	0.00000000	-15.16978000
-4.29999957	0.00000000	-14.76993000
-4.09999958	0.00000000	-15.16978000
-3.89999959	0.00000000	-15.53273000
-3.69999960	0.00000000	-15.58194000
-3.49999962	0.00000000	-15.58194000
-3.29999963	0.00000000	-15.53273000
-3.09999964	0.00000000	-15.12057000
-2.89999965	0.00000000	-14.36393000
-2.69999966	0.00000000	-14.36393000
-2.49999968	0.00000000	-15.12057000
-2.29999969	0.00000000	-15.48351000
-2.09999970	0.00000000	-15.16978000
-1.89999971	0.00000000	-14.76993000
-1.69999972	0.00000000	-15.12057000
-1.49999973	0.00000000	-15.12057000
-1.29999975	0.00000000	-14.76993000
-1.09999976	0.00000000	-15.12057000
-0.89999977	0.00000000	-15.07136000
-0.69999978	0.00000000	-14.31471000
-0.49999979	0.00000000	-13.95177000
-0.29999981	0.35125490	-14.31471000
-0.09999982	0.70250980	-15.12057000
0.10000017	1.05376500	-15.53273000
0.30000016	1.05376500	-15.58194000
0.50000015	0.70250980	-15.58194000
0.70000013	0.00000000	-15.58194000
0.90000012	-0.87844490	-15.58194000
1.10000011	-1.75689000	-15.58194000
1.30000010	-2.63533500	-15.53273000
1.50000009	-2.81127000	-15.12057000
1.70000008	-2.28408000	-14.31471000
1.90000006	-0.87844490	-13.90256000
2.10000005	1.22970000	-13.90256000
2.30000004	3.33846000	-14.31471000
2.50000003	4.91941500	-15.12057000
2.70000002	5.27128500	-15.53273000
2.90000000	4.39283900	-15.58194000
3.09999999	2.10814500	-15.58194000
3.29999998	-1.05376500	-15.58194000
3.49999997	-4.56816000	-15.58194000
3.69999996	-7.02817400	-15.53273000
3.89999994	-8.08255400	-15.12057000
4.09999993	-6.85223900	-14.31471000
4.29999992	-4.04096900	-13.90256000
4.49999991	0.35125490	-13.90256000
4.69999990	4.74409400	-14.31471000
4.89999989	8.08255400	-15.12057000
5.09999987	9.48818900	-15.58194000
5.29999986	8.60974400	-16.04331000
5.49999985	5.44660400	-16.80610000
5.69999984	0.87844490	-16.80610000
5.89999983	-3.86565000	-16.04331000
6.09999981	-7.55536400	-15.63115000
6.29999980	-9.48818900	-15.53273000
6.49999979	-8.78567900	-15.12057000
6.69999978	-5.97379400	-14.36393000
6.89999977	-1.93282500	-14.36393000
7.09999975	2.28408000	-15.12057000
7.29999974	5.79847400	-15.53273000
7.49999973	7.55536400	-15.58194000
7.69999972	7.37942900	-15.58194000
7.89999971	5.27128500	-15.58194000
8.09999970	2.28408000	-15.58194000
8.29999968	-1.05376500	-15.58194000
8.49999967	-3.68971500	-15.58194000
8.69999966	-5.09534900	-15.58194000
8.89999965	-4.91941500	-15.58194000
9.09999964	-3.68971500	-15.58194000
9.29999962	-1.93282500	-15.58194000
9.49999961	0.17531990	-15.58194000
9.69999960	1.58095500	-15.58194000
9.89999959	2.45940000	-15.58194000
10.09999958	2.45940000	-15.58194000
10.29999956	1.75689000	-15.58194000
