Time	Channel A	Channel B
(us)	(V)	(mV)

-4.59999956	0.00000000	-8.65526600
-4.39999957	0.00000000	-8.65526600
-4.19999958	0.00000000	-8.65526600
-3.99999959	0.00000000	-8.60605200
-3.79999960	0.00000000	-8.24311000
-3.59999962	0.00000000	-7.84325700
-3.39999963	0.00000000	-8.24311000
-3.19999964	0.00000000	-8.60605200
-2.99999965	0.00000000	-8.65526600
-2.79999966	0.00000000	-8.65526600
-2.59999968	0.00000000	-8.60605200
-2.39999969	0.00000000	-8.24311000
-2.19999970	0.00000000	-7.89247000
-1.99999971	0.00000000	-8.65526600
-1.79999972	0.00000000	-9.41806000
-1.59999973	0.00000000	-9.11663300
-1.39999975	0.00000000	-9.11663300
-1.19999976	0.00000000	-9.46727400
-0.99999977	0.00000000	-9.06742000
-0.79999978	0.00000000	-8.70447700
-0.59999979	0.00000000	-8.65526600
-0.39999981	0.17531990	-8.65526600
-0.19999982	0.52657480	-8.70447700
0.00000017	0.87844490	-9.06742000
0.20000016	1.05376500	-9.46727400
0.40000015	0.87844490	-9.06742000
0.60000013	0.52657480	-8.70447700
0.80000012	-0.35125490	-8.65526600
1.00000011	-1.40563500	-8.65526600
1.20000010	-2.28408000	-8.65526600
1.40000009	-2.81127000	-8.65526600
1.60000008	-2.63533500	-8.60605200
1.80000006	-1.58095500	-8.24311000
2.00000005	0.00000000	-7.84325700
2.20000004	2.28408000	-8.24311000
2.40000003	4.21690500	-8.60605200
2.60000002	5.27128500	-8.70447700
2.80000000	5.09534900	-9.11663300
2.99999999	3.51377900	-9.87942800
3.19999998	0.52657480	-9.92864100
3.39999997	-2.81127000	-9.52879000
3.59999996	-5.97379400	-9.46727400
3.79999994	-7.73129900	-8.60605200
3.99999993	-7.73129900	-7.48646600
4.19999992	-5.62254000	-7.38804100
4.39999991	-1.93282500	-7.78789300
4.59999990	2.45940000	-7.84325700
4.79999989	6.50098400	-8.70447700
4.99999987	8.96099900	-9.83021600
5.19999986	9.31225400	-9.92864100
5.39999985	7.20410900	-9.57800100
5.59999984	3.16252500	-9.92864100
5.79999983	-1.40563500	-9.87942800
5.99999981	-5.97379400	-9.11663300
6.19999980	-8.78567900	-8.70447700
6.39999979	-9.48818900	-8.60605200
6.59999978	-7.73129900	-8.24311000
6.79999977	-4.21690500	-7.84325700
6.99999975	0.17531990	-8.24311000
7.19999974	4.21690500	-8.60605200
7.39999973	7.02817400	-8.70447700
7.59999972	7.73129900	-9.11663300
7.79999971	6.50098400	-9.87942800
7.99999970	3.86565000	-9.92864100
8.19999968	0.52657480	-9.57800100
8.39999967	-2.45940000	-9.92864100
8.59999966	-4.56816000	-9.87942800
8.79999965	-5.27128500	-9.11663300
8.99999964	-4.56816000	-8.70447700
9.19999962	-2.81127000	-8.65526600
9.39999961	-0.87844490	-8.65526600
9.59999960	1.05376500	-8.70447700
9.79999959	2.10814500	-9.06742000
9.99999958	2.45940000	-9.46727400
10.19999956	2.10814500	-9.11663300
