Time	Channel A	Channel B
(us)	(V)	(mV)

-4.49999956	0.00000000	47.17027000
-4.29999957	0.00000000	47.61934000
-4.09999958	0.00000000	47.52707000
-3.89999959	0.00000000	47.20718000
-3.69999960	0.00000000	46.35211000
-3.49999962	0.00000000	46.39517000
-3.29999963	0.00000000	46.70890000
-3.09999964	0.00000000	46.75812000
-2.89999965	0.00000000	46.85654000
-2.69999966	0.00000000	47.62549000
-2.49999968	0.00000000	48.79429000
-2.29999969	0.00000000	48.38828000
-2.09999970	0.00000000	47.26870000
-1.89999971	0.00000000	46.80733000
-1.69999972	0.00000000	46.75812000
-1.49999973	0.00000000	46.80733000
-1.29999975	0.00000000	47.21949000
-1.09999976	0.00000000	48.02534000
-0.89999977	0.00000000	48.43750000
-0.69999978	0.00000000	48.48671000
-0.49999979	0.17531990	48.48671000
-0.29999981	0.52657480	48.48671000
-0.09999982	0.70250980	48.48671000
0.10000017	1.05376500	48.48671000
0.30000016	0.87844490	48.48671000
0.50000015	0.52657480	48.48671000
0.70000013	-0.17531990	48.48671000
0.90000012	-1.05376500	48.48671000
1.10000011	-2.10814500	48.48671000
1.30000010	-2.63533500	48.48671000
1.50000009	-2.63533500	48.53592000
1.70000008	-1.93282500	48.94808000
1.90000006	-0.35125490	49.76009000
2.10000005	1.75689000	50.17224000
2.30000004	3.86565000	50.17224000
2.50000003	5.09534900	49.76009000
2.70000002	5.27128500	48.94808000
2.90000000	3.86565000	48.53592000
3.09999999	1.05376500	48.43750000
3.29999998	-2.28408000	48.07455000
3.49999997	-5.44660400	47.72391000
3.69999996	-7.55536400	48.58514000
3.89999994	-7.90661900	50.17224000
4.09999993	-6.14972900	51.43946000
4.29999992	-2.63533500	51.90083000
4.49999991	1.58095500	51.90083000
4.69999990	5.79847400	51.48868000
4.89999989	8.60974400	50.63361000
5.09999987	9.31225400	49.80930000
5.29999986	7.73129900	48.94808000
5.49999985	4.04096900	48.53592000
5.69999984	-0.52657480	48.48671000
5.89999983	-5.09534900	48.48671000
6.09999981	-8.43380900	48.53592000
6.29999980	-9.48818900	48.99729000
6.49999979	-8.08255400	50.22145000
6.69999978	-4.91941500	51.39025000
6.89999977	-0.70250980	51.43946000
7.09999975	3.51377900	50.63361000
7.29999974	6.50098400	49.80930000
7.49999973	7.73129900	48.89886000
7.69999972	6.85223900	48.07455000
7.89999971	4.39283900	47.21949000
8.09999970	1.22970000	46.85654000
8.29999968	-1.93282500	47.21949000
8.49999967	-4.21690500	48.02534000
8.69999966	-5.09534900	48.43750000
8.89999965	-4.74409400	48.48671000
9.09999964	-3.33846000	48.48671000
9.29999962	-1.22970000	48.48671000
9.49999961	0.70250980	48.48671000
9.69999960	1.93282500	48.48671000
9.89999959	2.45940000	48.43750000
10.09999958	2.28408000	48.02534000
10.29999956	1.58095500	47.26870000
10.49999955	0.70250980	47.26870000
10.69999954	-0.17531990	47.97613000
10.89999953	-0.70250980	48.02534000
11.09999952	-1.05376500	47.67470000
