Time	Channel A	Channel B
(us)	(V)	(mV)

-4.59999956	0.00000000	-6.92667200
-4.39999957	0.00000000	-6.92667200
-4.19999958	0.00000000	-6.97588500
-3.99999959	0.00000000	-7.33882900
-3.79999960	0.00000000	-7.73868000
-3.59999962	0.00000000	-7.33882900
-3.39999963	0.00000000	-6.97588500
-3.19999964	0.00000000	-6.92667200
-2.99999965	0.00000000	-6.92667200
-2.79999966	0.00000000	-6.92667200
-2.59999968	0.00000000	-6.92667200
-2.39999969	0.00000000	-6.92667200
-2.19999970	0.00000000	-6.92667200
-1.99999971	0.00000000	-6.92667200
-1.79999972	0.00000000	-6.92667200
-1.59999973	0.00000000	-6.92667200
-1.39999975	0.00000000	-6.92667200
-1.19999976	0.00000000	-6.92667200
-0.99999977	0.00000000	-6.92667200
-0.79999978	0.00000000	-6.92667200
-0.59999979	0.00000000	-6.92667200
-0.39999981	0.17531990	-6.92667200
-0.19999982	0.52657480	-6.92667200
0.00000017	0.87844490	-6.92667200
0.20000016	1.05376500	-6.92667200
0.40000015	0.87844490	-6.92667200
0.60000013	0.52657480	-6.97588500
0.80000012	-0.17531990	-7.33882900
1.00000011	-1.22970000	-7.73868000
1.20000010	-2.10814500	-7.33882900
1.40000009	-2.81127000	-6.97588500
1.60000008	-2.63533500	-6.92667200
1.80000006	-1.75689000	-6.92667200
2.00000005	-0.17531990	-6.92667200
2.20000004	1.93282500	-6.92667200
2.40000003	3.86565000	-6.97588500
2.60000002	5.09534900	-7.38804100
2.80000000	5.27128500	-8.19389700
2.99999999	3.68971500	-8.60605200
3.19999998	1.05376500	-8.65526600
3.39999997	-2.28408000	-8.60605200
3.59999996	-5.44660400	-8.19389700
3.79999994	-7.55536400	-7.38804100
3.99999993	-7.90661900	-6.97588500
4.19999992	-6.14972900	-6.92667200
4.39999991	-2.63533500	-6.92667200
4.59999990	1.75689000	-6.92667200
4.79999989	5.97379400	-7.02509800
4.99999987	8.78567900	-7.74483200
5.19999986	9.48818900	-8.59990100
5.39999985	7.73129900	-8.20620100
5.59999984	4.04096900	-8.29232200
5.79999983	-0.70250980	-8.55684000
5.99999981	-5.27128500	-8.19389700
6.19999980	-8.43380900	-7.38804100
6.39999979	-9.48818900	-6.97588500
6.59999978	-8.08255400	-6.92667200
6.79999977	-4.74409400	-6.92667200
6.99999975	-0.52657480	-6.92667200
7.19999974	3.68971500	-6.92667200
7.39999973	6.67691900	-6.97588500
7.59999972	7.73129900	-7.38804100
7.79999971	6.85223900	-8.19389700
7.99999970	4.39283900	-8.60605200
8.19999968	1.05376500	-8.60605200
8.39999967	-1.93282500	-8.19389700
8.59999966	-4.21690500	-7.38804100
8.79999965	-5.09534900	-6.97588500
8.99999964	-4.74409400	-6.92667200
9.19999962	-3.16252500	-6.92667200
9.39999961	-1.22970000	-6.92667200
9.59999960	0.70250980	-6.92667200
9.79999959	1.93282500	-6.92667200
9.99999958	2.45940000	-6.92667200
10.19999956	2.28408000	-6.97588500
