Time	Channel A	Channel B
(us)	(V)	(mV)

-4.49999956	0.00000000	2.95275600
-4.29999957	0.00000000	2.95275600
-4.09999958	0.00000000	2.18996000
-3.89999959	0.00000000	1.77780500
-3.69999960	0.00000000	1.72859200
-3.49999962	0.00000000	1.72859200
-3.29999963	0.00000000	1.72859200
-3.09999964	0.00000000	1.72859200
-2.89999965	0.00000000	1.72859200
-2.69999966	0.00000000	1.72859200
-2.49999968	0.00000000	1.72859200
-2.29999969	0.00000000	1.72859200
-2.09999970	0.00000000	1.72859200
-1.89999971	0.00000000	1.77780500
-1.69999972	0.00000000	2.18996000
-1.49999973	0.00000000	2.95275600
-1.29999975	0.00000000	3.00196800
-1.09999976	0.00000000	2.60211600
-0.89999977	0.00000000	2.58981300
-0.69999978	0.00000000	2.14074800
-0.49999979	0.00000000	1.77780500
-0.29999981	0.35125490	1.72859200
-0.09999982	0.70250980	1.72859200
0.10000017	1.05376500	1.72859200
0.30000016	1.05376500	1.72859200
0.50000015	0.70250980	1.72859200
0.70000013	0.00000000	1.72859200
0.90000012	-0.87844490	1.72859200
1.10000011	-1.93282500	1.77780500
1.30000010	-2.63533500	2.18996000
1.50000009	-2.81127000	3.00196800
1.70000008	-2.10814500	3.41412400
1.90000006	-0.52657480	3.41412400
2.10000005	1.40563500	3.00196800
2.30000004	3.51377900	2.18996000
2.50000003	4.91941500	1.77780500
2.70000002	5.27128500	1.72859200
2.90000000	4.21690500	1.72859200
3.09999999	1.75689000	1.72859200
3.29999998	-1.58095500	1.72859200
3.49999997	-4.74409400	1.77780500
3.69999996	-7.20410900	2.18996000
3.89999994	-8.08255400	3.00196800
4.09999993	-6.67691900	3.41412400
4.29999992	-3.51377900	3.46333600
4.49999991	0.70250980	3.41412400
4.69999990	5.09534900	3.00196800
4.89999989	8.25849000	2.18996000
5.09999987	9.48818900	1.77780500
5.29999986	8.25849000	1.72859200
5.49999985	4.91941500	1.72859200
5.69999984	0.35125490	1.72859200
5.89999983	-4.21690500	1.77780500
6.09999981	-7.90661900	2.18996000
6.29999980	-9.48818900	3.00196800
6.49999979	-8.60974400	3.41412400
6.69999978	-5.62254000	3.46333600
6.89999977	-1.58095500	3.46333600
7.09999975	2.81127000	3.41412400
7.29999974	6.14972900	3.00196800
7.49999973	7.73129900	2.18996000
7.69999972	7.20410900	1.72859200
7.89999971	5.09534900	1.31643700
8.09999970	1.93282500	0.91658460
8.29999968	-1.40563500	1.31643700
8.49999967	-3.86565000	1.67938000
8.69999966	-5.09534900	1.72859200
8.89999965	-4.91941500	1.77780500
9.09999964	-3.51377900	2.14074800
9.29999962	-1.58095500	2.58981300
9.49999961	0.35125490	2.55290300
9.69999960	1.75689000	2.58981300
9.89999959	2.45940000	2.14074800
10.09999958	2.45940000	1.77780500
10.29999956	1.75689000	1.72859200
10.49999955	0.87844490	1.72859200
10.69999954	0.00000000	1.72859200
10.89999953	-0.70250980	1.67938000
11.09999952	-0.87844490	1.31643700
