Time	Channel A	Channel B
(us)	(V)	(mV)

-4.49999956	0.00000000	34.63336000
-4.29999957	0.00000000	34.63336000
-4.09999958	0.00000000	34.63336000
-3.89999959	0.00000000	34.63336000
-3.69999960	0.00000000	34.63336000
-3.49999962	0.00000000	34.63336000
-3.29999963	0.00000000	34.68258000
-3.09999964	0.00000000	35.04552000
-2.89999965	0.00000000	35.44537000
-2.69999966	0.00000000	35.04552000
-2.49999968	0.00000000	34.68258000
-2.29999969	0.00000000	34.58415000
-2.09999970	0.00000000	34.22121000
-1.89999971	0.00000000	33.87057000
-1.69999972	0.00000000	34.63336000
-1.49999973	0.00000000	35.39616000
-1.29999975	0.00000000	35.04552000
-1.09999976	0.00000000	34.68258000
-0.89999977	0.00000000	34.68258000
-0.69999978	0.00000000	35.04552000
-0.49999979	0.00000000	35.44537000
-0.29999981	0.35125490	35.04552000
-0.09999982	0.70250980	34.68258000
0.10000017	1.05376500	34.63336000
0.30000016	1.05376500	34.63336000
0.50000015	0.87844490	34.63336000
0.70000013	0.35125490	34.63336000
0.90000012	-0.52657480	34.63336000
1.10000011	-1.58095500	34.63336000
1.30000010	-2.45940000	34.68258000
1.50000009	-2.81127000	35.09473000
1.70000008	-2.45940000	35.85138000
1.90000006	-1.22970000	35.85138000
2.10000005	0.70250980	35.09473000
2.30000004	2.81127000	34.68258000
2.50000003	4.56816000	34.63336000
2.70000002	5.44660400	34.58415000
2.90000000	4.74409400	34.17200000
3.09999999	2.81127000	33.40920000
3.29999998	-0.17531990	33.40920000
3.49999997	-3.68971500	34.22121000
3.69999996	-6.50098400	35.04552000
3.89999994	-7.90661900	35.85138000
4.09999993	-7.37942900	35.90059000
4.29999992	-4.91941500	35.54995000
4.49999991	-0.87844490	35.94980000
4.69999990	3.68971500	36.26353000
4.89999989	7.37942900	35.85138000
5.09999987	9.31225400	34.63336000
5.29999986	8.96099900	33.45841000
5.49999985	6.32566500	33.40920000
5.69999984	1.93282500	34.17200000
5.89999983	-2.63533500	34.58415000
6.09999981	-6.85223900	34.63336000
6.29999980	-9.13693400	34.68258000
6.49999979	-9.13693400	35.09473000
6.69999978	-6.85223900	35.90059000
6.89999977	-2.98659000	36.26353000
7.09999975	1.22970000	35.90059000
7.29999974	5.09534900	35.09473000
7.49999973	7.37942900	34.68258000
7.69999972	7.55536400	34.63336000
7.89999971	5.97379400	34.63336000
8.09999970	2.98659000	34.63336000
8.29999968	-0.17531990	34.63336000
8.49999967	-3.16252500	34.63336000
8.69999966	-4.74409400	34.68258000
8.89999965	-5.09534900	35.04552000
9.09999964	-4.21690500	35.44537000
9.29999962	-2.45940000	35.04552000
9.49999961	-0.35125490	34.68258000
9.69999960	1.22970000	34.63336000
9.89999959	2.28408000	34.63336000
10.09999958	2.45940000	34.63336000
10.29999956	1.93282500	34.63336000
10.49999955	1.22970000	34.63336000
10.69999954	0.17531990	34.68258000
10.89999953	-0.52657480	35.04552000
11.09999952	-0.87844490	35.44537000
