Time	Channel A	Channel B
(us)	(V)	(mV)

-4.49999956	0.00000000	13.85334000
-4.29999957	0.00000000	13.85334000
-4.09999958	0.00000000	13.85334000
-3.89999959	0.00000000	13.85334000
-3.69999960	0.00000000	13.85334000
-3.49999962	0.00000000	13.85334000
-3.29999963	0.00000000	13.85334000
-3.09999964	0.00000000	13.85334000
-2.89999965	0.00000000	13.85334000
-2.69999966	0.00000000	13.85334000
-2.49999968	0.00000000	13.85334000
-2.29999969	0.00000000	13.85334000
-2.09999970	0.00000000	13.85334000
-1.89999971	0.00000000	13.85334000
-1.69999972	0.00000000	13.85334000
-1.49999973	0.00000000	13.85334000
-1.29999975	0.00000000	13.85334000
-1.09999976	0.00000000	13.85334000
-0.89999977	0.00000000	13.85334000
-0.69999978	0.00000000	13.85334000
-0.49999979	0.00000000	13.85334000
-0.29999981	0.35125490	13.85334000
-0.09999982	0.70250980	13.85334000
0.10000017	1.05376500	13.85334000
0.30000016	1.05376500	13.80413000
0.50000015	0.70250980	13.39198000
0.70000013	0.17531990	12.53076000
0.90000012	-0.70250980	11.80487000
1.10000011	-1.75689000	11.76796000
1.30000010	-2.45940000	12.98597000
1.50000009	-2.81127000	13.75492000
1.70000008	-2.28408000	13.85334000
1.90000006	-0.87844490	13.85334000
2.10000005	1.05376500	13.85334000
2.30000004	3.16252500	13.85334000
2.50000003	4.74409400	13.85334000
2.70000002	5.44660400	13.80413000
2.90000000	4.56816000	13.44119000
3.09999999	2.28408000	13.04134000
3.29999998	-0.87844490	13.44119000
3.49999997	-4.21690500	13.85334000
3.69999996	-6.85223900	14.31471000
3.89999994	-8.08255400	15.12057000
4.09999993	-7.02817400	15.58194000
4.29999992	-4.21690500	15.99409000
4.49999991	-0.17531990	16.39395000
4.69999990	4.39283900	15.99409000
4.89999989	7.90661900	15.58194000
5.09999987	9.48818900	15.12057000
5.29999986	8.60974400	14.31471000
5.49999985	5.79847400	13.90256000
5.69999984	1.22970000	13.85334000
5.89999983	-3.51377900	13.90256000
6.09999981	-7.37942900	14.31471000
6.29999980	-9.31225400	15.12057000
6.49999979	-8.96099900	15.53273000
6.69999978	-6.32566500	15.58194000
6.89999977	-2.28408000	15.58194000
7.09999975	2.10814500	15.58194000
7.29999974	5.62254000	15.53273000
7.49999973	7.55536400	15.12057000
7.69999972	7.37942900	14.31471000
7.89999971	5.44660400	13.90256000
8.09999970	2.45940000	13.80413000
8.29999968	-0.70250980	13.44119000
8.49999967	-3.51377900	13.04134000
8.69999966	-4.91941500	13.44119000
8.89999965	-5.09534900	13.80413000
9.09999964	-3.86565000	13.85334000
9.29999962	-1.93282500	13.85334000
9.49999961	0.00000000	13.85334000
9.69999960	1.58095500	13.85334000
9.89999959	2.28408000	13.85334000
10.09999958	2.45940000	13.85334000
10.29999956	1.93282500	13.85334000
10.49999955	1.05376500	13.85334000
10.69999954	0.17531990	13.85334000
10.89999953	-0.52657480	13.85334000
11.09999952	-0.87844490	13.85334000
