time_stamp	temp 1	temp 2	temp 3	temp 4	temp 5	temp 6
2024-05-21 09:22:09.963768244	17.93227	18.61068	18.8637	18.92683	18.50503	15.42611
2024-05-21 09:22:10.463768244	17.95355	18.56844	18.77944	18.90579	18.54731	15.42611
2024-05-21 09:22:10.963768244	17.93227	18.58956	18.75836	18.90579	18.42042	15.40417
2024-05-21 09:22:11.463768244	17.9961	18.674	18.73728	18.90579	18.50503	15.42611
2024-05-21 09:22:11.963768244	18.08113	18.6951	18.88475	18.94787	18.42042	15.44804
2024-05-21 09:22:12.463768244	18.08113	18.80051	18.84264	18.8637	18.52617	15.44804
2024-05-21 09:22:12.963768244	17.97483	18.6951	18.84264	18.8637	18.50503	15.42611
2024-05-21 09:22:13.463768244	17.9961	18.73728	18.94787	18.94787	18.48389	15.42611
2024-05-21 09:22:13.963768244	18.01737	18.71619	18.90579	18.92683	18.48389	15.40417
2024-05-21 09:22:14.463768244	18.03863	18.73728	18.92683	18.9689	18.46274	15.42611
2024-05-21 09:22:14.963768244	18.05988	18.6951	18.84264	18.90579	18.52617	15.42611
2024-05-21 09:22:15.463768244	18.01737	18.75836	18.90579	18.88475	18.50503	15.42611
2024-05-21 09:22:15.963768244	18.03863	18.674	18.94787	18.92683	18.56844	15.42611
2024-05-21 09:22:16.463768244	18.03863	18.71619	18.9689	18.88475	18.52617	15.44804
2024-05-21 09:22:16.963768244	17.97483	18.6529	18.88475	18.92683	18.58956	15.40417
2024-05-21 09:22:17.463768244	17.9961	18.6951	18.88475	18.90579	18.46274	15.46996
2024-05-21 09:22:17.963768244	18.01737	18.71619	18.88475	18.92683	18.48389	15.42611
2024-05-21 09:22:18.463768244	18.01737	18.6951	18.8637	18.90579	18.50503	15.42611
2024-05-21 09:22:18.963768244	18.10238	18.71619	18.8637	19.05297	18.58956	15.42611
2024-05-21 09:22:19.463768244	18.08113	18.71619	18.92683	18.94787	18.50503	15.42611
2024-05-21 09:22:19.963768244	18.03863	18.6951	18.90579	19.01095	18.52617	15.44804
2024-05-21 09:22:20.463768244	18.03863	18.63179	18.88475	18.88475	18.46274	15.44804
2024-05-21 09:22:20.963768244	18.10238	18.73728	19.01095	19.05297	18.54731	15.44804
2024-05-21 09:22:21.463768244	18.10238	18.77944	18.9689	18.98993	18.58956	15.46996
2024-05-21 09:22:21.963768244	18.05988	18.71619	18.94787	18.92683	18.56844	15.46996
2024-05-21 09:22:22.463768244	18.08113	18.73728	18.9689	18.9689	18.50503	15.42611
2024-05-21 09:22:22.963768244	18.08113	18.75836	18.88475	18.98993	18.54731	15.44804
2024-05-21 09:22:23.463768244	18.01737	18.6951	18.88475	19.01095	18.52617	15.42611
2024-05-21 09:22:23.963768244	18.10238	18.80051	18.90579	18.92683	18.50503	15.46996
2024-05-21 09:22:24.463768244	18.05988	18.77944	18.88475	19.01095	18.56844	15.44804
2024-05-21 09:22:24.963768244	17.97483	18.75836	18.84264	19.01095	18.52617	15.44804
2024-05-21 09:22:25.463768244	18.10238	18.75836	18.88475	19.01095	18.58956	15.33833
2024-05-21 09:22:25.963768244	18.12362	18.77944	18.9689	19.03196	18.61068	15.46996
2024-05-21 09:22:26.463768244	18.12362	18.73728	18.98993	18.98993	18.56844	15.44804
2024-05-21 09:22:26.963768244	18.05988	18.71619	18.94787	18.9689	18.52617	15.49188
2024-05-21 09:22:27.463768244	18.10238	18.82158	18.92683	18.9689	18.61068	15.44804
2024-05-21 09:22:27.963768244	18.10238	18.6951	18.92683	18.94787	18.52617	15.38223
2024-05-21 09:22:28.463768244	18.05988	18.80051	18.9689	18.94787	18.58956	15.46996
2024-05-21 09:22:28.963768244	18.10238	18.6951	18.90579	19.01095	18.63179	15.46996
2024-05-21 09:22:29.463768244	18.08113	18.73728	18.92683	18.9689	18.52617	15.44804
2024-05-21 09:22:29.963768244	18.05988	18.75836	19.03196	19.01095	18.6951	15.42611
2024-05-21 09:22:30.463768244	18.12362	18.71619	18.84264	19.03196	18.54731	15.44804
2024-05-21 09:22:30.963768244	18.12362	18.82158	18.94787	18.98993	18.63179	15.42611
2024-05-21 09:22:31.463768244	18.05988	18.77944	18.94787	19.05297	18.56844	15.44804
2024-05-21 09:22:31.963768244	18.01737	18.77944	18.9689	19.05297	18.6951	15.46996
2024-05-21 09:22:32.463768244	18.05988	18.82158	18.9689	19.07397	18.52617	15.46996
2024-05-21 09:22:32.963768244	18.01737	18.77944	18.92683	19.05297	18.58956	15.49188
2024-05-21 09:22:33.463768244	18.05988	18.80051	19.03196	19.05297	18.61068	15.44804
2024-05-21 09:22:33.963768244	18.10238	18.73728	18.9689	19.01095	18.50503	15.42611
2024-05-21 09:22:34.463768244	18.05988	18.8637	19.03196	19.03196	18.6951	15.46996
2024-05-21 09:22:34.963768244	18.12362	18.82158	18.98993	18.98993	18.6951	15.44804
2024-05-21 09:22:35.463768244	18.05988	18.84264	18.94787	19.01095	18.63179	15.49188
2024-05-21 09:22:35.963768244	18.05988	18.80051	19.01095	19.05297	18.54731	15.46996
2024-05-21 09:22:36.463768244	18.05988	18.82158	18.98993	19.01095	18.63179	15.44804
2024-05-21 09:22:36.963768244	18.08113	18.75836	18.98993	19.05297	18.63179	15.44804
2024-05-21 09:22:37.463768244	18.10238	18.73728	19.03196	19.07397	18.50503	15.42611
2024-05-21 09:22:37.963768244	18.12362	18.77944	18.88475	18.98993	18.58956	15.49188
2024-05-21 09:22:38.463768244	18.10238	18.80051	18.9689	19.01095	18.56844	15.42611
2024-05-21 09:22:38.963768244	18.10238	18.82158	19.05297	19.05297	18.58956	15.42611
2024-05-21 09:22:39.463768244	18.08113	18.77944	18.90579	19.01095	18.61068	15.46996
2024-05-21 09:22:39.963768244	18.08113	18.75836	19.07397	19.05297	18.75836	15.44804
2024-05-21 09:22:40.463768244	18.05988	18.90579	18.94787	19.05297	18.674	15.42611
2024-05-21 09:22:40.963768244	18.20853	18.84264	18.98993	19.05297	18.61068	15.49188
2024-05-21 09:22:41.463768244	18.12362	18.73728	19.01095	19.07397	18.674	15.49188
2024-05-21 09:22:41.963768244	18.05988	18.80051	19.05297	19.15794	18.63179	15.49188
2024-05-21 09:22:42.463768244	18.08113	18.73728	18.98993	19.05297	18.58956	15.46996
2024-05-21 09:22:42.963768244	18.10238	18.73728	19.09497	19.07397	18.63179	15.44804
2024-05-21 09:22:43.463768244	18.03863	18.80051	18.98993	19.11597	18.56844	15.44804
2024-05-21 09:22:43.963768244	18.16608	18.84264	19.09497	19.05297	18.63179	15.46996
2024-05-21 09:22:44.463768244	18.14485	18.80051	18.9689	19.07397	18.6951	15.46996
2024-05-21 09:22:44.963768244	18.12362	18.75836	19.05297	19.01095	18.6951	15.42611
2024-05-21 09:22:45.463768244	18.10238	18.73728	19.07397	19.07397	18.58956	15.46996
2024-05-21 09:22:45.963768244	18.10238	18.80051	19.11597	19.01095	18.73728	15.49188
2024-05-21 09:22:46.463768244	18.18731	18.88475	19.13696	19.07397	18.71619	15.46996
2024-05-21 09:22:46.963768244	18.20853	18.92683	19.07397	19.03196	18.63179	15.46996
2024-05-21 09:22:47.463768244	18.12362	18.75836	19.05297	19.07397	18.61068	15.46996
2024-05-21 09:22:47.963768244	18.16608	18.90579	18.98993	19.07397	18.6951	15.42611
2024-05-21 09:22:48.463768244	18.20853	18.84264	19.09497	19.05297	18.61068	15.49188
2024-05-21 09:22:48.963768244	18.14485	18.8637	19.15794	19.13696	18.63179	15.49188
2024-05-21 09:22:49.463768244	18.14485	18.82158	19.09497	19.11597	18.71619	15.46996
2024-05-21 09:22:49.963768244	18.20853	18.90579	19.07397	19.13696	18.6529	15.46996
2024-05-21 09:22:50.463768244	18.20853	18.92683	19.09497	19.11597	18.61068	15.49188
2024-05-21 09:22:50.963768244	18.12362	18.84264	19.11597	19.07397	18.63179	15.46996
2024-05-21 09:22:51.463768244	18.18731	18.82158	19.11597	19.09497	18.63179	15.46996
2024-05-21 09:22:51.963768244	18.14485	18.84264	19.03196	18.9689	18.63179	15.46996
2024-05-21 09:22:52.463768244	18.12362	18.90579	19.07397	19.07397	18.61068	15.49188
2024-05-21 09:22:52.963768244	18.16608	18.84264	19.07397	19.13696	18.58956	15.44804
2024-05-21 09:22:53.463768244	18.14485	18.8637	19.13696	19.09497	18.674	15.46996
2024-05-21 09:22:53.963768244	18.18731	18.8637	19.05297	19.11597	18.61068	15.5138
2024-05-21 09:22:54.463768244	18.10238	18.8637	19.07397	19.09497	18.61068	15.44804
2024-05-21 09:22:54.963768244	18.14485	18.82158	19.07397	19.09497	18.63179	15.44804
2024-05-21 09:22:55.463768244	18.14485	18.92683	19.07397	19.03196	18.61068	15.42611
2024-05-21 09:22:55.963768244	18.14485	18.80051	19.11597	19.11597	18.61068	15.46996
2024-05-21 09:22:56.463768244	18.10238	18.84264	19.05297	19.07397	18.6529	15.46996
2024-05-21 09:22:56.963768244	18.14485	18.90579	19.03196	19.09497	18.674	15.44804
2024-05-21 09:22:57.463768244	18.12362	18.88475	19.11597	19.13696	18.73728	15.46996
2024-05-21 09:22:57.963768244	18.16608	18.8637	19.11597	19.19989	18.63179	15.42611
2024-05-21 09:22:58.463768244	18.27215	18.80051	19.05297	19.17892	18.6529	15.44804
2024-05-21 09:22:58.963768244	18.12362	18.90579	19.05297	19.09497	18.6529	15.46996
2024-05-21 09:22:59.463768244	18.16608	18.88475	19.07397	19.09497	18.63179	15.42611
2024-05-21 09:22:59.963768244	18.14485	18.94787	19.15794	19.19989	18.75836	15.46996
2024-05-21 09:23:00.463768244	18.27215	18.90579	19.09497	19.11597	18.71619	15.46996
2024-05-21 09:23:00.963768244	18.16608	18.82158	19.07397	19.03196	18.6951	15.44804
2024-05-21 09:23:01.463768244	18.25095	18.88475	19.15794	19.05297	18.6529	15.46996
2024-05-21 09:23:01.963768244	18.22974	18.92683	19.11597	19.11597	18.75836	15.46996
2024-05-21 09:23:02.463768244	18.25095	18.8637	19.09497	19.19989	18.6529	15.46996
2024-05-21 09:23:02.963768244	18.16608	18.90579	19.22086	19.05297	18.75836	15.42611
2024-05-21 09:23:03.463768244	18.16608	18.92683	19.15794	19.17892	18.674	15.38223
2024-05-21 09:23:03.963768244	18.08113	18.82158	19.15794	19.11597	18.58956	15.49188
2024-05-21 09:23:04.463768244	18.05988	18.88475	19.15794	19.15794	18.75836	15.40417
2024-05-21 09:23:04.963768244	18.14485	18.8637	19.05297	19.07397	18.63179	15.40417
2024-05-21 09:23:05.463768244	18.12362	18.82158	19.17892	19.05297	18.6951	15.46996
2024-05-21 09:23:05.963768244	18.10238	18.90579	19.13696	19.13696	18.674	15.46996
2024-05-21 09:23:06.463768244	18.18731	18.88475	19.15794	19.17892	18.674	15.46996
2024-05-21 09:23:06.963768244	18.16608	18.8637	19.09497	19.09497	18.6951	15.42611
2024-05-21 09:23:07.463768244	18.14485	18.8637	19.07397	19.13696	18.75836	15.44804
2024-05-21 09:23:07.963768244	18.20853	18.88475	19.17892	19.05297	18.71619	15.46996
2024-05-21 09:23:08.463768244	18.18731	18.92683	19.15794	19.13696	18.6951	15.44804
2024-05-21 09:23:08.963768244	18.25095	18.90579	19.07397	19.19989	18.75836	15.49188
2024-05-21 09:23:09.463768244	18.10238	18.9689	19.11597	19.17892	18.58956	15.49188
2024-05-21 09:23:09.963768244	18.18731	18.92683	19.05297	19.13696	18.6529	15.44804
2024-05-21 09:23:10.463768244	18.18731	18.90579	19.11597	19.05297	18.6951	15.49188
2024-05-21 09:23:10.963768244	18.25095	18.90579	19.13696	19.15794	18.71619	15.49188
2024-05-21 09:23:11.463768244	18.20853	18.94787	19.09497	19.07397	18.6529	15.46996
2024-05-21 09:23:11.963768244	18.22974	18.90579	19.22086	19.19989	18.84264	15.44804
2024-05-21 09:23:12.463768244	18.29335	18.92683	19.09497	19.11597	18.6951	15.40417
2024-05-21 09:23:12.963768244	18.18731	18.90579	19.09497	19.13696	18.71619	15.44804
2024-05-21 09:23:13.463768244	18.20853	18.90579	19.11597	19.15794	18.71619	15.46996
2024-05-21 09:23:13.963768244	18.18731	18.9689	19.09497	19.19989	18.71619	15.46996
2024-05-21 09:23:14.463768244	18.18731	18.92683	19.05297	19.07397	18.73728	15.46996
2024-05-21 09:23:14.963768244	18.29335	18.94787	19.15794	19.22086	18.75836	15.49188
2024-05-21 09:23:15.463768244	18.25095	18.92683	19.19989	19.22086	18.63179	15.44804
2024-05-21 09:23:15.963768244	18.27215	18.92683	19.11597	19.17892	18.73728	15.49188
2024-05-21 09:23:16.463768244	18.22974	18.94787	19.19989	19.19989	18.77944	15.49188
2024-05-21 09:23:16.963768244	18.20853	18.90579	19.15794	19.26279	18.674	15.46996
2024-05-21 09:23:17.463768244	18.20853	18.88475	19.09497	19.17892	18.77944	15.46996
2024-05-21 09:23:17.963768244	18.25095	18.92683	19.11597	19.19989	18.6951	15.46996
2024-05-21 09:23:18.463768244	18.29335	18.98993	19.19989	19.30469	18.73728	15.49188
2024-05-21 09:23:18.963768244	18.18731	18.90579	19.15794	19.15794	18.77944	15.46996
2024-05-21 09:23:19.463768244	18.31454	18.94787	19.15794	19.19989	18.6951	15.49188
2024-05-21 09:23:19.963768244	18.14485	18.92683	19.11597	19.22086	18.75836	15.5138
2024-05-21 09:23:20.463768244	18.27215	18.90579	19.19989	19.19989	18.71619	15.55761
2024-05-21 09:23:20.963768244	18.27215	19.01095	19.28374	19.24183	18.77944	15.53571
2024-05-21 09:23:21.463768244	18.31454	18.9689	19.26279	19.11597	18.73728	15.49188
2024-05-21 09:23:21.963768244	18.27215	18.98993	19.13696	19.19989	18.82158	15.46996
2024-05-21 09:23:22.463768244	18.16608	18.9689	19.15794	19.17892	18.80051	15.5138
2024-05-21 09:23:22.963768244	18.18731	18.84264	19.15794	19.11597	18.6529	15.46996
2024-05-21 09:23:23.463768244	18.18731	18.92683	19.19989	19.17892	18.6951	15.46996
2024-05-21 09:23:23.963768244	18.27215	18.8637	19.13696	19.17892	18.75836	15.49188
2024-05-21 09:23:24.463768244	18.18731	18.9689	19.11597	19.22086	18.80051	15.46996
2024-05-21 09:23:24.963768244	18.22974	18.94787	19.24183	19.15794	18.75836	15.49188
2024-05-21 09:23:25.463768244	18.25095	18.88475	19.24183	19.15794	18.75836	15.5138
2024-05-21 09:23:25.963768244	18.25095	18.90579	19.15794	19.09497	18.6951	15.44804
2024-05-21 09:23:26.463768244	18.27215	19.01095	19.17892	19.22086	18.71619	15.46996
2024-05-21 09:23:26.963768244	18.18731	18.98993	19.19989	19.17892	18.75836	15.46996
2024-05-21 09:23:27.463768244	18.27215	18.94787	19.19989	19.17892	18.82158	15.46996
2024-05-21 09:23:27.963768244	18.25095	18.98993	19.22086	19.17892	18.80051	15.5138
2024-05-21 09:23:28.463768244	18.29335	18.92683	19.15794	19.15794	18.71619	15.53571
2024-05-21 09:23:28.963768244	18.22974	18.90579	19.28374	19.17892	18.6951	15.49188
2024-05-21 09:23:29.463768244	18.14485	18.92683	19.22086	19.17892	18.71619	15.49188
2024-05-21 09:23:29.963768244	18.25095	18.98993	19.15794	19.19989	18.71619	15.49188
2024-05-21 09:23:30.463768244	18.31454	18.90579	19.19989	19.24183	18.73728	15.49188
2024-05-21 09:23:30.963768244	18.25095	18.94787	19.11597	19.17892	18.6951	15.46996
2024-05-21 09:23:31.463768244	18.20853	18.9689	19.15794	19.17892	18.75836	15.5138
2024-05-21 09:23:31.963768244	18.18731	18.94787	19.11597	19.24183	18.82158	15.46996
2024-05-21 09:23:32.463768244	18.18731	18.92683	19.15794	19.11597	18.73728	15.46996
2024-05-21 09:23:32.963768244	18.20853	18.92683	19.17892	19.22086	18.674	15.42611
2024-05-21 09:23:33.463768244	18.22974	18.90579	19.24183	19.19989	18.84264	15.46996
2024-05-21 09:23:33.963768244	18.20853	18.88475	19.15794	19.15794	18.75836	15.38223
2024-05-21 09:23:34.463768244	18.25095	18.88475	19.15794	19.19989	18.75836	15.46996
2024-05-21 09:23:34.963768244	18.25095	19.03196	19.17892	19.17892	18.80051	15.53571
2024-05-21 09:23:35.463768244	18.29335	19.01095	19.24183	19.26279	18.75836	15.5138
2024-05-21 09:23:35.963768244	18.20853	18.92683	19.17892	19.17892	18.77944	15.49188
2024-05-21 09:23:36.463768244	18.22974	18.88475	19.11597	19.17892	18.75836	15.5138
2024-05-21 09:23:36.963768244	18.25095	18.90579	19.17892	19.24183	18.82158	15.42611
2024-05-21 09:23:37.463768244	18.18731	18.9689	19.13696	19.26279	18.82158	15.5138
2024-05-21 09:23:37.963768244	18.25095	18.90579	19.24183	19.15794	18.77944	15.44804
2024-05-21 09:23:38.463768244	18.25095	18.92683	19.19989	19.15794	18.6951	15.46996
2024-05-21 09:23:38.963768244	18.20853	18.98993	19.19989	19.22086	18.71619	15.5138
2024-05-21 09:23:39.463768244	18.33573	18.94787	19.15794	19.19989	18.75836	15.46996
2024-05-21 09:23:39.963768244	18.27215	18.94787	19.19989	19.19989	18.88475	15.5138
2024-05-21 09:23:40.463768244	18.37809	19.07397	19.15794	19.17892	18.77944	15.49188
2024-05-21 09:23:40.963768244	18.27215	18.9689	19.17892	19.17892	18.77944	15.49188
2024-05-21 09:23:41.463768244	18.35691	18.94787	19.13696	19.24183	18.73728	15.49188
2024-05-21 09:23:41.963768244	18.35691	18.92683	19.19989	19.13696	18.80051	15.5138
2024-05-21 09:23:42.463768244	18.25095	19.03196	19.24183	19.15794	18.84264	15.49188
2024-05-21 09:23:42.963768244	18.33573	18.9689	19.15794	19.11597	18.75836	15.5138
2024-05-21 09:23:43.463768244	18.35691	19.01095	19.17892	19.17892	18.80051	15.5138
2024-05-21 09:23:43.963768244	18.27215	18.98993	19.15794	19.17892	18.84264	15.49188
2024-05-21 09:23:44.463768244	18.37809	18.92683	19.17892	19.19989	18.82158	15.5138
2024-05-21 09:23:44.963768244	18.25095	18.92683	19.15794	19.24183	18.71619	15.5138
2024-05-21 09:23:45.463768244	18.25095	18.9689	19.24183	19.24183	18.80051	15.44804
2024-05-21 09:23:45.963768244	18.25095	19.01095	19.13696	19.19989	18.77944	15.46996
2024-05-21 09:23:46.463768244	18.31454	18.92683	19.13696	19.17892	18.71619	15.46996
2024-05-21 09:23:46.963768244	18.22974	18.98993	19.17892	19.26279	18.73728	15.49188
2024-05-21 09:23:47.463768244	18.27215	18.92683	19.17892	19.13696	18.80051	15.42611
2024-05-21 09:23:47.963768244	18.29335	18.98993	19.19989	19.26279	18.75836	15.49188
2024-05-21 09:23:48.463768244	18.22974	19.05297	19.24183	19.24183	18.82158	15.40417
2024-05-21 09:23:48.963768244	18.29335	19.11597	19.22086	19.30469	18.6951	15.46996
2024-05-21 09:23:49.463768244	18.25095	18.9689	19.28374	19.22086	18.73728	15.44804
2024-05-21 09:23:49.963768244	18.29335	18.9689	19.19989	19.28374	18.80051	15.49188
2024-05-21 09:23:50.463768244	18.31454	19.09497	19.17892	19.15794	18.77944	15.5138
2024-05-21 09:23:50.963768244	18.25095	19.01095	19.17892	19.24183	18.80051	15.49188
2024-05-21 09:23:51.463768244	18.31454	19.01095	19.11597	19.19989	18.73728	15.44804
2024-05-21 09:23:51.963768244	18.27215	18.94787	19.13696	19.26279	18.80051	15.46996
2024-05-21 09:23:52.463768244	18.20853	19.05297	19.11597	19.17892	18.73728	15.5138
2024-05-21 09:23:52.963768244	18.25095	18.94787	19.19989	19.22086	18.75836	15.46996
2024-05-21 09:23:53.463768244	18.27215	18.90579	19.19989	19.24183	18.75836	15.44804
2024-05-21 09:23:53.963768244	18.27215	18.94787	19.17892	19.22086	18.80051	15.42611
2024-05-21 09:23:54.463768244	18.27215	18.94787	19.19989	19.13696	18.73728	15.49188
2024-05-21 09:23:54.963768244	18.29335	19.01095	19.11597	19.11597	18.77944	15.5138
2024-05-21 09:23:55.463768244	18.27215	18.94787	19.09497	19.19989	18.6529	15.40417
2024-05-21 09:23:55.963768244	18.31454	19.05297	19.13696	19.19989	18.77944	15.46996
2024-05-21 09:23:56.463768244	18.25095	18.94787	19.22086	19.22086	18.75836	15.46996
2024-05-21 09:23:56.963768244	18.25095	19.01095	19.11597	19.22086	18.6951	15.42611
2024-05-21 09:23:57.463768244	18.25095	18.92683	19.15794	19.17892	18.75836	15.44804
2024-05-21 09:23:57.963768244	18.27215	19.03196	19.19989	19.19989	18.82158	15.5138
2024-05-21 09:23:58.463768244	18.20853	18.98993	19.17892	19.17892	18.71619	15.42611
2024-05-21 09:23:58.963768244	18.22974	19.01095	19.13696	19.24183	18.77944	15.46996
2024-05-21 09:23:59.463768244	18.37809	19.01095	19.19989	19.15794	18.75836	15.5138
2024-05-21 09:23:59.963768244	18.37809	18.98993	19.19989	19.24183	18.75836	15.42611
2024-05-21 09:24:00.463768244	18.29335	18.9689	19.22086	19.24183	18.75836	15.53571
2024-05-21 09:24:00.963768244	18.33573	18.90579	19.13696	19.24183	18.73728	15.49188
2024-05-21 09:24:01.463768244	18.25095	19.01095	19.30469	19.22086	18.84264	15.53571
2024-05-21 09:24:01.963768244	18.27215	18.98993	19.19989	19.22086	18.77944	15.46996
2024-05-21 09:24:02.463768244	18.31454	18.90579	19.13696	19.22086	18.71619	15.5138
2024-05-21 09:24:02.963768244	18.29335	18.98993	19.30469	19.28374	18.77944	15.46996
2024-05-21 09:24:03.463768244	18.25095	19.01095	19.19989	19.30469	18.84264	15.46996
2024-05-21 09:24:03.963768244	18.25095	19.05297	19.17892	19.24183	18.75836	15.5138
2024-05-21 09:24:04.463768244	18.31454	19.05297	19.19989	19.22086	18.80051	15.46996
2024-05-21 09:24:04.963768244	18.29335	18.92683	19.22086	19.30469	18.73728	15.46996
2024-05-21 09:24:05.463768244	18.29335	18.90579	19.15794	19.11597	18.71619	15.5138
2024-05-21 09:24:05.963768244	18.27215	18.92683	19.26279	19.22086	18.77944	15.49188
2024-05-21 09:24:06.463768244	18.33573	19.01095	19.24183	19.30469	18.73728	15.49188
2024-05-21 09:24:06.963768244	18.27215	19.11597	19.15794	19.24183	18.82158	15.49188
2024-05-21 09:24:07.463768244	18.27215	18.98993	19.09497	19.15794	18.82158	15.49188
2024-05-21 09:24:07.963768244	18.29335	18.88475	19.15794	19.26279	18.84264	15.42611
2024-05-21 09:24:08.463768244	18.22974	18.98993	19.13696	19.32563	18.75836	15.46996
2024-05-21 09:24:08.963768244	18.27215	18.9689	19.13696	19.24183	18.73728	15.42611
2024-05-21 09:24:09.463768244	18.29335	19.01095	19.15794	19.24183	18.75836	15.44804
2024-05-21 09:24:09.963768244	18.27215	18.98993	19.24183	19.26279	18.82158	15.49188
2024-05-21 09:24:10.463768244	18.20853	19.11597	19.19989	19.17892	18.8637	15.49188
2024-05-21 09:24:10.963768244	18.27215	18.98993	19.30469	19.22086	18.77944	15.49188
2024-05-21 09:24:11.463768244	18.31454	18.98993	19.24183	19.17892	18.82158	15.46996
2024-05-21 09:24:11.963768244	18.20853	18.90579	19.11597	19.15794	18.77944	15.44804
2024-05-21 09:24:12.463768244	18.27215	19.07397	19.17892	19.19989	18.82158	15.5138
2024-05-21 09:24:12.963768244	18.29335	19.03196	19.22086	19.24183	18.84264	15.46996
2024-05-21 09:24:13.463768244	18.29335	18.9689	19.22086	19.19989	18.80051	15.5138
2024-05-21 09:24:13.963768244	18.16608	18.94787	19.17892	19.24183	18.84264	15.46996
2024-05-21 09:24:14.463768244	18.31454	18.98993	19.24183	19.24183	18.80051	15.49188
2024-05-21 09:24:14.963768244	18.22974	18.9689	19.22086	19.17892	18.8637	15.44804
2024-05-21 09:24:15.463768244	18.31454	18.98993	19.15794	19.22086	18.80051	15.46996
2024-05-21 09:24:15.963768244	18.29335	18.92683	19.19989	19.19989	18.84264	15.46996
2024-05-21 09:24:16.463768244	18.29335	19.03196	19.19989	19.17892	18.80051	15.46996
2024-05-21 09:24:16.963768244	18.22974	18.98993	19.17892	19.15794	18.82158	15.49188
2024-05-21 09:24:17.463768244	18.29335	18.90579	19.22086	19.22086	18.82158	15.49188
2024-05-21 09:24:17.963768244	18.22974	19.03196	19.24183	19.19989	18.6529	15.42611
