Time	Channel A	Channel B	Channel C
(us)	(V)	(mV)	(mV)

-4.59999956	0.00000000	-90.12672000	-34.73794000
-4.39999957	0.00000000	-90.12672000	-34.73794000
-4.19999958	0.00000000	-90.12672000	-34.73794000
-3.99999959	0.00000000	-90.12672000	-34.73794000
-3.79999960	0.00000000	-90.12672000	-34.73794000
-3.59999962	0.00000000	-90.12672000	-34.73794000
-3.39999963	0.00000000	-90.12672000	-34.73794000
-3.19999964	0.00000000	-90.12672000	-34.73794000
-2.99999965	0.00000000	-90.12672000	-34.73794000
-2.79999966	0.00000000	-90.12672000	-34.73794000
-2.59999968	0.00000000	-90.12672000	-34.73794000
-2.39999969	0.00000000	-90.12672000	-34.73794000
-2.19999970	0.00000000	-90.12672000	-34.73794000
-1.99999971	0.00000000	-90.12672000	-34.73794000
-1.79999972	0.00000000	-90.12672000	-34.73794000
-1.59999973	0.00000000	-90.12672000	-34.78100000
-1.39999975	0.00000000	-90.12672000	-35.15625000
-1.19999976	0.00000000	-90.12672000	-35.85138000
-0.99999977	0.00000000	-90.12672000	-35.89444000
-0.79999978	0.00000000	-90.12672000	-35.53149000
-0.59999979	0.00000000	-90.12672000	-35.51919000
-0.39999981	0.15871060	-90.12672000	-35.15625000
-0.19999982	0.63668800	-90.12672000	-35.15625000
0.00000017	0.79601380	-90.12672000	-35.47613000
0.20000016	0.95533960	-90.12672000	-35.15625000
0.40000015	0.79601380	-90.12672000	-35.19931000
0.60000013	0.31803640	-90.12672000	-35.89444000
0.80000012	-0.47736220	-90.12672000	-36.26968000
1.00000011	-1.43331700	-90.12672000	-36.31274000
1.20000010	-2.38927200	-90.12672000	-36.26968000
1.40000009	-2.70792300	-90.12672000	-35.89444000
1.60000008	-2.54859700	-90.12672000	-35.15625000
1.80000006	-1.43331700	-90.12672000	-34.83022000
2.00000005	0.31803640	-90.12672000	-35.11319000
2.20000004	2.54859700	-90.12672000	-35.51919000
2.40000003	4.30056600	-90.12672000	-35.53149000
2.60000002	5.25652100	-90.12672000	-35.93750000
2.80000000	4.93786900	-90.12672000	-36.26968000
2.99999999	3.18590100	-90.12672000	-36.31274000
3.19999998	0.15871060	-90.12672000	-36.31274000
3.39999997	-3.34522600	-90.12672000	-36.31274000
3.59999996	-6.21247500	-90.12672000	-36.26968000
3.79999994	-7.80511800	-90.08366000	-35.89444000
3.99999993	-7.64579200	-89.75147000	-35.15625000
4.19999992	-5.25652100	-89.38238000	-34.78100000
4.39999991	-1.43331700	-89.75147000	-34.73794000
4.59999990	3.02657500	-90.08366000	-34.73794000
4.79999989	6.84916400	-90.12672000	-34.73794000
4.99999987	9.23905000	-90.12672000	-34.78100000
5.19999986	9.07972400	-90.12672000	-35.15625000
5.39999985	6.84916400	-90.12672000	-35.89444000
5.59999984	2.70792300	-90.12672000	-36.26968000
5.79999983	-2.07062000	-90.12672000	-36.26968000
5.99999981	-6.37180100	-90.12672000	-35.89444000
6.19999980	-9.07972400	-90.12672000	-35.15625000
6.39999979	-9.39837600	-90.12672000	-34.78100000
6.59999978	-7.48646600	-90.12672000	-34.73794000
6.79999977	-3.82258900	-90.12672000	-34.73794000
6.99999975	0.63668800	-90.12672000	-34.73794000
7.19999974	4.61921700	-90.12672000	-34.73794000
7.39999973	7.16781500	-90.12672000	-34.73794000
7.59999972	7.80511800	-90.12672000	-34.73794000
7.79999971	6.37180100	-90.12672000	-34.78100000
7.99999970	3.66326300	-90.12672000	-35.11319000
8.19999968	0.31803640	-90.12672000	-35.47613000
8.39999967	-2.70792300	-90.12672000	-35.11319000
8.59999966	-4.61921700	-90.12672000	-34.78100000
8.79999965	-5.25652100	-90.12672000	-34.73794000
8.99999964	-4.45989200	-90.12672000	-34.73794000
9.19999962	-2.86724900	-90.12672000	-34.73794000
9.39999961	-0.79601380	-90.08366000	-34.73794000
9.59999960	0.95533960	-89.75147000	-34.73794000
9.79999959	2.07062000	-89.33932000	-34.73794000
9.99999958	2.54859700	-89.37623000	-34.73794000
10.19999956	2.22994600	-89.33932000	-34.73794000
10.39999955	1.43331700	-89.75147000	-34.73794000
10.59999954	0.63668800	-90.08366000	-34.73794000
10.79999953	-0.15871060	-90.12672000	-34.73794000
10.99999952	-0.79601380	-90.08366000	-34.73794000
11.19999951	-0.95533960	-89.75147000	-34.73794000
11.39999949	-0.95533960	-89.38238000	-34.73794000
11.59999948	-0.79601380	-89.75147000	-34.73794000
11.79999947	-0.47736220	-90.03444000	-34.73794000
11.99999946	-0.15871060	-89.75147000	-34.73794000
12.19999945	-0.15871060	-89.38238000	-34.73794000
12.39999943	-0.15871060	-89.75147000	-34.73794000
12.59999942	0.00000000	-90.08366000	-34.73794000
12.79999941	0.00000000	-90.12672000	-34.73794000
12.99999940	0.00000000	-90.12672000	-34.73794000
13.19999939	0.00000000	-90.08366000	-34.73794000
13.39999937	0.00000000	-89.75147000	-34.73794000
13.59999936	0.00000000	-89.38238000	-34.73794000
13.79999935	-0.15871060	-89.75147000	-34.73794000
13.99999934	-0.15871060	-90.08366000	-34.73794000
14.19999933	-0.15871060	-90.12672000	-34.73794000
14.39999932	-0.15871060	-90.12672000	-34.73794000
14.59999930	-0.15871060	-90.12672000	-34.73794000
14.79999929	0.00000000	-90.12672000	-34.73794000
14.99999928	0.00000000	-90.12672000	-34.73794000
15.19999927	0.00000000	-90.12672000	-34.73794000
15.39999926	0.00000000	-90.12672000	-34.73794000
15.59999924	0.00000000	-90.12672000	-34.73794000
15.79999923	0.00000000	-90.12672000	-34.73794000
15.99999922	0.00000000	-90.12672000	-34.73794000
16.19999921	-0.15871060	-90.08366000	-34.73794000
16.39999920	-0.15871060	-89.70841000	-34.73794000
16.59999919	-0.15871060	-88.96407000	-34.73794000
16.79999917	-0.15871060	-88.58882000	-34.73794000
16.99999916	0.00000000	-88.50270000	-34.73794000
17.19999915	0.00000000	-88.17052000	-34.73794000
17.39999914	0.00000000	-87.80142000	-34.73794000
17.59999913	0.00000000	-88.17052000	-34.73794000
17.79999911	0.00000000	-88.54576000	-34.78100000
17.99999910	0.00000000	-89.05634000	-35.15625000
18.19999909	0.00000000	-90.59423000	-35.85138000
18.39999908	0.00000000	-92.82111000	-35.85138000
18.59999907	-0.15871060	-94.35899000	-35.15625000
18.79999905	-0.15871060	-94.77731000	-34.78100000
18.99999904	0.00000000	-94.35899000	-34.73794000
19.19999903	-0.15871060	-92.73499000	-34.73794000
19.39999902	0.00000000	-89.65919000	-34.73794000
19.59999901	0.00000000	-85.80216000	-34.73794000
19.79999900	0.00000000	-82.31422000	-34.73794000
19.99999898	0.00000000	-79.57062000	-34.73794000
20.19999897	0.00000000	-78.12499000	-34.73794000
20.39999896	0.00000000	-78.96161000	-34.73794000
20.59999895	0.00000000	-82.86786000	-34.73794000
20.79999894	0.00000000	-89.09940000	-34.73794000
20.99999892	0.00000000	-96.82578000	-34.73794000
21.19999891	-0.15871060	-104.50290000	-34.73794000
21.39999890	0.00000000	-109.44270000	-34.73794000
21.59999889	0.00000000	-110.23010000	-34.78100000
21.79999888	0.00000000	-106.23150000	-35.15625000
21.99999886	0.00000000	-97.66855000	-35.89444000
22.19999885	0.00000000	-85.29158000	-36.22047000
22.39999884	0.00000000	-72.26254000	-35.93750000
22.59999883	0.00000000	-62.21087000	-35.53149000
22.79999882	0.00000000	-57.60334000	-35.51919000
22.99999881	0.00000000	-59.64566000	-35.11319000
23.19999879	-0.15871060	-69.00220000	-34.73794000
23.39999878	-0.15871060	-84.49187000	-34.31963000
23.59999877	0.00000000	-102.64520000	-33.57529000
23.79999876	0.00000000	-119.58050000	-33.20005000
23.99999875	0.00000000	-130.69640000	-33.20005000
24.19999873	0.00000000	-132.56640000	-33.62450000
24.39999872	0.00000000	-124.42170000	-34.78100000
24.59999871	0.00000000	-107.39420000	-36.31274000
24.79999870	0.00000000	-85.38385000	-37.89370000
24.99999869	0.00000000	-63.37352000	-39.43159000
25.19999867	-0.15871060	-46.39517000	-40.50196000
25.39999866	-0.15871060	-38.76107000	-40.12672000
25.59999865	-0.15871060	-42.62426000	-38.17667000
25.79999864	0.00000000	-57.69562000	-35.43307000
25.99999863	0.00000000	-80.08120000	-31.53297000
26.19999862	0.00000000	-104.82900000	-27.34990000
26.39999860	0.00000000	-126.46410000	-24.28026000
26.59999859	0.00000000	-139.91760000	-23.12377000
26.79999858	0.00000000	-141.86760000	-24.32333000
26.99999857	0.00000000	-131.44680000	-27.90354000
27.19999856	0.00000000	-111.76180000	-34.08588000
27.39999854	0.00000000	-87.05708000	-41.79380000
27.59999853	-0.15871060	-63.13976000	-48.72662000
27.79999852	0.00000000	-46.11220000	-53.74015000
27.99999851	-0.15871060	-39.08710000	-55.13656000
28.19999850	0.00000000	-43.31939000	-51.64862000
28.39999848	0.00000000	-57.56028000	-43.52239000
28.59999847	0.00000000	-77.98966000	-32.69562000
28.79999846	0.00000000	-99.66781000	-21.08145000
28.99999845	0.00000000	-117.86420000	-11.13435000
29.19999844	0.00000000	-129.16460000	-5.74557000
29.39999843	0.00000000	-131.48990000	-6.57603300
29.59999841	0.00000000	-124.97540000	-13.55192000
29.79999840	0.00000000	-111.06670000	-25.95349000
29.99999839	0.00000000	-93.33784000	-40.96333000
30.19999838	0.00000000	-75.93503000	-55.32111000
30.39999837	0.00000000	-62.72145000	-66.09866000
30.59999835	0.00000000	-56.06545000	-71.06914000
30.79999834	0.00000000	-56.39764000	-68.28863000
30.99999833	0.00000000	-63.33046000	-57.92323000
31.19999832	0.00000000	-74.91387000	-42.45201000
31.39999831	0.00000000	-88.50270000	-25.44291000
31.59999829	0.00000000	-101.62400000	-9.97785300
31.79999828	0.00000000	-111.30040000	0.43061020
31.99999827	-0.15871060	-115.25590000	3.54330700
32.19999826	0.00000000	-113.76720000	-1.15034400
32.39999825	0.00000000	-107.57260000	-13.13361000
32.59999824	0.00000000	-97.94537000	-30.08735000
32.79999822	0.00000000	-87.47539000	-47.84079000
32.99999821	0.00000000	-78.16806000	-62.56766000
33.19999820	0.00000000	-71.61047000	-71.48744000
33.39999819	0.00000000	-69.65427000	-73.02534000
33.59999818	0.00000000	-72.31175000	-66.84301000
33.79999816	0.00000000	-78.45103000	-54.10925000
33.99999815	0.00000000	-86.54650000	-37.89370000
34.19999814	0.00000000	-94.27287000	-21.67815000
34.39999813	-0.15871060	-100.08610000	-8.90132800
34.59999812	-0.15871060	-102.82970000	-2.30684000
34.79999810	0.00000000	-102.04230000	-2.67593500
34.99999809	0.00000000	-98.22219000	-10.02092000
35.19999808	0.00000000	-92.08292000	-22.74852000
35.39999807	0.00000000	-85.98056000	-37.75836000
35.59999806	0.00000000	-81.70521000	-51.60556000
35.79999805	0.00000000	-80.12425000	-60.48228000
35.99999803	0.00000000	-81.23769000	-62.52460000
36.19999802	0.00000000	-84.31348000	-58.34153000
36.39999801	0.00000000	-88.58882000	-49.42175000
36.59999800	0.00000000	-93.15329000	-37.47539000
36.79999799	0.00000000	-96.59202000	-25.20915000
36.99999797	0.00000000	-97.38557000	-16.42470000
37.19999796	-0.15871060	-95.89690000	-13.63804000
37.39999795	0.00000000	-92.77805000	-17.02756000
37.59999794	0.00000000	-88.54576000	-24.69857000
37.79999793	0.00000000	-84.31348000	-34.69488000
37.99999791	0.00000000	-81.23769000	-44.21752000
38.19999790	0.00000000	-80.03198000	-49.98154000
38.39999789	0.00000000	-80.81939000	-50.44291000
38.59999788	0.00000000	-83.15083000	-46.21678000
38.79999787	0.00000000	-87.05708000	-38.54576000
38.99999786	0.00000000	-91.61539000	-29.34916000
39.19999784	0.00000000	-95.52164000	-21.72121000
39.39999783	0.00000000	-97.85310000	-17.91339000
39.59999782	-0.15871060	-98.64050000	-19.44513000
39.79999781	0.00000000	-97.43479000	-25.95349000
39.99999780	0.00000000	-94.35899000	-35.15625000
40.19999778	0.00000000	-90.12672000	-44.72810000
40.39999777	0.00000000	-85.85137000	-51.60556000
40.59999776	0.00000000	-82.35728000	-53.55561000
40.79999775	0.00000000	-79.98892000	-50.48597000
40.99999774	0.00000000	-79.23843000	-43.19020000
41.19999772	0.00000000	-80.03198000	-33.57529000
41.39999771	0.00000000	-82.77559000	-24.37254000
41.59999770	-0.15871060	-86.96481000	-17.82111000
41.79999769	0.00000000	-91.24016000	-15.87106000
41.99999768	0.00000000	-94.73425000	-18.52239000
42.19999767	0.00000000	-97.05954000	-24.69857000
42.39999765	0.00000000	-97.47784000	-33.15699000
42.59999764	0.00000000	-96.35826000	-41.61540000
42.79999763	0.00000000	-94.40206000	-47.74852000
42.99999762	0.00000000	-91.66460000	-50.11687000
43.19999761	0.00000000	-88.58882000	-48.25910000
43.39999759	0.00000000	-85.89443000	-43.65773000
43.59999758	0.00000000	-84.35654000	-37.47539000
43.79999757	0.00000000	-84.31348000	-30.97318000
43.99999756	0.00000000	-85.38385000	-26.32874000
44.19999755	0.00000000	-86.54650000	-24.32948000
44.39999753	0.00000000	-87.29700000	-24.69857000
44.59999752	0.00000000	-87.70914000	-27.39296000
44.79999751	0.00000000	-87.34005000	-31.57603000
44.99999750	0.00000000	-87.05708000	-35.80217000
45.19999749	0.00000000	-87.43233000	-38.92101000
45.39999748	0.00000000	-88.63803000	-40.50196000
45.59999746	0.00000000	-90.59423000	-40.54502000
45.79999745	0.00000000	-93.33169000	-39.38238000
45.99999744	-0.15871060	-96.35826000	-37.47539000
46.19999743	0.00000000	-98.59129000	-35.15625000
46.39999742	0.00000000	-98.54822000	-33.20005000
46.59999740	0.00000000	-95.85383000	-31.62524000
46.79999739	0.00000000	-91.19709000	-30.51181000
46.99999738	0.00000000	-85.38385000	-30.55487000
47.19999737	0.00000000	-79.57062000	-32.04355000
47.39999736	0.00000000	-74.96309000	-34.31963000
47.59999734	0.00000000	-72.73006000	-36.31274000
47.79999733	0.00000000	-74.35408000	-38.26894000
47.99999732	-0.15871060	-80.12425000	-40.12672000
48.19999731	0.00000000	-88.58882000	-40.45890000
48.39999730	0.00000000	-97.43479000	-39.00713000
48.59999729	-0.15871060	-104.41070000	-36.64493000
48.79999727	0.00000000	-107.86170000	-33.94439000
48.99999726	0.00000000	-107.06820000	-30.83784000
49.19999725	0.00000000	-101.62400000	-28.59867000
49.39999724	0.00000000	-92.82726000	-27.76821000
49.59999723	0.00000000	-83.15083000	-28.59867000
49.79999721	0.00000000	-75.04921000	-30.88090000
49.99999720	0.00000000	-70.02953000	-34.36269000
50.19999719	0.00000000	-69.70349000	-37.85064000
50.39999718	0.00000000	-74.31102000	-40.96333000
50.59999717	0.00000000	-82.77559000	-43.23941000
50.79999715	0.00000000	-92.73499000	-43.56545000
50.99999714	-0.15871060	-101.20570000	-41.70152000
51.19999713	-0.15871060	-105.86240000	-38.22588000
51.39999712	0.00000000	-105.90550000	-34.36269000
51.59999711	0.00000000	-101.66710000	-30.46260000
51.79999710	0.00000000	-94.31594000	-27.44217000
51.99999708	0.00000000	-85.51919000	-26.23647000
52.19999707	0.00000000	-77.84818000	-27.01772000
52.39999706	0.00000000	-73.97884000	-29.34916000
52.59999705	0.00000000	-74.31102000	-33.20005000
52.79999704	0.00000000	-78.58636000	-37.38312000
52.99999702	0.00000000	-85.85137000	-40.50196000
53.19999701	-0.15871060	-93.89764000	-42.03371000
53.39999700	0.00000000	-100.04310000	-41.65846000
53.59999699	-0.15871060	-102.74360000	-39.38238000
53.79999698	0.00000000	-101.20570000	-36.31274000
53.99999696	-0.15871060	-95.89690000	-33.24926000
54.19999695	0.00000000	-89.01328000	-30.93012000
54.39999694	0.00000000	-82.81864000	-30.13656000
54.59999693	0.00000000	-78.54330000	-30.51181000
54.79999692	0.00000000	-77.00541000	-32.04355000
54.99999691	0.00000000	-78.58636000	-34.27042000
55.19999689	0.00000000	-83.15083000	-35.75910000
55.39999688	0.00000000	-89.29010000	-35.85138000
55.59999687	-0.15871060	-94.64197000	-35.06397000
55.79999686	0.00000000	-98.17298000	-33.94439000
55.99999685	-0.15871060	-98.92347000	-32.36959000
56.19999683	0.00000000	-97.01033000	-31.29306000
56.39999682	0.00000000	-92.77805000	-30.93012000
56.59999681	0.00000000	-87.43233000	-32.12967000
56.79999680	0.00000000	-82.81864000	-34.78100000
56.99999679	0.00000000	-80.08120000	-37.85064000
57.19999677	0.00000000	-79.65674000	-40.50196000
57.39999676	0.00000000	-81.19463000	-41.65846000
57.59999675	0.00000000	-84.27042000	-40.87721000
57.79999674	0.00000000	-88.12745000	-38.50270000
57.99999673	0.00000000	-91.57234000	-34.27042000
58.19999672	0.00000000	-93.94069000	-29.30610000
58.39999670	0.00000000	-94.69118000	-25.48597000
58.59999669	0.00000000	-93.94069000	-23.54207000
58.79999668	0.00000000	-91.66460000	-24.37254000
58.99999667	0.00000000	-89.01328000	-27.81127000
59.19999666	0.00000000	-87.00787000	-33.24926000
59.39999664	0.00000000	-85.47613000	-39.38238000
59.59999663	0.00000000	-84.73178000	-44.77116000
59.79999662	0.00000000	-85.47613000	-47.79773000
59.99999661	0.00000000	-86.96481000	-47.42249000
60.19999660	0.00000000	-88.50270000	-43.56545000
60.39999658	0.00000000	-89.65919000	-37.38312000
60.59999657	0.00000000	-90.08366000	-30.08735000
60.79999656	0.00000000	-90.08366000	-23.54207000
60.99999655	0.00000000	-89.65919000	-19.72195000
61.19999654	0.00000000	-88.54576000	-19.30979000
61.39999653	0.00000000	-87.43233000	-22.83464000
61.59999651	0.00000000	-87.05708000	-29.34916000
61.79999650	0.00000000	-87.43233000	-37.43233000
61.99999649	0.00000000	-88.54576000	-44.72810000
62.19999648	0.00000000	-89.65919000	-49.37254000
62.39999647	0.00000000	-90.12672000	-50.53518000
62.59999645	0.00000000	-90.50197000	-47.84079000
62.79999644	0.00000000	-90.82184000	-42.07677000
62.99999643	0.00000000	-90.08366000	-34.73794000
63.19999642	0.00000000	-88.96407000	-27.44217000
63.39999641	0.00000000	-88.12745000	-22.01033000
63.59999639	0.00000000	-86.96481000	-19.67889000
63.79999638	0.00000000	-85.89443000	-20.42938000
63.99999637	0.00000000	-85.89443000	-24.32948000
64.19999636	0.00000000	-87.00787000	-30.46260000
64.39999635	0.00000000	-88.50270000	-37.38312000
64.59999634	0.00000000	-89.65919000	-43.19020000
64.79999632	0.00000000	-90.08366000	-46.72736000
64.99999631	0.00000000	-90.12672000	-47.88385000
65.19999630	0.00000000	-90.08366000	-46.35211000
65.39999629	0.00000000	-89.65919000	-42.49508000
65.59999628	0.00000000	-88.54576000	-37.47539000
65.79999626	0.00000000	-87.43233000	-32.08661000
65.99999625	0.00000000	-87.05708000	-27.81127000
66.19999624	0.00000000	-87.43233000	-25.44291000
66.39999623	0.00000000	-88.58882000	-24.61245000
66.59999622	0.00000000	-90.08366000	-25.39985000
66.79999620	0.00000000	-91.24016000	-27.30684000
66.99999619	0.00000000	-91.57234000	-30.04429000
67.19999618	0.00000000	-90.87106000	-33.15699000
67.39999617	0.00000000	-89.29626000	-36.31274000
67.59999616	0.00000000	-87.70914000	-39.42544000
67.79999615	0.00000000	-85.38385000	-42.11983000
67.99999613	0.00000000	-83.19389000	-43.65773000
68.19999612	0.00000000	-82.81864000	-43.65773000
68.39999611	0.00000000	-84.31348000	-42.07677000
68.59999610	0.00000000	-87.05708000	-38.96407000
68.79999609	0.00000000	-90.50197000	-34.73794000
68.99999607	0.00000000	-93.98376000	-30.46260000
