Filename,time_stamp,ch_num,temp 1,temp 2,temp 3,temp 4,temp 5,hotspot_num,mean,std_dev,skewness,kurtosis,median,min,max,sum,peak1amp,peak2amp,peak3amp,peak4amp,peak5amp,bin1_mean,bin1_std_dev,bin1_skewness,bin1_kurtosis,bin1_median,bin1_min,bin1_max,bin1_sum,bin2_mean,bin2_std_dev,bin2_skewness,bin2_kurtosis,bin2_median,bin2_min,bin2_max,bin2_sum,bin3_mean,bin3_std_dev,bin3_skewness,bin3_kurtosis,bin3_median,bin3_min,bin3_max,bin3_sum,bin4_mean,bin4_std_dev,bin4_skewness,bin4_kurtosis,bin4_median,bin4_min,bin4_max,bin4_sum,bin5_mean,bin5_std_dev,bin5_skewness,bin5_kurtosis,bin5_median,bin5_min,bin5_max,bin5_sum,bin6_mean,bin6_std_dev,bin6_skewness,bin6_kurtosis,bin6_median,bin6_min,bin6_max,bin6_sum,bin7_mean,bin7_std_dev,bin7_skewness,bin7_kurtosis,bin7_median,bin7_min,bin7_max,bin7_sum,bin8_mean,bin8_std_dev,bin8_skewness,bin8_kurtosis,bin8_median,bin8_min,bin8_max,bin8_sum,bin9_mean,bin9_std_dev,bin9_skewness,bin9_kurtosis,bin9_median,bin9_min,bin9_max,bin9_sum,bin10_mean,bin10_std_dev,bin10_skewness,bin10_kurtosis,bin10_median,bin10_min,bin10_max,bin10_sum,fft_peak_1_freq,fft_peak_2_freq,fft_peak_3_freq,fft_peak_4_freq,fft_peak_5_freq,fft_peak_1_mag,fft_peak_2_mag,fft_peak_3_mag,fft_peak_4_mag,fft_peak_5_mag
20240430,2024-09-14 12:52:08.191569090,2,21.558434,21.35611,21.818562,21.496956,44.42691,5,-9.200254546694525e-17,8.735477978154968,-7.008925534007683e-05,17.05375978540224,0.005524744866732186,-56.98736176922527,55.38575712403436,-9.237055564881302e-14,57.52,14.65,8.73,12.04,5.0,-0.0021114252712757485,0.1986276756785083,0.13100555745817413,1.233802811988344,0.0007063801397419155,-0.5214921943699249,0.520619637295502,-0.21325395239885062,0.3202687375126179,20.9351215023007,0.04652181303337654,1.549511812558639,-0.0070868891073254375,-56.98736176922527,55.38575712403436,32.34714248877441,-0.2885190909489594,14.400855083980405,-0.22312095700949733,3.361949808023015,0.24085629163750744,-48.98624169026975,46.75957360015365,-29.140428185844897,0.07676368147159018,5.888700142955673,-0.011342549879573605,-0.99759538527961,-0.10698841964880101,-11.815150837012341,11.778814941927715,7.753131828630608,-0.08971314296200963,8.336483362804398,0.018528714596155328,-1.0994270711003227,-0.025786580194632036,-14.588567897003111,14.303656688601107,-8.971314296200964,-0.09260434570539794,2.253298214592637,0.007866760178531199,-0.6616146986434992,0.06479977701375791,-4.738400820464135,5.000262618875173,-9.260434570539793,0.10346262696206411,1.4886267200352754,0.1391366578147529,0.057171344506381505,0.11674399209325208,-3.5647139476084604,4.225559316567987,10.346262696206411,-0.03657683302233818,1.261531451742601,-0.0006836367410826747,-0.9823120085511508,0.08133326603206038,-2.459694537323352,2.504412781506282,-3.657683302233818,-0.019553985445326192,0.4299946205359148,-0.028076919086853343,-1.0188167081810937,-0.003547060796738385,-0.8585981759212449,0.7774596499996126,-1.9553985445326192,0.02751975838139419,0.4049748419774743,-0.13287688722748794,-1.050634867484449,0.06032351249210217,-0.7942919841824045,0.7175844467462984,2.751975838139419,353585.6750498028,373505.99477091845,395916.35445717355,408366.55428287084,420816.75410856813,1467.1833318942872,2410.5441188703153,1882.9875531285174,1254.21556387732,1245.0463922502224
20240430 (10),2024-09-14 12:52:08.280942917,2,21.558434,21.35611,21.818562,21.496956,44.42691,5,7.16558286809862e-17,8.530087090458714,-0.012194480867446967,16.81578766662035,0.02418796925948105,-54.437849422953775,54.18436724307604,7.194245199571014e-14,56.04,15.13,8.94,4.95,11.81,0.003913421925764836,0.386330758417581,-0.5832564238853932,1.440169717255503,0.04541097118182437,-1.154722795450672,0.9713956711527968,0.3952556145022484,0.1869827036511827,20.210982788843808,0.023919195674350052,1.5907733061872813,-0.04317799554698361,-54.437849422953775,54.18436724307604,18.88525306876945,-0.17032420007838311,14.299529037158644,-0.13566508163427038,3.3417467070509117,0.17407689247874944,-46.94934491243293,48.31242537819382,-17.202744207916695,0.06332786293287504,5.801798601620818,0.010997247805771649,-0.9983331544220011,0.09527286343865257,-11.473543555387844,11.376298270299362,6.39611415622038,-0.061740433104468126,8.254970404963906,0.007310948377511382,-1.0781996742773174,-0.24240572771496138,-15.089950609500608,14.519280394986328,-6.174043310446812,-0.1241915986848132,2.2519003222095906,0.0029223467174983907,-0.6773703182202238,-0.30362466096371454,-4.850451653501517,4.7579411454440494,-12.419159868481321,0.1260652710823496,1.4856788741013993,0.10773778819165258,-0.08537763306151502,0.13689276483451496,-3.3327619818383836,4.113835219434665,12.60652710823496,-0.027853241500892415,1.1745763481998286,0.007431920296817886,-0.9592065800111045,0.07548258826267608,-2.3654322375469903,2.4059570306061473,-2.7853241500892416,-0.034113275738444256,0.44302943441674686,-0.0898276462869254,-0.9446478270590748,-0.03100709017648702,-0.9504653788927727,0.7729813358416772,-3.4113275738444253,0.037094491630515126,0.43625006295140195,-0.13961848909837202,-0.8739524132643757,0.07245395334617419,-0.8905282138566797,0.8205718628752234,3.709449163051513,353585.6750498028,373505.99477091845,395916.35445717355,408366.55428287084,418326.71414342866,1425.0758615755103,2346.47907693855,1869.4801407213022,1190.8561032218636,1290.1112099798208
20240430 (11),2024-09-14 12:52:08.363739014,2,21.558434,21.35611,21.818562,21.496956,44.42691,5,5.3078391615545335e-17,8.541590721649564,-0.002834136010581994,16.76009852787731,0.0009813620024899626,-54.40880656893993,54.18537017745124,5.3290705182007514e-14,55.99,15.18,8.97,5.03,11.7,0.011564915037011462,0.3939624401588887,-0.2498276870209419,1.2551470796415378,0.04389530864399032,-1.1094464528603973,1.0271800189035856,1.1680564187381577,0.19450721734015508,20.21479551570467,0.02796448534997757,1.5910307249497508,-0.016000486771531115,-54.40880656893993,54.18537017745124,19.645228951355662,-0.1683414437335827,14.334128609429584,-0.1291116291191964,3.3241417697447266,0.05508663763765347,-46.977597522914074,48.358677506019006,-17.002485817091852,0.04493060987039837,5.828272790314514,0.006929530280789492,-1.0072579029709043,0.08282105721918331,-11.470027610778395,11.2981377820539,4.537991596910235,-0.053223726868418364,8.287699567867348,0.003924377802246862,-1.069908834950554,-0.1355672833651717,-15.12438621058125,14.77870477522632,-5.322372686841836,-0.12109235279058202,2.257360997693286,0.04209761522604571,-0.6190151123241772,-0.1761871301581709,-4.844748405684862,4.9326274952152795,-12.109235279058202,0.11330825031542656,1.4735656299133253,0.15018262663955192,0.06821934648285444,0.10760328077407251,-3.3777385333771743,4.17929347923446,11.330825031542656,-0.04062891466348855,1.1754727692145743,0.01824359285486467,-0.9676303431376567,0.07681248859418689,-2.3923881222464116,2.392941391012777,-4.062891466348855,-0.012327109074636624,0.42003581915099225,0.040337147555854526,-0.8137872220514679,-0.008289252579146412,-0.8880554504595564,0.7881481538881555,-1.2327109074636624,0.03047594158257762,0.4258287329654951,-0.10105143613009486,-1.0118271247229236,0.05095875071423158,-0.8475903852289529,0.8005390434501265,3.047594158257762,353585.6750498028,373505.99477091845,395916.35445717355,408366.55428287084,418326.71414342866,1422.589900467967,2346.61910305502,1873.4964913628535,1187.134571505207,1303.1910731250157
20240430 (12),2024-09-14 12:52:08.447475910,2,21.558434,21.35611,21.818562,21.496956,44.42691,5,1.8577437065440865e-17,8.552757969590271,0.0022382831971413195,16.71250413181707,0.015558573366812054,-54.77368170566559,54.20710022823668,1.865174681370263e-14,56.04,15.32,9.01,4.98,11.75,-0.012548821014115131,0.3826411152078602,0.010693112402458542,1.1717451307507574,-0.001032374365931411,-1.0676989185833827,1.0296108965553867,-1.2674309224256282,0.17345047077648482,20.18945969893684,0.024795305348503868,1.6042348724046498,0.03298849675363321,-54.77368170566559,54.20710022823668,17.518497548424968,-0.13722823264263448,14.395932855496765,-0.10558610615681845,3.3216414691709115,0.27933224078969965,-47.00794460610239,49.04117681939586,-13.860051496906083,0.03987808270790735,5.878792546810815,0.009298226668654692,-1.007824417084883,-0.018566585835154643,-11.529090124800655,11.348218521598419,4.027686353498643,-0.0380958554136151,8.313989083184405,0.00027380388708011095,-1.0660332865232802,-0.00014877736735129793,-15.189381296150426,14.852327751565484,-3.8095855413615096,-0.12145261932546215,2.277483072710183,0.03475153641366819,-0.6585999550010109,-0.043358129101509164,-4.809754798734848,4.916998960816793,-12.145261932546216,0.11725205197679797,1.4800702029349666,0.14976166121909049,-0.021987394905122137,0.0868183639051929,-3.378479075767535,4.092828285348869,11.725205197679797,-0.023730657678171497,1.178468311402164,0.0336544228886911,-0.9835678356226207,0.0733591985315161,-2.391544486555202,2.417894991945116,-2.37306576781715,-0.015871394204687483,0.4417474284131439,0.02612047821982743,-1.001504497281244,0.00032689419143740704,-0.9016730250296588,0.8949111545620753,-1.5871394204687483,0.017711459819219417,0.44398921936869656,-0.0009816161343409277,-1.063654108729009,0.034457065347464705,-0.7740336491374038,0.8495358859027308,1.7711459819219417,353585.6750498028,373505.99477091845,395916.35445717355,408366.55428287084,418326.71414342866,1416.431700037652,2347.762739907572,1885.6749544120673,1186.8401700317877,1319.468887641526
20240430 (13),2024-09-14 12:52:08.537554026,2,21.558434,21.35611,21.818562,21.496956,44.42691,5,-3.627023427062264e-17,8.565831872681407,-0.005421321713819417,16.607656597042055,0.024494716199426034,-54.724391806657366,54.26785102439273,-3.6415315207705135e-14,56.03,15.51,9.13,5.07,7.3,0.013481765332434744,0.3898667954901579,-0.3730460211341632,1.546076662876282,0.03620498251548705,-1.1822829550650362,1.017695617675888,1.3616582985759091,0.17421580030460204,20.18175384428782,0.02261392944325461,1.603200829253277,0.00020583748319412696,-54.724391806657366,54.26785102439273,17.595795830764807,-0.1473525388363311,14.431619963323902,-0.112579297821586,3.301550600442612,0.3129829354011045,-47.14057522933606,48.990261863144156,-14.88260642246944,0.03873377503851788,5.921226449534491,0.01018631858619862,-1.0118365559736684,0.027721474109516885,-11.56403696905632,11.487631041580538,3.912111278890306,-0.030761441123196124,8.367081069744383,-0.002579166530732694,-1.0660489195453318,0.1498593831888449,-15.360552637154811,14.953811576074642,-3.0761441123196125,-0.12384422127710591,2.3060282062177273,0.03134287448728468,-0.6572865623415769,-0.03360100637116865,-4.865468275379942,4.9964086289758445,-12.384422127710591,0.11915073513816565,1.4907132360237942,0.1254567854629091,-0.010377965274513734,0.08242889392535976,-3.421459757714487,4.1324370171285505,11.915073513816566,-0.027895277385913485,1.1704304725991084,0.030510883102914003,-1.0236275081882897,0.03393046765641348,-2.323239882484296,2.3487117676099607,-2.7895277385913486,-0.012982000372396838,0.43951011134805645,-0.02849550427212889,-0.8015854424186193,0.02862571807617846,-0.9256468480294937,0.8839527660190569,-1.2982000372396838,-0.003537384837169077,0.42097369830402487,-0.2149663110051387,-0.8606277271943772,0.014424831261148652,-0.8844394465289974,0.7308936886227916,-0.3537384837169077,353585.6750498028,373505.99477091845,395916.35445717355,408366.55428287084,418326.71414342866,1414.5307297673805,2353.082797823693,1888.6691839024852,1186.6554874150893,1337.7290421564844
20240430 (14),2024-09-14 12:52:08.623653889,2,21.558434,21.35611,21.818562,21.496956,44.42691,5,-5.130911189502715e-17,8.598933186969704,0.001864338172031319,16.494769468773693,-7.857435136844566e-05,-54.99425429396222,54.400838444798936,-5.1514348342607263e-14,56.11,15.65,9.27,5.17,7.46,0.009196514205748402,0.37118547159603277,-0.021403893155283866,1.3220327118349324,0.009355211741999426,-0.9971335721109346,1.0382546480098118,0.9288479347805887,0.15480477331038525,20.19936510693294,0.02212815418511732,1.6091361968833748,-0.028372478195864147,-54.99425429396222,54.400838444798936,15.63528210434891,-0.12400515733492025,14.527294535542927,-0.09170513746197427,3.275815724476315,0.364753937002087,-47.39511862430372,49.53403193036927,-12.524520890826945,0.024646358416809837,6.007954542729899,0.01076137428879616,-1.02818749714476,-0.010609607408927104,-11.66362363581589,11.662183122868692,2.4892822000977937,-0.022199951675339936,8.428986497905372,-0.0008801066341031051,-1.058557187990687,0.2757748499881584,-15.36386302735989,15.171900837679482,-2.2199951675339937,-0.11957934910930627,2.3272726557678665,0.038335620462734844,-0.6075931898734508,-0.20116903475891193,-4.894976212313392,5.102253256544227,-11.957934910930627,0.11388146645335652,1.5087062177968456,0.14981824416926465,-0.04816037974774234,0.1266050478797672,-3.464901736331117,4.148970130344108,11.388146645335652,-0.028891605369778098,1.1514704968532452,0.053421064646417174,-0.9903919773001104,-0.0053209376417192936,-2.3376717684858503,2.3267365199687227,-2.8891605369778097,-0.00022199448779401388,0.4426210179644704,0.04800286964299674,-0.925392312739695,-0.027441852713209293,-0.8769776931985724,0.9504673419347515,-0.022199448779401387,-0.008277479295142299,0.44749366856848155,-0.10340893903999639,-1.0294397647431963,0.013308077629295775,-0.8641500553311766,0.8021805305868863,-0.8277479295142298,353585.6750498028,373505.99477091845,395916.35445717355,408366.55428287084,418326.71414342866,1408.9959845462934,2363.002013071626,1898.1488252263523,1192.8501317399737,1364.5736968714614
20240430 (15),2024-09-14 12:52:08.699573040,2,21.558434,21.35611,21.818562,21.496956,44.42691,5,2.38852762269954e-17,8.612085816068651,0.0005777931162550086,16.45281199664961,0.001847920816010738,-55.066217358405716,54.42860737405371,2.398081733190338e-14,56.22,15.72,9.29,5.08,7.53,-0.0020199125365052764,0.37324325588894214,-0.2399742264156679,1.3741016575116172,-0.0037227673693997665,-1.0758549947686253,0.9904359056446757,-0.20401116618703294,0.16013903457181694,20.214984997233486,0.019904243613058117,1.6087794185097133,0.017333090144945718,-55.066217358405716,54.42860737405371,16.17404249175351,-0.12233669834964926,14.559840681316526,-0.09103743312249753,3.258240877489567,0.2694531123290423,-47.43927082283171,49.54790331518705,-12.356006533314575,0.016015160498003736,6.033645540048115,0.014457868886650427,-1.0261481314196634,-0.0315313015243207,-11.71454295843581,11.71927146569979,1.6175312102983774,-0.01727367658764584,8.446834819671572,0.0008194437522048239,-1.0506175760358245,0.10914602198790666,-15.403487883705807,15.286739733447982,-1.7273676587645839,-0.11832098818718872,2.3252050458388243,0.050250220880216676,-0.6198894290324692,-0.18599272433135025,-4.825126036957696,5.071540705729734,-11.832098818718872,0.11815424070575842,1.5152901807216541,0.1501911287634437,-0.04854655804718311,0.02621882267586753,-3.503577012162106,4.15654197579583,11.815424070575842,-0.029003976156290356,1.1609962251843513,0.029837653956677212,-1.0938304806007724,-0.012372149342505091,-2.2312595686454686,2.215190984277059,-2.9003976156290356,-0.00591088623512545,0.45652538869718173,0.035726128058752187,-0.9388326404484153,-0.007360152582346846,-0.9295568369186594,0.88354845382326,-0.591088623512545,3.972643498892869e-05,0.46684284254414726,-0.04773963274608889,-1.0641599718809096,0.009332555571560737,-0.8641188974602965,0.8309862521529795,0.003972643498892869,353585.6750498028,373505.99477091845,395916.35445717355,408366.55428287084,418326.71414342866,1401.0950793723473,2365.0123557502225,1903.53463763739,1194.5747178198021,1374.4883340844226
20240430 (16),2024-09-14 12:52:08.788486004,2,21.558434,21.35611,21.818562,21.496956,44.42691,5,-4.77705524539908e-17,8.644128541034725,-0.0025545274632734188,16.312032114246676,0.010802256849451394,-55.11903674925374,54.505679810840675,-4.796163466380676e-14,56.32,15.88,9.52,5.24,7.62,-0.0002012484156199641,0.352354357714797,-0.049206702440778245,1.4534559636034894,0.0008717444988202666,-1.0011569164670717,0.9740459363424369,-0.020326089977616375,0.16684288040926354,20.256649978924468,0.020035926789702434,1.6084308279727955,0.02939465274480606,-55.11903674925374,54.505679810840675,16.851130921335617,-0.1348233288816672,14.595896227832537,-0.09694058776991095,3.2235739502554166,0.1239331865732014,-47.502265822562705,49.4460869464872,-13.617156217048388,0.00671011301748625,6.129043830145037,0.010769245731769583,-1.0400253307276595,0.00298547213362851,-11.748063530708917,11.848972750342218,0.6777214147661113,-0.010663156854289509,8.530947565566885,-0.0025628325839827503,-1.0541581733231717,0.225153286099036,-15.515722719280364,15.440194036581307,-1.0663156854289508,-0.12021948135539694,2.377602984314069,0.04646167914480175,-0.5720836870933912,-0.21344227749825936,-4.987395185282487,5.211040619798657,-12.021948135539693,0.11711697162240077,1.512225983845532,0.172450423895715,0.07628197420633187,0.021303430486760255,-3.5241156596366645,4.273330244658107,11.711697162240077,-0.029064671219761716,1.1507592638612039,0.03786232812293836,-1.1198043734250442,-0.05336555256902746,-2.200013420061156,2.2131637946830534,-2.9064671219761715,-0.0005447681477984534,0.44522130557770717,0.030970735768060503,-0.8157242393417787,0.012389428363252937,-0.9027066134309231,0.8859764848758364,-0.05447681477984534,0.004461405664088018,0.45977596051321634,-0.046258768802010033,-1.0648667124714524,0.014227218743184982,-0.8286950454456988,0.8140775662237528,0.4461405664088018,353585.6750498028,373505.99477091845,395916.35445717355,408366.55428287084,418326.71414342866,1392.2247685472407,2375.06387098061,1908.2568488857496,1205.0545489305707,1393.6415732288788
20240430 (17),2024-09-14 12:52:08.873604059,2,21.558434,21.35611,21.818562,21.496956,44.42691,5,-1.0084894406953613e-16,8.672754800704103,-0.00013248531263804263,16.27958888834165,0.011567645497496837,-55.42120770884872,54.70558994975109,-1.0125233984581428e-13,56.47,16.03,9.62,5.28,7.78,0.007638363945498175,0.3346660842671636,-0.049172280780409625,1.7290275320982742,0.017353164524822755,-0.9766992104081386,0.9124892720843971,0.7714747584953157,0.15376266482128614,20.28184980088482,0.01920321061114348,1.6182766477096333,0.011153837465054753,-55.42120770884872,54.70558994975109,15.5300291469499,-0.12225287161370743,14.687093707098802,-0.08518399198081864,3.2141440647539685,0.15538283222841523,-47.83435593319913,50.01287038133675,-12.347540032984451,0.002558361366846531,6.182465064409014,0.010656334587993827,-1.0418992357375232,-0.2230655203952194,-11.836747191489652,11.950986325877397,0.2583944980514996,-0.0009919104352084452,8.562809123226842,-0.006698379778928025,-1.0486077741028963,0.5007961450834524,-15.649636742492097,15.585709834727579,-0.09919104352084451,-0.12027300241204478,2.3874668031967103,0.040633429722105055,-0.5389955083473725,-0.1863828837606501,-5.12295154349994,5.236254606025827,-12.027300241204477,0.12186852275100916,1.515306139133174,0.13997251717745973,0.04631515540558295,0.022244066993799435,-3.585707797266233,4.2789358647202995,12.186852275100916,-0.02814766879067884,1.1363049606272375,0.030363534723876897,-1.101112174710286,-0.02669738129739684,-2.2579918576385416,2.09580521258826,-2.814766879067884,0.0015586036499940215,0.4736033076003965,-0.04413659242313586,-0.9585514863929738,0.027473427301456105,-0.9783689863982516,0.8943313057140132,0.15586036499940215,-0.01613812846819472,0.46867165425223534,-0.14040533788049706,-1.0000249981755398,0.02005191628444122,-0.9167899574350897,0.8221366732528801,-1.613812846819472,353585.6750498028,373505.99477091845,395916.35445717355,408366.55428287084,418326.71414342866,1382.2672132336525,2383.574321591588,1911.3589674112525,1212.3902648451813,1412.849224548438
20240430 (18),2024-09-14 12:52:08.953531981,2,21.558434,21.35611,21.818562,21.496956,44.42691,5,-4.3347353152695353e-17,8.713930067076742,0.004318440979100832,16.125276295487957,0.006001241081504784,-55.62387472338241,54.8021265963358,-4.3520742565306136e-14,56.56,16.11,9.59,5.37,7.98,0.008037435305241964,0.34320110633575324,0.18791435836218143,1.2241781167087256,0.005018881922334032,-0.9079768441457621,0.9079091907240564,0.8117809658294385,0.14596398434834593,20.30988211619073,0.01831971979199604,1.6190353257003274,0.01571755176501533,-55.62387472338241,54.8021265963358,14.742362419182939,-0.10736476367699536,14.796575234897638,-0.07193024336526693,3.178272154633887,0.21609529058115828,-48.090069739515464,50.42760506583924,-10.843841131376532,-0.014340925478301536,6.284413178164301,0.009607373577971357,-1.0598857765381182,-0.27626194703608964,-11.892646881825803,12.077698080085217,-1.4484334733084552,0.017094966243774073,8.632606131638633,-0.010276605549632879,-1.0539260312765921,0.36654701227328235,-15.843694375935264,15.609311881767608,1.7094966243774072,-0.11944247845191132,2.4479460470846774,0.051388951823946975,-0.5359633180125805,-0.13464077516254286,-5.2171440061966905,5.321339808973025,-11.944247845191132,0.12052430230702306,1.519811001664087,0.15186698101927323,0.04498597413956684,0.06639091022913304,-3.5828313130417286,4.306665515362397,12.052430230702306,-0.022403510302989774,1.1278334189965231,0.036939850964513965,-1.1599330084187673,-0.0649380905348409,-2.0628733490094033,2.089650074589566,-2.2403510302989775,0.00563409775986349,0.46711635842818877,0.0025265438332280517,-0.8921854486914378,0.007070653396824982,-0.9483690090727876,0.8977890197708092,0.563409775986349,-0.03402606535903372,0.4821856439177194,-0.16337813649932764,-1.0024793766816378,0.019522887109110605,-0.9739563764033956,0.8767338119117746,-3.4026065359033724,353585.6750498028,373505.99477091845,395916.35445717355,408366.55428287084,418326.71414342866,1373.6683441923767,2390.502082778006,1916.0011211628882,1231.96992269608,1439.2038366209147
