Time	Channel A	Channel B
(us)	(V)	(mV)

-4.59999956	0.00000000	5.24114100
-4.39999957	0.00000000	5.65329700
-4.19999958	0.00000000	6.46530500
-3.99999959	0.00000000	6.87746000
-3.79999960	0.00000000	6.87746000
-3.59999962	0.00000000	6.46530500
-3.39999963	0.00000000	5.70251000
-3.19999964	0.00000000	5.65329700
-2.99999965	0.00000000	6.05314900
-2.79999966	0.00000000	6.06545300
-2.59999968	0.00000000	6.46530500
-2.39999969	0.00000000	6.46530500
-2.19999970	0.00000000	6.06545300
-1.99999971	0.00000000	6.05314900
-1.79999972	0.00000000	5.60408400
-1.59999973	0.00000000	5.29035400
-1.39999975	0.00000000	5.65329700
-1.19999976	0.00000000	6.41609200
-0.99999977	0.00000000	6.41609200
-0.79999978	0.00000000	5.70251000
-0.59999979	0.00000000	5.70251000
-0.39999981	0.17531990	6.41609200
-0.19999982	0.52657480	6.46530500
0.00000017	0.87844490	6.11466500
0.20000016	1.05376500	6.51451700
0.40000015	0.87844490	6.82824800
0.60000013	0.52657480	6.46530500
0.80000012	-0.35125490	5.70251000
1.00000011	-1.40563500	5.70251000
1.20000010	-2.28408000	6.46530500
1.40000009	-2.81127000	6.87746000
1.60000008	-2.63533500	6.92667200
1.80000006	-1.58095500	6.92667200
2.00000005	0.17531990	6.92667200
2.20000004	2.28408000	6.92667200
2.40000003	4.21690500	6.87746000
2.60000002	5.27128500	6.46530500
2.80000000	5.09534900	5.65329700
2.99999999	3.33846000	5.24114100
3.19999998	0.52657480	5.19192900
3.39999997	-2.81127000	5.19192900
3.59999996	-5.97379400	5.19192900
3.79999994	-7.73129900	5.24114100
3.99999993	-7.73129900	5.65329700
4.19999992	-5.62254000	6.46530500
4.39999991	-1.93282500	6.87746000
4.59999990	2.45940000	6.87746000
4.79999989	6.50098400	6.46530500
4.99999987	9.13693400	5.65329700
5.19999986	9.31225400	5.24114100
5.39999985	7.20410900	5.19192900
5.59999984	3.16252500	5.19192900
5.79999983	-1.58095500	5.19192900
5.99999981	-5.97379400	5.24114100
6.19999980	-8.78567900	5.65329700
6.39999979	-9.48818900	6.46530500
6.59999978	-7.73129900	6.87746000
6.79999977	-4.04096900	6.92667200
6.99999975	0.35125490	6.87746000
7.19999974	4.39283900	6.46530500
7.39999973	7.02817400	5.65329700
7.59999972	7.73129900	5.24114100
7.79999971	6.50098400	5.19192900
7.99999970	3.86565000	5.19192900
8.19999968	0.52657480	5.19192900
8.39999967	-2.45940000	5.24114100
8.59999966	-4.39283900	5.65329700
8.79999965	-5.09534900	6.46530500
8.99999964	-4.56816000	6.87746000
9.19999962	-2.81127000	6.92667200
9.39999961	-0.87844490	6.92667200
9.59999960	0.87844490	6.92667200
9.79999959	2.10814500	6.87746000
9.99999958	2.45940000	6.51451700
10.19999956	2.10814500	6.06545300
10.39999955	1.40563500	6.10236200
10.59999954	0.52657480	6.01624000
10.79999953	-0.17531990	6.05314900
10.99999952	-0.87844490	5.60408400
