Filename,time_stamp,ch_num,temp 1,temp 2,temp 3,temp 4,temp 5,hotspot_num,mean,std_dev,skewness,kurtosis,median,min,max,sum,peak1amp,peak2amp,peak3amp,peak4amp,peak5amp,bin1_mean,bin1_std_dev,bin1_skewness,bin1_kurtosis,bin1_median,bin1_min,bin1_max,bin1_sum,bin2_mean,bin2_std_dev,bin2_skewness,bin2_kurtosis,bin2_median,bin2_min,bin2_max,bin2_sum,bin3_mean,bin3_std_dev,bin3_skewness,bin3_kurtosis,bin3_median,bin3_min,bin3_max,bin3_sum,bin4_mean,bin4_std_dev,bin4_skewness,bin4_kurtosis,bin4_median,bin4_min,bin4_max,bin4_sum,bin5_mean,bin5_std_dev,bin5_skewness,bin5_kurtosis,bin5_median,bin5_min,bin5_max,bin5_sum,bin6_mean,bin6_std_dev,bin6_skewness,bin6_kurtosis,bin6_median,bin6_min,bin6_max,bin6_sum,bin7_mean,bin7_std_dev,bin7_skewness,bin7_kurtosis,bin7_median,bin7_min,bin7_max,bin7_sum,bin8_mean,bin8_std_dev,bin8_skewness,bin8_kurtosis,bin8_median,bin8_min,bin8_max,bin8_sum,bin9_mean,bin9_std_dev,bin9_skewness,bin9_kurtosis,bin9_median,bin9_min,bin9_max,bin9_sum,bin10_mean,bin10_std_dev,bin10_skewness,bin10_kurtosis,bin10_median,bin10_min,bin10_max,bin10_sum,fft_peak_1_freq,fft_peak_2_freq,fft_peak_3_freq,fft_peak_4_freq,fft_peak_5_freq,fft_peak_1_mag,fft_peak_2_mag,fft_peak_3_mag,fft_peak_4_mag,fft_peak_5_mag
20240705-0002 (643),2024-07-05 12:57:05.971502,2,15.94971,16.38295,28.35386,17.26412,17.47764,3,-2.5212236017384032e-17,2.8247503629289232,-0.10586807879138331,6.598559657077134,0.04539549860873761,-13.762396672636722,13.635527538249677,-2.531308496145357e-14,14.02,13.02,10.13,5.38,6.87,0.07555711952245538,2.035824574762347,0.06663872432092571,0.7192288825550706,0.06162042499161691,-5.267494072631386,5.252417424570759,7.631269071767993,-0.2035189580637351,5.451247814662879,-0.20834093954934202,-0.0652586499393557,-0.02425645016208022,-12.923986568509644,11.483060086698488,-20.555414764437245,0.2104241610132674,5.043322838685927,0.07512240254314956,0.9302385492697582,0.22153002140810274,-13.762396672636722,13.635527538249677,21.25284026234001,-0.06148012680575239,4.046576998100573,0.08388411628839951,0.03620231974010757,-0.17826408239407565,-9.528280689641264,9.591141326971515,-6.209492807380991,0.039652361275789055,1.2887085353137913,-0.4734413484051061,1.0409126406854377,0.11674502110066805,-3.871208700435533,3.14589315227761,3.965236127578905,-0.03284118429818308,0.9210947332882266,-0.39250791566838117,-0.7340212948836569,0.07164024851954541,-2.067341084505782,1.4344498403298378,-3.2841184298183075,-0.05838044583348881,0.5721813928736587,-0.9967313560819097,1.7856691252698678,0.14544351507199754,-2.3289207658415707,1.2214075041733314,-5.838044583348881,0.02477502069067032,0.6000603883869706,-0.4796504113558268,-0.31392781599076436,0.035517774615342564,-1.6724052577412187,1.0387940422365165,2.477502069067032,-0.0026120337729114646,0.4473746016552332,-0.26438526578315846,0.5405167800378003,0.03910220417497083,-1.1753020300361738,1.1518038875274417,-0.26120337729114645,0.008214264315226013,0.42936528323486445,-0.37161531667920583,0.13343331316717055,0.025216924284372794,-1.0906039869638684,0.8230585120881259,0.8214264315226012,306274.9310258997,346115.5724601631,378486.0936255021,400896.45443227526,425796.85532868985,363.60725783820203,524.1313752279581,692.8971000748371,404.617070844833,516.74170470424
20240705-0002 (645),2024-07-05 12:57:08.096450,2,15.94971,16.42615,28.44822,17.19996,17.52028,3,1.7692797205181777e-17,2.843864025995458,-0.16460492544520727,6.148012025288445,0.026892237992864863,-14.07013781338906,13.552634785294064,1.7763568394002505e-14,14.95,13.04,9.95,5.72,7.39,-0.12853567149498651,2.0194989739393665,-0.02000361420307737,0.7374701128956351,0.03300351826401146,-4.999029489554786,4.961611332053399,-12.982102820993639,-0.1273004215259406,5.33610810816113,-0.14057300177246615,-0.16889578723486753,0.33001844625941334,-12.447226427720569,11.365930579829683,-12.857342574119999,0.08025773581532879,5.192491091228566,-0.07457125480901591,0.7829811127313651,-0.14933148338174038,-14.07013781338906,13.552634785294064,8.106031317348208,0.01825996514052397,4.0934217391432695,-0.022643628883559863,-0.09826324110878337,-0.20333598349667148,-9.85012655067478,8.979090645450444,1.844256479192921,-0.01633428772291776,1.3970118090169341,0.10468122013948378,-0.2750992328788131,-0.04241265934754593,-2.99773970655837,3.1825697088213145,-1.633428772291776,-0.0223080547884587,0.9084165166282028,0.64158230555337,0.0558198625508739,-0.049647277655779073,-1.752667739437083,2.4864592571022905,-2.2308054788458698,-0.008257016850644248,0.5153175860486806,-0.20903421023403393,0.035407049989725436,0.08024867260495515,-1.5339568526509997,1.2939473779582826,-0.8257016850644249,0.028974252853717006,0.702963714950923,-0.12882606288687873,0.4023033325309995,0.03924437533503893,-2.0405722341572403,1.554066943632203,2.8974252853717006,-0.08567992549122927,0.45466639986375784,0.36476144985327585,0.140780909311363,-0.09835028490315838,-1.1191160764869805,1.2159759978669185,-8.567992549122927,0.2624966079852582,0.5521086308963091,0.6862626948941838,0.5153712346515715,0.19730351289133635,-0.9318295450431516,1.8463246311625536,26.24966079852582,306274.9310258997,346115.5724601631,378486.0936255021,400896.45443227526,428286.8954183313,402.89716148346093,542.9522638562262,678.193745190278,370.1311020160133,539.5231627795987
20240705-0002 (646),2024-07-05 12:57:09.149468,2,15.94971,16.38295,28.42935,17.15716,17.49897,3,-2.1673676576347677e-17,2.786929737458652,-0.04036204015095541,6.3711257473344,0.0471453815975819,-12.766197723541556,13.31918246333525,-2.1760371282653068e-14,13.69,12.77,10.07,5.89,7.31,0.03490757506035822,1.9115956687654714,-0.035568346728916025,1.7692378132535245,0.16534942354154047,-5.208091406702146,5.87153278167152,3.5256650810961805,-0.16798669626900556,5.354377990925731,-0.11926119876715442,-0.07846795138188245,-0.1342494054127632,-12.61410784746886,11.526319050469407,-16.966656323169563,0.18478192554737305,5.04424346372815,0.08211958364727379,0.6442759291909081,0.10110556176689268,-12.766197723541556,13.31918246333525,18.662974480284678,-0.049713823148606166,3.9972877301467653,0.0242030752640577,-0.0426462564588066,-0.17317701015437492,-9.400440939243087,10.043629325377728,-5.021096138009223,0.016692759423553888,1.347157458069119,0.03172218295149363,-0.3727499160011245,0.1667427283737945,-2.9337927556079717,3.0741179177438624,1.669275942355389,-0.0019654222764151274,0.7818027817725994,-0.23608251867937755,-0.902199282137869,0.14592287423137734,-1.9033877470833043,1.7050577384166787,-0.19654222764151275,-0.02650414796500684,0.4764886020104257,0.8350933890499331,-0.0053977791605639425,-0.11429419076741723,-0.7702817038442397,1.2082781422252993,-2.650414796500684,0.004131450043629332,0.5346081611717418,-0.27363939228184025,1.529576517280895,0.06155652835823038,-1.5652774395004598,1.511610817059202,0.4131450043629332,-0.0007847775690960057,0.5183700870323374,-0.3606258125002644,-0.5128334133581487,0.09923524734085087,-1.2693720974577365,0.9278066194565573,-0.07847775690960057,0.006421267341313842,0.47049456163902614,0.856299960481683,-0.3853114272431579,-0.10296347306468409,-0.539733647150356,1.2398843039935687,0.6421267341313842,313745.0512948241,348605.61254980456,378486.0936255021,400896.45443227526,425796.85532868985,347.4843647911823,542.0986437585516,654.0412957552237,384.0036064756806,512.9425473527708
20240705-0002 (647),2024-07-05 12:57:10.211907,2,15.81929,16.46933,28.46708,17.26412,17.47764,3,-7.9617587423318e-18,2.8058594702948088,-0.04570453680696566,6.418436634656452,0.02076276647112718,-13.514841664407921,13.1412372378048,-7.993605777301127e-15,14.51,12.67,9.55,5.81,6.74,-0.010529953451783388,1.9241258599676858,0.06569778326087869,1.5660715934975622,0.12753447635236376,-5.1005847334632435,5.6687200370606154,-1.0635252986301222,-0.17056555530996434,5.466036370930263,-0.10866804331541881,-0.18351296205716805,-0.2372879801896266,-12.525632409271667,11.599379218085696,-17.227121086306397,0.21479159817262913,5.006947539362057,0.04532701948884473,0.8336497076929557,0.20133203405328107,-13.514841664407921,13.1412372378048,21.693951415435542,-0.08114025464031792,4.03959719668527,0.07696024848664512,-0.07774212211728404,-0.16783689829172882,-9.041375819313698,9.261176739071772,-8.19516571867211,0.022551705854666367,1.3476546706439594,-0.14269470533257358,-0.12012126440266258,-0.022227287774257306,-3.4785714627097875,3.1535225896761565,2.2551705854666366,-0.014723959330345449,0.6931378638976042,-0.029177792484454613,-0.6753192693335288,0.08524103418641907,-1.3620457600089024,1.7741421677756413,-1.4723959330345449,-0.030451537300192736,0.600260390881969,0.220065977224708,-0.24079093922488637,-0.10304643877537642,-1.6487863670165217,1.2352673707802753,-3.0451537300192735,0.009549470122418587,0.5149705216481413,-0.6999864911987405,-0.5678992715830677,0.2272580063138493,-1.2297280433802773,0.9146968698818629,0.9549470122418586,-0.005867480005482199,0.39654595716778346,0.36018656947194305,0.7866020089123702,-0.03905573583232945,-1.1320215402309564,0.9387320056708479,-0.58674800054822,0.06686040754066618,0.39707437009780616,-0.40374872763703384,-0.4425847691861722,0.10654917441595489,-0.7679533491672978,0.9135123322157479,6.686040754066617,343625.5323705216,348605.61254980456,375996.0535358607,400896.45443227526,425796.85532868985,509.8312828823728,525.9668275656961,650.197198071875,391.0507076488572,533.564084146224
20240705-0002 (648),2024-07-05 12:57:11.267960,2,15.90626,16.44774,28.39161,17.24274,17.49897,3,-7.077118882072711e-18,2.8309302214660588,-0.0024242563898944267,6.41399533129734,0.0019631137052225217,-13.80066630962504,14.463502458677494,-7.105427357601002e-15,14.87,12.58,9.81,5.6,3.56,0.16417443537304016,1.8987471103329787,-0.22058469781182502,1.1393190008105716,0.1488537710479868,-4.898254522721795,5.50045196523886,16.581617972677055,-0.17917018721482134,5.346952068253776,-0.04251288440373871,-0.1018039693894015,-0.12717091554495935,-12.78586183100272,11.538400049252626,-18.096188908696956,0.11609743704670665,5.188197379889611,0.06155699338368607,0.8014362928965912,0.29647585891180395,-13.80066630962504,14.463502458677494,11.725841141717371,-0.097298148109653,4.108193340963006,0.10572484863199233,-0.1627695741600217,-0.26126877960270967,-9.415353031143393,9.597211525310087,-9.827112959074952,-0.004751223875650758,1.2629084089418412,0.4364101812321165,0.4169368256713484,0.024317283334706688,-2.5929848091253187,3.381506945568473,-0.47512238756507585,-0.011201631753922851,0.9012873140124105,-0.003883771354806858,-0.9151650662124493,-0.10840424855681771,-1.8854369354025178,1.6477751747881586,-1.1201631753922852,-0.10748547979149761,0.5862657836375731,-0.15360041787529213,0.29659156480200854,-0.17423976743092082,-2.0157307396740567,1.1437021311141669,-10.74854797914976,-0.04294038838187563,0.5390661295663007,-0.39074725387356807,-0.08693658491122003,-0.09660275295695522,-1.727703526241479,1.2201248106977358,-4.294038838187563,-0.059471910646166026,0.5426062115052717,0.0395158898096058,-0.07012724572430074,-0.09292126648569385,-1.4022030155851324,1.2389296158008487,-5.947191064616603,0.22200906198288767,0.47684153105452065,-0.13671933887779553,1.0073943138815604,0.1861599628885237,-1.271521969834612,1.3515947988119452,22.200906198288767,306274.9310258997,346115.5724601631,378486.0936255021,400896.45443227526,425796.85532868985,379.2215789330007,521.1126952232235,707.678520918489,381.37936357587716,542.3492201073485
20240705-0002 (650),2024-07-05 12:57:13.392136,2,15.97142,16.46933,28.42935,17.26412,17.43498,3,3.3173994759715834e-18,2.777025486741844,0.10441368921712653,6.324788925063238,0.04540490066361403,-13.585714508514377,13.554651826266639,3.3306690738754696e-15,13.89,12.38,9.96,6.15,7.42,0.13798213435727089,1.8779912358036677,-0.07445304359418474,1.3266693905905003,0.14816098224728114,-5.382532159752412,5.3414240601977285,13.93619557008436,-0.11590408924865592,5.319242117850464,0.0013880630550692366,-0.08925450904848775,0.06611501227554618,-11.973342613960016,11.989056470290365,-11.706313014114247,0.11396278489229765,5.018553329888312,0.11317166603196645,0.762962151994611,0.19325804186308237,-13.585714508514377,13.554651826266639,11.510241274122063,-0.11262023782928582,3.9594716252924504,0.2255030429017956,-0.06103006144305079,-0.5275748111293737,-8.920486593813362,9.957496962128905,-11.374644020757868,0.06535770743849366,1.3941796410805847,-0.3331330646302044,-0.058183564263376564,0.20208035640498456,-3.481027140118104,3.009320673235247,6.535770743849366,-0.017698382231671316,0.9019602271740907,0.04365697793965176,-0.5800506340867844,-0.10833574165932963,-2.013658445186476,2.2280268040694464,-1.7698382231671315,-0.10934828429428026,0.6568481438203825,-0.35314056993323845,-0.8545394988763153,0.032646494143253935,-1.3539772918049848,1.0186688071196963,-10.934828429428025,0.006436113291060083,0.5677802239198472,0.5363963263110055,0.292413251108,-0.06322685689547305,-1.270289715499105,1.6400170068773845,0.6436113291060084,0.043797177803318925,0.4153408200153605,0.8128829449498202,2.701148745730202,0.08511617993697128,-0.7941063274106835,1.6084130334474298,4.379717780331893,-0.012199130100264,0.5048546893544983,-1.0444216518495766,2.0246436636997904,0.045858271248948555,-1.6628936714203097,1.0919211040700205,-1.2199130100264,306274.9310258997,348605.61254980456,378486.0936255021,400896.45443227526,425796.85532868985,364.1742574924304,533.0948838031712,649.0697250731994,361.5142671868954,525.4019652402013
20240705-0002 (651),2024-07-05 12:57:14.450850,2,15.81929,16.44774,28.44822,17.2855,17.43498,3,-3.5385594410363554e-18,2.800096517025042,-0.022904632640973494,6.181932578220168,-0.038404540860471195,-13.384189361556517,13.320820866505377,-3.552713678800501e-15,14.28,12.02,9.32,5.1,6.57,-0.03572051792687067,1.8880570822452372,-0.010425975865822343,1.0386746879245807,-0.10949801064972293,-4.928093409450455,4.754586030349986,-3.607772310613938,-0.19085805121721117,5.38562699930552,-0.10383670140361925,-0.1775367264319656,0.31837677604689574,-12.456419523023797,11.532417820172373,-19.276663172938328,0.19831450159458958,5.065619449362289,0.10126854593822848,0.6743070690042368,0.41660382277131436,-13.384189361556517,13.320820866505377,20.029764661053548,-0.10078209002832599,3.964027550648166,0.07760730772993191,-0.09106048830047664,-0.14953200295190866,-9.090199868633329,8.966298055406094,-10.178991092860924,0.00973587399822206,1.3811416885721102,-0.3133823536864963,-0.19835965433091785,0.029063390919988594,-3.505047862098382,2.880436631888981,0.973587399822206,-0.05662167083450634,0.9026280809686218,0.08647873170913378,-0.871333048061461,-0.13181255972421016,-1.8672691687033887,2.1810410455915457,-5.662167083450634,-0.0058941984124458325,0.660241889816138,0.09648101338926883,-0.22794352506803328,0.14430947747391787,-1.2844452113731908,1.7266001438769787,-0.5894198412445832,-0.035558644897118095,0.4673583383647412,0.3427237847935148,5.3396753693492744,0.012236006297776398,-1.4205977130903482,1.7227918306338588,-3.5558644897118095,-0.03978977405152694,0.2894260276025244,2.5797534907722866,7.0678895018642365,-0.0699517614428698,-0.35282280089569207,1.1708642709518484,-3.9789774051526945,0.2584650333509716,0.6437301565985002,0.705366427847244,-0.44744070851719986,0.0958287660235166,-0.6371279085593826,1.810704247078709,25.846503335097157,306274.9310258997,346115.5724601631,378486.0936255021,400896.45443227526,425796.85532868985,363.0007965637131,531.6580126869446,693.4603481516255,404.69644406726235,517.8313667864282
20240705-0002 (652),2024-07-05 12:57:15.506270,2,15.81929,16.38295,28.46708,17.24274,17.52028,3,3.361631468984538e-17,2.795604417677724,-0.023958384826536814,6.6165406865302785,-0.005534492382205216,-13.058680500028478,13.533838844957009,3.375077994860476e-14,13.69,13.34,9.61,5.53,7.04,-0.031869831561880814,1.8782269422452393,-0.14651682301698324,1.2223335718929782,0.06289022477854952,-5.365956724170887,4.847689521745658,-3.2188529877499623,-0.12398033524608391,5.360414192724276,-0.1240352378434825,-0.010627237362601072,0.17069806698026752,-12.994397156560076,11.682029649961637,-12.522013859854475,0.16634449078986116,5.128014331301427,0.0685278268285537,0.6263928028893675,0.17062027459253493,-13.058680500028478,13.533838844957009,16.800793569775976,-0.07115860132781614,3.999539315910935,0.10497414932707128,0.053422053407833126,-0.07942263919471462,-9.376060513115483,9.062720411669636,-7.187018734109429,0.042986575309749725,1.2134087259065953,-0.021342870619026788,-0.14649322575881296,-0.08037994610425203,-2.9369428132943183,2.609223420189257,4.298657530974973,-0.004307128530535803,0.8094469489656185,-0.17337437732020095,-0.759949429259521,0.09042106958109028,-1.8283901321407139,1.4264873117624153,-0.4307128530535803,-0.0161748621150789,0.6281261991416998,0.5003857819074212,-1.130871042601788,-0.32241853911818674,-0.9113568473741922,1.181572563921834,-1.61748621150789,0.04326087087090282,0.57448356045938,0.2087963357700546,0.1711615091047225,-0.04676051125620656,-1.1375063914743686,1.4507718681073425,4.326087087090282,-0.047555672228388524,0.385799182481167,0.3911069311079769,2.2269028427472053,-0.03682637937050087,-1.39908238723876,1.1710812361603042,-4.755567222838852,0.04306113681272981,0.3282996764690508,-0.6278658433500188,1.2311161723931558,0.052218541253345796,-0.9038064191835539,0.9389440108834739,4.306113681272981,306274.9310258997,348605.61254980456,378486.0936255021,400896.45443227526,428286.8954183313,380.0953330051464,542.1606474194407,663.1091921683061,384.6331828945172,514.5285636289027
20240705-0002 (653),2024-07-05 12:57:16.563368,2,15.88452,16.42615,28.50479,17.15716,17.47764,3,-7.519438812202255e-18,2.8278625567426703,-0.048954709727454755,6.129486527004294,-0.006808508801776249,-13.331115077367164,13.929018784751964,-7.549516567451064e-15,14.06,11.83,10.63,5.52,7.06,0.009336387852230838,1.8335362665152939,-0.46484673794691955,1.458154391016576,0.1855519028911835,-5.506177412687694,4.287130061759426,0.9429751730753146,-0.21333485194520563,5.356853121870637,-0.09884463271372035,-0.24491625658800542,0.10936029112074287,-12.255310339413336,11.410645759392457,-21.54682004646577,0.21357008187400628,5.087717157640661,0.1125866489663326,0.7607226343410951,-0.045320973078240276,-13.331115077367164,13.929018784751964,21.570578269274634,-0.03312981058504711,4.1765386738601755,-0.05814752197225758,-0.010611321602373991,-0.2385529827146817,-10.377949065280196,9.261154205948747,-3.346110869089758,0.08254672478999264,1.4273722298121585,-0.0811544930729247,-0.34539696484805793,0.18537822787513286,-3.4099702427596954,3.1142076001239496,8.254672478999264,-0.005190973722866015,0.953357388217318,-0.28636227245026197,-0.4481861717570088,0.031205158299072902,-2.431814362807504,1.9434815080276322,-0.5190973722866015,-0.061384497283912196,0.5985601204124333,-0.12859521465493126,-0.810934664115257,-0.056319034254606715,-1.46581706602755,1.1001338988211655,-6.13844972839122,0.012267006707066465,0.6465551930012928,-0.3465930576852589,-0.3635034460825466,0.04691874966976388,-1.6544787078502983,1.4183629146707863,1.2267006707066466,-0.003298226302364759,0.4154308708962683,0.47744475682107534,1.6383393364862062,-0.01068469972031632,-1.2401894112254719,1.2570741966764976,-0.3298226302364759,-0.0011462594558604888,0.38578532283547995,0.28753775590351105,-0.22412306876919263,-0.049480772124142834,-0.9089279420671678,0.8534326406158782,-0.11462594558604888,308764.9711155412,343625.5323705216,378486.0936255021,400896.45443227526,425796.85532868985,375.49461470174344,564.7366909068176,664.4276889558362,383.5063817413887,544.4115541613526
20240705-0002 (656),2024-07-05 12:57:19.725353,2,15.92799,16.40455,28.46708,17.17856,17.5842,3,-3.892415385139991e-17,2.8125897139381113,0.09129023857769704,6.1180583066307115,-0.00793342332267015,-13.092107517042855,13.515152952965632,-3.907985046680551e-14,13.64,12.32,9.28,6.17,6.33,0.062671590682361,2.068422544942414,0.036857978586611606,1.1262348186826667,-0.14064009952211248,-5.087722439347755,5.802419143651763,6.329830658918461,-0.19458864014306476,5.447992349014592,-0.02381016828093892,-0.1931095979392401,0.48841087487494933,-12.157906693590023,11.816269160591663,-19.65345265444954,0.29756427560213145,4.975161742857682,0.11714812743504638,0.8053106824883356,0.13491859457206754,-13.092107517042855,13.515152952965632,30.053991835815278,-0.052241875294917486,3.9917712474169176,0.09914511006989397,-0.07581307116388913,-0.13686478313368797,-9.032043635831814,8.987971823224518,-5.276429404786666,0.05864437860694609,1.3100663041637202,-0.06628495504962044,-0.11254169403991376,0.06076847169767246,-3.181146014085777,3.1255102819173386,5.864437860694609,0.004302821823656933,0.8780085117411696,0.1611620648385651,-0.8685458440724432,0.1313258215719077,-1.4763494615064459,1.8314390213709415,0.43028218236569327,-0.002621663129305392,0.569083830925319,-0.9482767523307232,-0.3701662645168744,0.3195644231646521,-1.2688913083161983,1.0196595260908747,-0.2621663129305392,0.0047370060105165505,0.5846060000936385,-0.34711966457826604,-1.3419399662153577,0.1293077819065732,-1.0666103262023046,0.7902758214169961,0.47370060105165507,0.02418105003822538,0.5657772699267295,-0.06611985333285143,-1.2209853873960765,-0.0102755801725175,-1.3473406065489388,0.8647735206055042,2.418105003822538,-0.2037829977050153,0.6149983974111307,0.358681148504594,-0.07335599276268567,-0.39887859313016727,-1.570184219514312,1.1502330072393634,-20.378299770501528,343625.5323705216,348605.61254980456,375996.0535358607,400896.45443227526,425796.85532868985,545.1931240725776,533.7309101316589,665.4646861150636,415.2157527148084,513.3721397222388
20240705-0002 (657),2024-07-05 12:57:20.789852,2,15.92799,16.42615,28.46708,17.30687,17.5629,3,2.211599650647722e-17,2.789638371560103,-0.027442305291044522,6.21656589702677,-0.011458091272817505,-13.132600046089848,13.65855690168709,2.220446049250313e-14,13.9,12.59,9.47,5.94,7.2,0.007141360033846914,1.9856144024772198,0.1967173644978545,1.2451096072929735,-0.03621822122668948,-4.981361739720915,5.777451950418358,0.7212773634185383,-0.139746035124295,5.367197551756762,-0.08886848743240573,-0.20828567931709774,0.1519795461386607,-12.2759368592251,11.688647821022084,-14.114349547553797,0.2012315566421866,5.002429532497131,0.03995773738135488,0.8136932676025164,0.01798499143107265,-13.132600046089848,13.65855690168709,20.324387220860846,-0.12625079395652944,4.041842108355956,0.06012853732238605,-0.2009277860489913,-0.31909362610651854,-9.374543845880963,8.994577382286186,-12.751330189609472,0.07851269088933464,1.304160390096912,-0.10299619916423627,-0.11314536058708935,0.037625478369336274,-3.3843738664278797,2.9858905313820814,7.851269088933464,-0.06779856252850483,0.7932695450500908,0.3328838710497149,-0.5778535295969887,0.013592833959937788,-1.3666600030050853,1.7450640749907484,-6.779856252850482,0.01032340102844902,0.5755657804654464,-0.6314446932977165,-1.080980734778944,0.16557302579263328,-1.121093564963527,0.6699389841793724,1.032340102844902,0.015555356079145885,0.5887584866254484,0.7193936045010418,-0.5673800287314661,-0.21521434847201176,-0.7915301516121459,1.618929510089991,1.5555356079145886,-0.042915085344186824,0.3846340483026738,2.0306753262252055,4.647548927410422,-0.16198778384976745,-0.7563933398980766,1.302898922131376,-4.291508534418682,0.0645223514046012,0.17574300513688682,2.3811773947016444,5.822483862742393,0.004764925324153194,-0.2849599719659458,0.8181300906529734,6.45223514046012,306274.9310258997,348605.61254980456,378486.0936255021,400896.45443227526,425796.85532868985,362.03802102551543,519.939844021118,684.9056416309281,400.6563161915004,513.9042119235895
20240705-0002 (658),2024-07-05 12:57:21.852384,2,15.92799,16.33973,28.46708,17.26412,17.62679,3,3.3173994759715834e-17,2.8013016410371705,-0.028955509612871428,6.43436876073665,-0.028847914975255,-13.71208164945657,13.566623177298169,3.3306690738754696e-14,13.94,12.96,9.66,5.55,6.64,-0.06653445200683157,1.902036541520013,0.11270517667141416,1.2188320654785594,-0.14801218282448794,-5.11091135824733,5.201891496061741,-6.719979652689989,-0.16111913622561447,5.433660886934819,-0.10068974003685986,-0.18174762021268087,0.4015578810024894,-12.268601783280063,11.87471801383978,-16.27303275878706,0.23843909063590293,5.021484175689162,0.06861011551742323,0.9069076443212509,0.2898001132680583,-13.71208164945657,13.566623177298169,24.082348154226196,-0.06684404478053876,3.9876674272224775,0.008245526651291942,-0.09771689704284858,-0.2782620913664015,-9.303660937774195,9.010920568124456,-6.751248522834415,0.07254852305698262,1.3842900856205618,-0.17781706433674274,0.042383324244064546,0.03884135064370316,-3.4107408021976067,3.59629553658152,7.254852305698262,-0.019035933342130957,0.9042474101406835,-0.045473367322960284,-0.6892398363796923,-0.07320309425774087,-2.0038104628432887,1.7934675472420512,-1.9035933342130957,-0.025239590585582734,0.5184056584364501,0.22372652669734136,-0.0016574229078250013,-0.023404272360549542,-1.1455087246973965,1.193990873919574,-2.5239590585582734,0.04846056170742318,0.6541015856960967,0.107376440922898,-0.899069431523055,-0.025117178587855057,-1.236588743295036,1.5803617225383728,4.846056170742318,0.026641780785798454,0.3671312941897167,-0.37385519426860964,0.4876892881867865,0.09293028349969562,-1.0000528017812909,0.8924487367826642,2.6641780785798455,-0.0467562138216375,0.339951672978024,0.8047088234489567,3.520627042699652,-0.031587870324041284,-1.1150704365132578,1.171646814654642,-4.67562138216375,303784.89093625825,346115.5724601631,378486.0936255021,400896.45443227526,425796.85532868985,355.6833618771599,513.9006253634076,688.1125872056158,381.84685476965944,534.7157220004274
20240705-0002 (659),2024-07-05 12:57:22.913287,2,15.84104,16.38295,28.54248,17.26412,17.52028,3,1.59235174846636e-17,2.738347196054098,-0.021091375062982372,6.134914787135651,-0.00973521731060293,-12.683756713603811,12.690607519518563,1.5987211554602254e-14,13.2,12.48,9.12,5.59,6.46,0.19827047165034908,1.8803677959958585,-0.473406910807714,0.9531964843688616,0.3931269837970241,-5.129034581204077,4.844949345838871,20.02531763668526,-0.21723528003435016,5.327774292957467,-0.01910007289930277,-0.0924753457121219,0.15755643600886873,-12.419371530517068,12.05087334767714,-21.940763283469366,0.19619238431989228,4.937117727979997,0.06365472362095148,0.4523593073627916,-0.01094711942452736,-12.683756713603811,12.690607519518563,19.81543081630912,-0.023522101836669293,3.843830813142551,-0.05026906104645493,-0.10120694488958248,-0.23076980344495662,-9.03051429634267,8.34475468327222,-2.3757322855035987,-0.0503972528118764,1.247962120733637,0.20054625814364344,-0.13754760335670024,-0.04707606233090077,-3.1108719430208893,2.90020745885204,-5.03972528118764,-0.01705227958780483,0.7705323048586084,0.19551269105234287,-0.12390345353604904,0.0245768656343362,-1.7521682096940878,1.9504078023246465,-1.7052279587804828,-0.017275795197769502,0.6271601481566288,-0.05799102436325517,-0.40515908116714705,-0.07143680506363023,-1.7020976867011215,1.1811459041859873,-1.7275795197769503,-0.037225363664737575,0.5539425605381249,-0.2937465840988216,-0.19831375385866012,-0.002224132000120886,-1.4835586343777996,0.9814533375385032,-3.7225363664737574,0.037245518010030676,0.4783028619177616,-0.8763953355274158,0.7371998895009986,0.09119510822636619,-1.5807578235839979,0.8225864982411083,3.724551801003068,-0.07053735558805631,0.534593272119158,0.3200181594895993,0.4742917408830971,-0.0839059396489932,-1.3261167736128825,1.2602434732491972,-7.053735558805631,306274.9310258997,348605.61254980456,375996.0535358607,400896.45443227526,425796.85532868985,369.0956687748334,523.8501717042083,649.8871528453892,353.677943002593,509.0862523733523
