Time	Channel A	Channel B
(us)	(V)	(mV)

-4.59999956	0.00000000	-6.01624000
-4.39999957	0.00000000	-6.10236200
-4.19999958	0.00000000	-6.06545300
-3.99999959	0.00000000	-6.51451700
-3.79999960	0.00000000	-6.87746000
-3.59999962	0.00000000	-6.92667200
-3.39999963	0.00000000	-6.92667200
-3.19999964	0.00000000	-6.87746000
-2.99999965	0.00000000	-6.46530500
-2.79999966	0.00000000	-5.70251000
-2.59999968	0.00000000	-5.70251000
-2.39999969	0.00000000	-6.46530500
-2.19999970	0.00000000	-6.87746000
-1.99999971	0.00000000	-6.87746000
-1.79999972	0.00000000	-6.46530500
-1.59999973	0.00000000	-5.70251000
-1.39999975	0.00000000	-5.65329700
-1.19999976	0.00000000	-6.00393600
-0.99999977	0.00000000	-5.60408400
-0.79999978	0.00000000	-5.24114100
-0.59999979	0.00000000	-5.19192900
-0.39999981	0.35125490	-5.19192900
-0.19999982	0.70250980	-5.24114100
0.00000017	0.87844490	-5.65329700
0.20000016	1.05376500	-6.46530500
0.40000015	0.70250980	-6.87746000
0.60000013	0.17531990	-6.92667200
0.80000012	-0.70250980	-6.92667200
1.00000011	-1.75689000	-6.87746000
1.20000010	-2.45940000	-6.46530500
1.40000009	-2.81127000	-5.65329700
1.60000008	-2.28408000	-5.24114100
1.80000006	-0.87844490	-5.19192900
2.00000005	1.05376500	-5.19192900
2.20000004	3.16252500	-5.24114100
2.40000003	4.74409400	-5.65329700
2.60000002	5.27128500	-6.46530500
2.80000000	4.56816000	-6.87746000
2.99999999	2.28408000	-6.92667200
3.19999998	-0.87844490	-6.87746000
3.39999997	-4.21690500	-6.46530500
3.59999996	-6.85223900	-5.65329700
3.79999994	-8.08255400	-5.24114100
3.99999993	-7.02817400	-5.19192900
4.19999992	-4.21690500	-5.19192900
4.39999991	-0.17531990	-5.19192900
4.59999990	4.21690500	-5.24114100
4.79999989	7.90661900	-5.65329700
4.99999987	9.48818900	-6.46530500
5.19999986	8.60974400	-6.87746000
5.39999985	5.79847400	-6.92667200
5.59999984	1.22970000	-6.92667200
5.79999983	-3.51377900	-6.87746000
5.99999981	-7.37942900	-6.46530500
6.19999980	-9.31225400	-5.65329700
6.39999979	-8.96099900	-5.24114100
6.59999978	-6.32566500	-5.19192900
6.79999977	-2.28408000	-5.19192900
6.99999975	2.10814500	-5.24114100
7.19999974	5.62254000	-5.65329700
7.39999973	7.55536400	-6.46530500
7.59999972	7.37942900	-6.87746000
7.79999971	5.44660400	-6.92667200
7.99999970	2.45940000	-6.92667200
8.19999968	-0.70250980	-6.92667200
8.39999967	-3.51377900	-6.92667200
8.59999966	-4.91941500	-6.87746000
8.79999965	-5.09534900	-6.46530500
8.99999964	-3.86565000	-5.65329700
9.19999962	-1.93282500	-5.24114100
9.39999961	0.00000000	-5.14271600
9.59999960	1.58095500	-4.82898600
9.79999959	2.45940000	-4.84128900
9.99999958	2.45940000	-6.05930100
10.19999956	1.93282500	-6.82824800
