Time	Channel A	Channel B	Channel C
(us)	(V)	(mV)	(mV)

-4.49999956	0.00000000	7.90477300	9.47342500
-4.29999957	0.00000000	7.90477300	9.43036400
-4.09999958	0.00000000	7.90477300	9.05511800
-3.89999959	0.00000000	7.90477300	8.31077700
-3.69999960	0.00000000	7.90477300	7.98474400
-3.49999962	0.00000000	7.90477300	8.31077700
-3.29999963	0.00000000	7.86171200	9.00590400
-3.09999964	0.00000000	7.52952700	9.00590400
-2.89999965	0.00000000	7.16043300	8.31077700
-2.69999966	0.00000000	7.52952700	7.98474400
-2.49999968	0.00000000	7.86171200	8.26771600
-2.29999969	0.00000000	7.90477300	8.63681000
-2.09999970	0.00000000	7.90477300	8.26771600
-1.89999971	0.00000000	7.90477300	7.93553100
-1.69999972	0.00000000	7.90477300	7.93553100
-1.49999973	0.00000000	7.90477300	8.31077700
-1.29999975	0.00000000	7.90477300	9.05511800
-1.09999976	0.00000000	7.90477300	9.38115100
-0.89999977	0.00000000	7.90477300	9.09817800
-0.69999978	0.00000000	7.90477300	8.72908400
-0.49999979	0.00000000	7.90477300	9.09817800
-0.29999981	0.31803640	7.90477300	9.38115100
-0.09999982	0.63668800	7.90477300	9.09817800
0.10000017	0.95533960	7.90477300	8.68602300
0.30000016	0.95533960	7.90477300	8.67987200
0.50000015	0.79601380	7.90477300	8.26771600
0.70000013	0.15871060	7.90477300	7.98474400
0.90000012	-0.63668800	7.90477300	8.31077700
1.10000011	-1.75196900	7.90477300	9.05511800
1.30000010	-2.54859700	7.90477300	9.43036400
1.50000009	-2.70792300	7.90477300	9.47342500
1.70000008	-2.22994600	7.90477300	9.47342500
1.90000006	-0.95533960	7.90477300	9.47342500
2.10000005	0.95533960	7.90477300	9.43036400
2.30000004	3.02657500	7.90477300	9.09817800
2.50000003	4.77854300	7.90477300	8.68602300
2.70000002	5.41584600	7.90477300	8.67987200
2.90000000	4.61921700	7.90477300	8.26771600
3.09999999	2.38927200	7.86171200	7.93553100
3.29999998	-0.79601380	7.57258800	7.89247000
3.49999997	-4.14124000	7.53567900	7.93553100
3.69999996	-6.84916400	8.27386800	8.31077700
3.89999994	-7.96444400	8.23695900	9.05511800
4.09999993	-7.16781500	7.94783400	9.43036400
4.29999992	-4.30056600	7.90477300	9.47342500
4.49999991	-0.15871060	7.90477300	9.47342500
4.69999990	4.14124000	7.90477300	9.43036400
4.89999989	7.80511800	7.90477300	9.05511800
5.09999987	9.39837600	7.86171200	8.31077700
5.29999986	8.76107300	7.52952700	7.93553100
5.49999985	5.89382400	7.16043300	7.89247000
5.69999984	1.59264300	7.52952700	7.89247000
5.89999983	-3.34522600	7.86171200	7.93553100
6.09999981	-7.32714100	7.90477300	8.31077700
6.29999980	-9.39837600	7.90477300	9.05511800
6.49999979	-8.92039900	7.90477300	9.43036400
6.69999978	-6.53112700	7.90477300	9.47342500
6.89999977	-2.54859700	7.90477300	9.47342500
7.09999975	1.91129400	7.90477300	9.47342500
7.29999974	5.41584600	7.90477300	9.43036400
7.49999973	7.48646600	7.90477300	9.09817800
7.69999972	7.48646600	7.90477300	8.68602300
7.89999971	5.73449800	7.90477300	8.67987200
8.09999970	2.86724900	7.90477300	8.26771600
8.29999968	-0.63668800	7.86171200	7.93553100
8.49999967	-3.34522600	7.52952700	7.93553100
8.69999966	-4.93786900	7.16043300	8.31077700
8.89999965	-5.09719500	7.52952700	9.05511800
9.09999964	-4.14124000	7.86171200	9.43036400
9.29999962	-2.22994600	7.90477300	9.47342500
9.49999961	-0.31803640	7.90477300	9.47342500
9.69999960	1.43331700	7.90477300	9.43036400
9.89999959	2.38927200	7.90477300	9.09817800
10.09999958	2.54859700	7.90477300	8.68602300
10.29999956	2.07062000	7.90477300	8.67987200
10.49999955	1.27399100	7.90477300	8.26771600
10.69999954	0.31803640	7.90477300	7.98474400
10.89999953	-0.31803640	7.90477300	8.26771600
11.09999952	-0.79601380	7.86171200	8.63681000
11.29999951	-0.95533960	7.52952700	8.26771600
11.49999949	-0.95533960	7.16043300	7.98474400
11.69999948	-0.63668800	7.52952700	8.31077700
11.89999947	-0.31803640	7.86171200	9.05511800
12.09999946	-0.15871060	7.90477300	9.43036400
12.29999945	-0.15871060	7.90477300	9.47342500
12.49999943	0.00000000	7.90477300	9.43036400
12.69999942	0.00000000	7.90477300	9.05511800
12.89999941	0.00000000	7.90477300	8.35998900
13.09999940	0.00000000	7.90477300	8.31077700
13.29999939	0.00000000	7.90477300	8.67987200
13.49999937	0.00000000	7.90477300	8.64296200
13.69999936	0.00000000	7.90477300	8.67987200
13.89999935	0.00000000	7.90477300	8.31077700
14.09999934	-0.15871060	7.90477300	8.35998900
14.29999933	-0.15871060	7.90477300	9.05511800
14.49999932	-0.15871060	7.90477300	9.43036400
14.69999930	0.00000000	7.90477300	9.43036400
14.89999929	0.00000000	7.90477300	9.09817800
15.09999928	0.00000000	7.90477300	8.68602300
15.29999927	0.00000000	7.90477300	8.67987200
15.49999926	0.00000000	7.90477300	8.26771600
15.69999924	0.00000000	7.90477300	7.98474400
15.89999923	0.00000000	7.90477300	8.26771600
16.09999922	0.00000000	7.90477300	8.67987200
16.29999921	0.00000000	7.90477300	8.64296200
16.49999920	0.00000000	7.90477300	8.72293300
16.69999919	-0.15871060	7.90477300	8.68602300
16.89999917	0.00000000	7.94783400	9.05511800
17.09999916	0.00000000	8.32308000	9.05511800
17.29999915	0.00000000	9.06742000	8.72908400
17.49999914	0.00000000	9.44266700	9.05511800
17.69999913	0.00000000	9.44266700	9.05511800
17.89999911	0.00000000	9.01820900	8.72908400
18.09999910	0.00000000	7.86171200	9.09817800
18.29999909	0.00000000	6.32381900	9.38115100
18.49999908	0.00000000	4.78592500	9.09817800
18.69999907	0.00000000	3.58021600	8.68602300
18.89999905	0.00000000	2.82972400	8.72293300
19.09999904	0.00000000	2.50984200	8.64296200
19.29999903	0.00000000	3.75861200	8.72293300
19.49999902	0.00000000	6.79133800	8.68602300
19.69999901	0.00000000	10.69144000	9.05511800
19.89999900	0.00000000	14.51156000	9.00590400
20.09999898	0.00000000	17.62426000	8.35998900
20.29999897	0.00000000	18.70079000	8.35998900
20.49999896	0.00000000	17.53199000	9.05511800
20.69999895	0.00000000	13.58268000	9.38115100
20.89999894	0.00000000	7.39419200	9.05511800
21.09999892	0.00000000	0.04306102	8.35998900
21.29999891	0.00000000	-6.88361200	8.31077700
21.49999890	0.00000000	-11.49114000	8.67987200
21.69999889	0.00000000	-12.56767000	8.64296200
21.89999888	0.00000000	-8.98129900	8.67987200
22.09999886	0.00000000	-0.42445860	8.26771600
22.29999885	0.00000000	11.53420000	7.93553100
22.49999884	0.00000000	24.28026000	7.93553100
22.69999883	0.00000000	34.61491000	8.31077700
22.89999882	0.00000000	39.59153000	9.05511800
23.09999881	0.00000000	37.22318000	9.43036400
23.29999879	0.00000000	27.86663000	9.51648500
23.49999878	0.00000000	12.74606000	9.89173200
23.69999877	0.00000000	-5.39493100	10.62992000
23.89999876	0.00000000	-21.91806000	11.00517000
24.09999875	0.00000000	-32.70792000	11.00517000
24.29999873	0.00000000	-34.57800000	10.58686000
24.49999872	0.00000000	-26.80241000	9.42421200
24.69999871	0.00000000	-10.51919000	7.89247000
24.89999870	0.00000000	11.11590000	6.31151500
25.09999869	0.00000000	33.07701000	4.77977300
25.29999867	0.00000000	50.05536000	3.66633800
25.49999866	0.00000000	57.73868000	3.70939900
25.69999865	0.00000000	54.24458000	5.24729300
25.89999864	0.00000000	39.91757000	7.98474400
26.09999863	0.00000000	17.90723000	11.46653000
26.29999862	0.00000000	-6.84055100	15.32357000
26.49999860	0.00000000	-28.80167000	18.39321000
26.69999859	0.00000000	-42.66732000	19.93110000
26.89999858	0.00000000	-44.62352000	19.46358000
27.09999857	0.00000000	-34.66412000	16.30167000
27.29999856	0.00000000	-15.68036000	10.49459000
27.49999854	0.00000000	8.28001900	3.15575800
27.69999853	0.00000000	32.19119000	-4.18307100
27.89999852	0.00000000	49.96924000	-9.89788300
28.09999851	0.00000000	57.73868000	-12.12475000
28.29999850	0.00000000	54.33686000	-9.38730200
28.49999848	0.00000000	40.84645000	-2.00541300
28.69999847	0.00000000	21.16142000	8.82135800
28.89999846	0.00000000	-0.51673230	21.13066000
29.09999845	0.00000000	-19.45128000	31.53912000
29.29999844	0.00000000	-31.50221000	37.72145000
29.49999843	0.00000000	-34.66412000	38.42273000
29.69999841	0.00000000	-28.89395000	32.56643000
29.89999840	0.00000000	-15.77264000	20.95226000
30.09999839	0.00000000	1.58095500	5.89320800
30.29999838	0.00000000	19.02682000	-9.52263600
30.49999837	0.00000000	32.98474000	-21.46899000
30.69999835	0.00000000	41.17249000	-27.27608000
30.89999834	0.00000000	41.96604000	-25.65207000
31.09999833	0.00000000	35.82062000	-16.35704000
31.29999832	0.00000000	24.23105000	-0.93503930
31.49999831	0.00000000	9.99630800	16.81225000
31.69999829	0.00000000	-3.21112200	33.07701000
31.89999828	0.00000000	-12.98597000	44.69119000
32.09999827	0.00000000	-18.42397000	49.24335000
32.29999826	0.00000000	-18.38090000	45.38631000
32.49999825	0.00000000	-12.61073000	33.40305000
32.69999824	0.00000000	-2.60826800	16.48622000
32.89999822	0.00000000	8.97514600	-1.72244100
33.09999821	0.00000000	19.44513000	-17.19365000
33.29999820	0.00000000	26.79626000	-27.27608000
33.49999819	0.00000000	29.53371000	-29.97047000
33.69999818	0.00000000	27.21457000	-24.53248000
33.89999816	0.00000000	20.73696000	-12.21703000
34.09999815	0.00000000	11.86024000	4.40452700
34.29999814	0.00000000	3.34030500	21.32751000
34.49999813	0.00000000	-3.63558100	34.92864000
34.69999812	0.00000000	-7.44955700	42.27977000
34.89999810	0.00000000	-6.74827700	42.69193000
35.09999809	0.00000000	-2.56520700	35.67913000
35.29999808	0.00000000	3.62942900	22.66240000
35.49999807	0.00000000	10.55610000	7.24040300
35.69999806	0.00000000	16.28322000	-6.64985200
35.89999805	0.00000000	19.02067000	-16.35704000
36.09999803	0.00000000	18.28248000	-19.79577000
36.29999802	0.00000000	14.83760000	-16.40010000
36.49999801	0.00000000	9.48572700	-7.16043300
36.69999800	0.00000000	4.09079700	5.11195900
36.89999799	0.00000000	0.22760820	17.42126000
37.09999797	0.00000000	-1.72244100	26.29183000
37.29999796	0.00000000	-0.93503930	29.77977000
37.49999795	0.00000000	2.09153500	27.49754000
37.69999794	0.00000000	6.36687900	19.83883000
37.89999793	0.00000000	10.97441000	9.56569900
38.09999791	0.00000000	14.83760000	-0.04921259
38.29999790	0.00000000	16.79380000	-6.23154500
38.49999789	0.00000000	16.79380000	-7.76328700
38.69999788	0.00000000	14.83760000	-4.27534400
38.89999787	0.00000000	10.97441000	3.75861200
39.09999786	0.00000000	6.36687900	13.65650000
39.29999784	0.00000000	2.13459600	22.06570000
39.49999783	0.00000000	-0.60900590	26.29183000
39.69999782	0.00000000	-1.40255900	25.13533000
39.89999781	0.00000000	-0.65206690	19.04527000
40.09999780	0.00000000	1.71628900	9.80561000
40.29999778	0.00000000	5.16117100	0.22760820
40.49999777	0.00000000	9.06742000	-7.43725300
40.69999776	0.00000000	12.55536000	-10.45768000
40.89999775	0.00000000	15.29897000	-7.85556000
41.09999774	0.00000000	16.83686000	-0.93503930
41.29999772	0.00000000	16.83686000	8.31077700
41.49999771	0.00000000	15.25591000	17.92569000
41.69999770	0.00000000	12.18012000	25.22145000
41.89999769	0.00000000	8.32308000	28.29109000
42.09999768	0.00000000	4.83513700	26.38410000
42.29999767	0.00000000	2.09153500	19.88189000
42.49999765	0.00000000	0.55364170	11.09744000
42.69999764	0.00000000	0.51058070	2.59596400
42.89999763	0.00000000	1.67322800	-3.62942900
43.09999762	0.00000000	3.58021600	-6.69291300
43.29999761	0.00000000	5.90551100	-5.94857300
43.49999759	0.00000000	7.90477300	-1.35334600
43.69999758	0.00000000	9.86097400	5.11195900
43.89999757	0.00000000	11.76181000	11.70029000
44.09999756	0.00000000	12.55536000	16.72613000
44.29999755	0.00000000	12.60458000	19.46358000
44.49999753	0.00000000	12.22933000	19.46358000
44.69999752	0.00000000	11.48499000	16.81225000
44.89999751	0.00000000	11.06668000	12.62918000
45.09999750	0.00000000	10.59916000	8.40305000
45.29999749	0.00000000	9.44266700	5.24729300
45.49999748	0.00000000	7.86171200	3.29109200
45.69999746	0.00000000	5.85629900	2.50369100
45.89999745	0.00000000	3.16190900	3.29109200
46.09999744	0.00000000	0.46751960	5.19808000
46.29999743	0.00000000	-1.40255900	7.89247000
46.49999742	0.00000000	-1.72244100	10.58686000
46.69999740	0.00000000	0.59670270	12.53691000
46.89999739	0.00000000	4.83513700	13.69956000
47.09999738	0.00000000	9.95324800	13.69956000
47.29999737	0.00000000	15.76649000	12.53691000
47.49999736	0.00000000	21.06914000	10.62992000
47.69999734	0.00000000	23.72047000	8.31077700
47.89999733	0.00000000	22.55782000	6.36072800
48.09999732	0.00000000	17.90723000	4.77977300
48.29999731	0.00000000	10.55610000	3.66633800
48.49999730	0.00000000	2.09153500	3.70939900
48.69999729	0.00000000	-5.25959600	5.24729300
48.89999727	0.00000000	-9.86712600	7.93553100
49.09999726	0.00000000	-10.61147000	11.00517000
49.29999725	0.00000000	-6.74827700	13.69956000
49.49999724	0.00000000	0.59670270	15.23130000
49.69999723	0.00000000	9.86097400	15.27436000
49.89999721	0.00000000	19.06988000	14.07480000
50.09999720	0.00000000	25.21530000	11.70029000
50.29999719	0.00000000	26.83932000	7.84940900
50.49999718	0.00000000	24.09572000	3.70939900
50.69999717	0.00000000	17.53199000	0.97194880
50.89999715	0.00000000	8.32308000	0.17839570
51.09999714	0.00000000	-0.51673230	0.97194880
51.29999713	0.00000000	-6.70521600	3.70939900
51.49999712	0.00000000	-9.03051100	7.93553100
51.69999711	0.00000000	-6.70521600	12.53691000
51.89999710	0.00000000	-0.60900590	16.39395000
52.09999708	0.00000000	7.48646600	18.30093000
52.29999707	0.00000000	15.16363000	17.92569000
52.49999706	0.00000000	20.55856000	15.23130000
52.69999705	0.00000000	22.09646000	11.04823000
52.89999704	0.00000000	19.48819000	6.82209600
53.09999702	0.00000000	14.09326000	3.70939900
53.29999701	0.00000000	7.52952700	2.12844500
53.49999700	0.00000000	1.02116100	2.12844500
53.69999699	0.00000000	-3.16806100	3.66633800
53.89999698	0.00000000	-3.63558100	6.36072800
54.09999696	0.00000000	-0.93503930	9.42421200
54.29999695	0.00000000	4.04773600	12.07554000
54.49999694	0.00000000	10.18086000	13.23819000
54.69999693	0.00000000	15.16363000	12.49385000
54.89999692	0.00000000	17.90723000	10.62992000
55.09999691	0.00000000	17.90723000	8.35383800
55.29999689	0.00000000	15.21284000	6.82209600
55.49999688	0.00000000	10.59916000	6.40378900
55.69999687	0.00000000	5.25344500	6.82209600
55.89999686	0.00000000	1.02116100	8.40305000
56.09999685	0.00000000	-0.93503930	11.00517000
56.29999683	0.00000000	-0.55979330	13.23819000
56.49999682	0.00000000	2.13459600	13.61343000
56.69999681	0.00000000	6.32381900	12.11860000
56.89999680	0.00000000	10.59916000	9.38115100
57.09999679	0.00000000	14.05020000	5.89320800
57.29999677	0.00000000	15.99409000	2.12844500
57.49999676	0.00000000	15.58194000	-0.14148620
57.69999675	0.00000000	13.34276000	0.27066930
57.89999674	0.00000000	9.90403500	2.97121000
58.09999673	0.00000000	6.83439900	7.98474400
58.29999672	0.00000000	4.83513700	13.69956000
58.49999670	0.00000000	3.67249000	18.35015000
58.69999669	0.00000000	3.67249000	21.03838000
58.89999668	0.00000000	4.83513700	20.99532000
59.09999667	0.00000000	6.69906400	17.88263000
59.29999666	0.00000000	8.64911400	12.11860000
59.49999664	0.00000000	9.81791200	5.20423200
59.69999663	0.00000000	10.59916000	-0.97810030
59.89999662	0.00000000	10.55610000	-5.20423200
60.09999661	0.00000000	9.44266700	-6.27460600
60.29999660	0.00000000	7.94783400	-3.21112200
60.49999658	0.00000000	6.83439900	3.29109200
60.69999657	0.00000000	6.79133800	11.00517000
60.89999656	0.00000000	7.52952700	18.35015000
61.09999655	0.00000000	8.28001900	23.73892000
61.29999654	0.00000000	9.06742000	25.59670000
61.49999653	0.00000000	9.44266700	23.31447000
61.69999651	0.00000000	9.44266700	17.14444000
61.89999650	0.00000000	9.01820900	9.09817800
62.09999649	0.00000000	7.86171200	0.97194880
62.29999648	0.00000000	6.36687900	-5.16117100
62.49999647	0.00000000	5.21038300	-7.89862200
62.69999645	0.00000000	4.78592500	-6.74212600
62.89999644	0.00000000	4.83513700	-2.09153500
63.09999643	0.00000000	5.62869100	5.20423200
63.29999642	0.00000000	7.52952700	13.28125000
63.49999641	0.00000000	9.44266700	19.83883000
63.69999639	0.00000000	11.02362000	23.73892000
63.89999638	0.00000000	12.18012000	24.10802000
64.09999637	0.00000000	12.51230000	21.03838000
64.29999636	0.00000000	11.76181000	15.32357000
64.49999635	0.00000000	9.81791200	8.72908400
64.69999634	0.00000000	7.52952700	2.91584600
64.89999632	0.00000000	5.21038300	-1.76550200
65.09999631	0.00000000	3.71555100	-4.04773600
65.29999630	0.00000000	3.67249000	-3.71555100
65.49999629	0.00000000	4.78592500	-0.97810030
65.69999628	0.00000000	6.36687900	3.57406500
65.89999626	0.00000000	8.32308000	8.63681000
66.09999625	0.00000000	10.55610000	12.91215000
66.29999624	0.00000000	11.67569000	16.43701000
66.49999623	0.00000000	10.93135000	18.35015000
66.69999622	0.00000000	9.11048200	18.43627000
66.89999620	0.00000000	7.16043300	17.27362000
67.09999619	0.00000000	5.99163300	15.32357000
67.29999618	0.00000000	5.21038300	12.58612000
67.49999617	0.00000000	5.29650500	9.47342500
67.69999616	0.00000000	6.79133800	6.31151500
67.89999615	0.00000000	9.11048200	3.24803100
68.09999613	0.00000000	11.39887000	0.92888770
68.29999612	0.00000000	13.34276000	0.13533460
68.49999611	0.00000000	14.05020000	0.51058070
68.69999610	0.00000000	13.25664000	2.12844500
68.89999609	0.00000000	10.51304000	5.24729300
69.09999607	0.00000000	6.32381900	9.51648500
69.29999606	0.00000000	2.13459600	14.11786000
69.49999605	0.00000000	-0.60900590	17.97490000
69.69999604	0.00000000	-1.35334600	19.93110000
69.89999603	0.00000000	-0.14148620	19.93110000
70.09999601	0.00000000	3.71555100	17.97490000
70.29999600	0.00000000	9.06742000	14.07480000
70.49999599	0.00000000	14.09326000	9.05511800
70.69999598	0.00000000	17.99951000	3.66633800
70.89999597	0.00000000	19.86343000	-0.55979330
71.09999596	0.00000000	19.06988000	-2.50984200
71.29999594	0.00000000	15.21284000	-2.14074800
71.49999593	0.00000000	9.44266700	0.55364170
71.69999592	0.00000000	3.25418300	4.77977300
71.89999591	0.00000000	-2.14074800	9.43036400
72.09999590	0.00000000	-5.21653500	13.69956000
72.29999588	0.00000000	-5.25959600	16.72613000
72.49999587	0.00000000	-2.51599400	17.50738000
72.69999586	0.00000000	2.46678100	15.64960000
72.89999585	0.00000000	8.64911400	12.62918000
73.09999584	0.00000000	14.05020000	9.51648500
73.29999582	0.00000000	17.99951000	6.86515700
73.49999581	0.00000000	19.86343000	5.66560000
73.69999580	0.00000000	19.11294000	5.98548200
73.89999579	0.00000000	15.63115000	6.72982200
74.09999578	0.00000000	10.69144000	7.89247000
74.29999577	0.00000000	5.62869100	9.00590400
74.49999575	0.00000000	1.75935000	9.38115100
74.69999574	0.00000000	-0.60900590	9.00590400
