Time	Channel A	Channel B
(us)	(V)	(mV)

-4.49999956	0.00000000	1.21801200
-4.29999957	0.00000000	1.26722400
-4.09999958	0.00000000	0.91658460
-3.89999959	0.00000000	1.31643700
-3.69999960	0.00000000	1.67938000
-3.49999962	0.00000000	1.72859200
-3.29999963	0.00000000	1.72859200
-3.09999964	0.00000000	1.72859200
-2.89999965	0.00000000	1.72859200
-2.69999966	0.00000000	1.72859200
-2.49999968	0.00000000	1.72859200
-2.29999969	0.00000000	1.72859200
-2.09999970	0.00000000	1.72859200
-1.89999971	0.00000000	1.72859200
-1.69999972	0.00000000	1.72859200
-1.49999973	0.00000000	1.72859200
-1.29999975	0.00000000	1.72859200
-1.09999976	0.00000000	1.72859200
-0.89999977	0.00000000	1.72859200
-0.69999978	0.00000000	1.72859200
-0.49999979	0.00000000	1.67938000
-0.29999981	0.35125490	1.26722400
-0.09999982	0.70250980	0.51058070
0.10000017	1.05376500	0.51058070
0.30000016	0.87844490	1.21801200
0.50000015	0.52657480	1.26722400
0.70000013	0.00000000	0.91658460
0.90000012	-1.05376500	1.26722400
1.10000011	-1.93282500	1.26722400
1.30000010	-2.63533500	0.91658460
1.50000009	-2.81127000	1.31643700
1.70000008	-1.93282500	1.67938000
1.90000006	-0.52657480	1.67938000
2.10000005	1.58095500	1.26722400
2.30000004	3.51377900	0.46136810
2.50000003	5.09534900	0.04921259
2.70000002	5.27128500	0.00000000
2.90000000	4.04096900	0.00000000
3.09999999	1.58095500	0.04921259
3.29999998	-1.75689000	0.46136810
3.49999997	-5.09534900	1.26722400
3.69999996	-7.37942900	1.67938000
3.89999994	-7.90661900	1.72859200
4.09999993	-6.50098400	1.72859200
4.29999992	-3.16252500	1.72859200
4.49999991	1.05376500	1.72859200
4.69999990	5.27128500	1.67938000
4.89999989	8.43380900	1.26722400
5.09999987	9.48818900	0.46136810
5.29999986	8.08255400	0.04921259
5.49999985	4.56816000	0.04921259
5.69999984	0.00000000	0.46136810
5.89999983	-4.74409400	1.21801200
6.09999981	-8.08255400	1.26722400
6.29999980	-9.48818900	0.91658460
6.49999979	-8.43380900	1.31643700
6.69999978	-5.44660400	1.67938000
6.89999977	-1.05376500	1.72859200
7.09999975	2.98659000	1.67938000
7.29999974	6.32566500	1.31643700
7.49999973	7.73129900	0.86737200
7.69999972	7.02817400	0.86122040
7.89999971	4.74409400	0.46136810
8.09999970	1.58095500	0.51058070
8.29999968	-1.58095500	1.26722400
8.49999967	-4.04096900	1.67938000
8.69999966	-5.09534900	1.72859200
8.89999965	-4.91941500	1.72859200
9.09999964	-3.33846000	1.72859200
9.29999962	-1.40563500	1.72859200
9.49999961	0.35125490	1.72859200
9.69999960	1.75689000	1.72859200
9.89999959	2.45940000	1.72859200
10.09999958	2.28408000	1.72859200
10.29999956	1.58095500	1.72859200
10.49999955	0.70250980	1.72859200
10.69999954	0.00000000	1.67938000
10.89999953	-0.70250980	1.31643700
11.09999952	-0.87844490	0.91658460
