Time	Channel A	Channel B
(us)	(V)	(mV)

-4.49999956	0.00000000	-5.19192900
-4.29999957	0.00000000	-5.24114100
-4.09999958	0.00000000	-5.65329700
-3.89999959	0.00000000	-6.41609200
-3.69999960	0.00000000	-6.41609200
-3.49999962	0.00000000	-5.65329700
-3.29999963	0.00000000	-5.24114100
-3.09999964	0.00000000	-5.19192900
-2.89999965	0.00000000	-5.19192900
-2.69999966	0.00000000	-5.19192900
-2.49999968	0.00000000	-5.24114100
-2.29999969	0.00000000	-5.65329700
-2.09999970	0.00000000	-6.41609200
-1.89999971	0.00000000	-6.41609200
-1.69999972	0.00000000	-5.70251000
-1.49999973	0.00000000	-5.65329700
-1.29999975	0.00000000	-6.05314900
-1.09999976	0.00000000	-6.01624000
-0.89999977	0.00000000	-6.05314900
-0.69999978	0.00000000	-5.60408400
-0.49999979	0.00000000	-5.24114100
-0.29999981	0.35125490	-5.19192900
-0.09999982	0.70250980	-5.24114100
0.10000017	1.05376500	-5.65329700
0.30000016	1.05376500	-6.41609200
0.50000015	0.70250980	-6.46530500
0.70000013	0.00000000	-6.11466500
0.90000012	-0.87844490	-6.46530500
1.10000011	-1.93282500	-6.41609200
1.30000010	-2.63533500	-5.65329700
1.50000009	-2.81127000	-5.24114100
1.70000008	-2.10814500	-5.19192900
1.90000006	-0.70250980	-5.19192900
2.10000005	1.22970000	-5.19192900
2.30000004	3.33846000	-5.24114100
2.50000003	4.91941500	-5.65329700
2.70000002	5.27128500	-6.51451700
2.90000000	4.21690500	-7.28961600
3.09999999	1.93282500	-7.73868000
3.29999998	-1.40563500	-7.33882900
3.49999997	-4.74409400	-6.92667200
3.69999996	-7.20410900	-6.46530500
3.89999994	-8.08255400	-5.60408400
4.09999993	-6.67691900	-4.77977300
4.29999992	-3.68971500	-3.97391700
4.49999991	0.70250980	-3.97391700
4.69999990	5.09534900	-4.77977300
4.89999989	8.25849000	-5.60408400
5.09999987	9.48818900	-6.51451700
5.29999986	8.25849000	-7.28961600
5.49999985	4.91941500	-7.73868000
5.69999984	0.35125490	-7.33882900
5.89999983	-4.21690500	-6.92667200
6.09999981	-7.90661900	-6.46530500
6.29999980	-9.48818900	-5.60408400
6.49999979	-8.60974400	-4.77977300
6.69999978	-5.79847400	-3.97391700
6.89999977	-1.58095500	-3.97391700
7.09999975	2.63533500	-4.73056000
7.29999974	5.97379400	-5.19192900
7.49999973	7.55536400	-5.60408400
7.69999972	7.20410900	-6.05314900
7.89999971	5.09534900	-6.06545300
8.09999970	1.93282500	-6.51451700
8.29999968	-1.22970000	-6.87746000
8.49999967	-3.86565000	-6.87746000
8.69999966	-5.09534900	-6.46530500
8.89999965	-4.91941500	-5.65329700
9.09999964	-3.68971500	-5.24114100
9.29999962	-1.75689000	-5.19192900
9.49999961	0.17531990	-5.24114100
9.69999960	1.75689000	-5.60408400
9.89999959	2.45940000	-6.05314900
10.09999958	2.45940000	-6.06545300
10.29999956	1.75689000	-6.51451700
