Time	Channel A	Channel B
(us)	(V)	(mV)

-4.49999956	0.00000000	-24.24335000
-4.29999957	0.00000000	-24.24335000
-4.09999958	0.00000000	-24.24335000
-3.89999959	0.00000000	-24.24335000
-3.69999960	0.00000000	-24.24335000
-3.49999962	0.00000000	-24.24335000
-3.29999963	0.00000000	-24.24335000
-3.09999964	0.00000000	-24.24335000
-2.89999965	0.00000000	-24.24335000
-2.69999966	0.00000000	-24.24335000
-2.49999968	0.00000000	-24.24335000
-2.29999969	0.00000000	-24.24335000
-2.09999970	0.00000000	-24.24335000
-1.89999971	0.00000000	-24.24335000
-1.69999972	0.00000000	-24.19414000
-1.49999973	0.00000000	-23.78199000
-1.29999975	0.00000000	-22.96998000
-1.09999976	0.00000000	-22.55782000
-0.89999977	0.00000000	-22.50861000
-0.69999978	0.00000000	-22.50861000
-0.49999979	0.00000000	-22.50861000
-0.29999981	0.35125490	-22.50861000
-0.09999982	0.70250980	-22.50861000
0.10000017	1.05376500	-22.55782000
0.30000016	1.05376500	-22.96998000
0.50000015	0.70250980	-23.78199000
0.70000013	0.17531990	-24.14493000
0.90000012	-0.70250980	-23.83120000
1.10000011	-1.75689000	-23.38214000
1.30000010	-2.45940000	-23.36983000
1.50000009	-2.81127000	-22.92076000
1.70000008	-2.28408000	-22.55782000
1.90000006	-1.05376500	-22.50861000
2.10000005	0.87844490	-22.50861000
2.30000004	2.98659000	-22.55782000
2.50000003	4.74409400	-22.96998000
2.70000002	5.27128500	-23.78199000
2.90000000	4.56816000	-24.19414000
3.09999999	2.45940000	-24.24335000
3.29999998	-0.70250980	-24.24335000
3.49999997	-4.04096900	-24.19414000
3.69999996	-6.85223900	-23.78199000
3.89999994	-8.08255400	-22.96998000
4.09999993	-7.20410900	-22.55782000
4.29999992	-4.39283900	-22.50861000
4.49999991	-0.35125490	-22.55782000
4.69999990	4.04096900	-22.96998000
4.89999989	7.73129900	-23.78199000
5.09999987	9.31225400	-24.19414000
5.29999986	8.78567900	-24.24335000
5.49999985	5.97379400	-24.24335000
5.69999984	1.58095500	-24.24335000
5.89999983	-3.33846000	-24.24335000
6.09999981	-7.20410900	-24.19414000
6.29999980	-9.31225400	-23.78199000
6.49999979	-9.13693400	-22.96998000
6.69999978	-6.50098400	-22.55782000
6.89999977	-2.63533500	-22.50861000
7.09999975	1.75689000	-22.55782000
7.29999974	5.44660400	-22.96998000
7.49999973	7.55536400	-23.78199000
7.69999972	7.55536400	-24.19414000
7.89999971	5.62254000	-24.24335000
8.09999970	2.63533500	-24.24335000
8.29999968	-0.52657480	-24.24335000
8.49999967	-3.33846000	-24.24335000
8.69999966	-4.91941500	-24.24335000
8.89999965	-5.09534900	-24.24335000
9.09999964	-4.04096900	-24.19414000
9.29999962	-2.10814500	-23.78199000
9.49999961	-0.17531990	-23.01919000
9.69999960	1.40563500	-23.01919000
9.89999959	2.28408000	-23.78199000
10.09999958	2.45940000	-24.19414000
10.29999956	1.93282500	-24.19414000
