Time	Channel A	Channel B
(us)	(V)	(mV)

-4.59999956	0.00000000	50.22145000
-4.39999957	0.00000000	50.22145000
-4.19999958	0.00000000	50.22145000
-3.99999959	-0.17531990	50.22145000
-3.79999960	0.00000000	50.27066000
-3.59999962	0.00000000	50.68282000
-3.39999963	0.00000000	51.43946000
-3.19999964	0.00000000	51.43946000
-2.99999965	0.00000000	50.73204000
-2.79999966	0.00000000	50.73204000
-2.59999968	0.00000000	51.48868000
-2.39999969	0.00000000	51.90083000
-2.19999970	0.00000000	51.95005000
-1.99999971	0.00000000	51.95005000
-1.79999972	0.00000000	51.95005000
-1.59999973	0.00000000	51.95005000
-1.39999975	0.00000000	51.95005000
-1.19999976	0.00000000	51.95005000
-0.99999977	0.00000000	51.95005000
-0.79999978	0.00000000	51.95005000
-0.59999979	0.00000000	51.99926000
-0.39999981	0.35125490	52.36220000
-0.19999982	0.70250980	52.81126000
0.00000017	0.87844490	52.77436000
0.20000016	1.05376500	52.81126000
0.40000015	0.87844490	52.36220000
0.60000013	0.35125490	51.99926000
0.80000012	-0.52657480	51.95005000
1.00000011	-1.58095500	51.99926000
1.20000010	-2.45940000	52.36220000
1.40000009	-2.81127000	52.81126000
1.60000008	-2.45940000	52.82357000
1.80000006	-1.22970000	53.27264000
2.00000005	0.52657480	53.58636000
2.20000004	2.63533500	53.22342000
2.40000003	4.39283900	52.41142000
2.60000002	5.27128500	51.95005000
2.80000000	4.74409400	51.48868000
2.99999999	2.81127000	50.68282000
3.19999998	-0.17531990	50.27066000
3.39999997	-3.51377900	50.22145000
3.59999996	-6.50098400	50.27066000
3.79999994	-7.90661900	50.73204000
3.99999993	-7.37942900	51.90083000
4.19999992	-4.91941500	52.71284000
4.39999991	-1.05376500	52.36220000
4.59999990	3.33846000	51.95005000
4.79999989	7.20410900	51.43946000
4.99999987	9.31225400	50.22145000
5.19999986	8.96099900	48.94808000
5.39999985	6.50098400	48.07455000
5.59999984	2.28408000	47.26870000
5.79999983	-2.45940000	47.31791000
5.99999981	-6.67691900	48.48671000
6.19999980	-9.13693400	49.71087000
6.39999979	-9.13693400	50.17224000
6.59999978	-7.02817400	50.22145000
6.79999977	-3.16252500	50.22145000
6.99999975	1.22970000	50.22145000
7.19999974	4.91941500	50.22145000
7.39999973	7.20410900	50.17224000
7.59999972	7.55536400	49.76009000
7.79999971	5.97379400	48.94808000
7.99999970	3.16252500	48.48671000
8.19999968	-0.17531990	48.07455000
8.39999967	-2.98659000	47.67470000
8.59999966	-4.74409400	48.12377000
8.79999965	-5.09534900	48.89886000
8.99999964	-4.21690500	49.76009000
9.19999962	-2.45940000	50.17224000
9.39999961	-0.35125490	50.22145000
9.59999960	1.22970000	50.17224000
9.79999959	2.28408000	49.80930000
9.99999958	2.45940000	49.40945000
10.19999956	2.10814500	49.80930000
10.39999955	1.22970000	50.17224000
10.59999954	0.35125490	50.22145000
10.79999953	-0.52657480	50.22145000
10.99999952	-0.87844490	50.22145000
