Time	Channel A	Channel B
(us)	(V)	(mV)

-4.59999956	0.00000000	53.78321000
-4.39999957	0.00000000	54.09695000
-4.19999958	0.00000000	54.49680000
-3.99999959	0.00000000	54.09695000
-3.79999960	0.00000000	53.73400000
-3.59999962	0.00000000	53.68479000
-3.39999963	0.00000000	53.68479000
-3.19999964	0.00000000	53.68479000
-2.99999965	0.00000000	53.73400000
-2.79999966	0.00000000	54.09695000
-2.59999968	0.00000000	54.49680000
-2.39999969	0.00000000	54.09695000
-2.19999970	0.00000000	53.73400000
-1.99999971	0.00000000	53.68479000
-1.79999972	0.00000000	53.68479000
-1.59999973	0.00000000	53.68479000
-1.39999975	0.00000000	53.68479000
-1.19999976	0.00000000	53.68479000
-0.99999977	0.00000000	53.68479000
-0.79999978	0.00000000	53.73400000
-0.59999979	0.00000000	54.14616000
-0.39999981	0.17531990	54.90280000
-0.19999982	0.52657480	54.90280000
0.00000017	0.87844490	54.14616000
0.20000016	1.05376500	53.73400000
0.40000015	0.87844490	53.68479000
0.60000013	0.52657480	53.68479000
0.80000012	-0.17531990	53.68479000
1.00000011	-1.22970000	53.68479000
1.20000010	-2.10814500	53.68479000
1.40000009	-2.63533500	53.68479000
1.60000008	-2.63533500	53.68479000
1.80000006	-1.75689000	53.68479000
2.00000005	-0.17531990	53.68479000
2.20000004	1.93282500	53.68479000
2.40000003	4.04096900	53.68479000
2.60000002	5.27128500	53.63558000
2.80000000	5.27128500	53.27264000
2.99999999	3.68971500	52.87278000
3.19999998	0.87844490	53.27264000
3.39999997	-2.45940000	53.63558000
3.59999996	-5.62254000	53.68479000
3.79999994	-7.73129900	53.73400000
3.99999993	-7.90661900	54.14616000
4.19999992	-5.97379400	54.95201000
4.39999991	-2.45940000	55.36417000
4.59999990	1.93282500	55.36417000
4.79999989	5.97379400	54.95201000
4.99999987	8.78567900	54.14616000
5.19999986	9.31225400	53.73400000
5.39999985	7.55536400	53.68479000
5.59999984	3.86565000	53.68479000
5.79999983	-0.87844490	53.68479000
5.99999981	-5.44660400	53.73400000
6.19999980	-8.60974400	54.14616000
6.39999979	-9.48818900	54.95201000
6.59999978	-8.08255400	55.36417000
6.79999977	-4.74409400	55.41338000
6.99999975	-0.35125490	55.36417000
7.19999974	3.86565000	54.95201000
7.39999973	6.67691900	54.14616000
7.59999972	7.73129900	53.73400000
7.79999971	6.85223900	53.68479000
7.99999970	4.21690500	53.68479000
8.19999968	0.87844490	53.73400000
8.39999967	-2.10814500	54.14616000
8.59999966	-4.39283900	54.95201000
8.79999965	-5.09534900	55.36417000
8.99999964	-4.56816000	55.36417000
9.19999962	-3.16252500	54.95201000
9.39999961	-1.05376500	54.14616000
9.59999960	0.70250980	53.73400000
9.79999959	1.93282500	53.68479000
9.99999958	2.45940000	53.68479000
10.19999956	2.28408000	53.68479000
10.39999955	1.58095500	53.73400000
10.59999954	0.52657480	54.09695000
10.79999953	-0.17531990	54.49680000
10.99999952	-0.70250980	54.09695000
